policy_loss,explained_variance,value_loss,total_timesteps,fps,nupdates,policy_entropy
-0.010934973135590553,0.9609257057309151,0.12929891049861908,1795360,1885,6412,0.07443282753229141
-0.0039087641052901745,0.9700821172446012,0.10076197981834412,1795640,1885,6413,0.08728668838739395
-0.0016075449530035257,0.9748857039958239,0.08852706849575043,1795920,1885,6414,0.09044449031352997
-0.018804263323545456,0.968579676002264,0.12161187082529068,1796200,1885,6415,0.0952288806438446
-0.011249793693423271,0.9413784258067608,0.1973058432340622,1796480,1885,6416,0.07959139347076416
-0.030755501240491867,0.9591868296265602,0.14003050327301025,1796760,1885,6417,0.0863693431019783
-0.010040350258350372,0.9573253132402897,0.14765821397304535,1797040,1885,6418,0.09553773701190948
-0.017896367236971855,0.9737806245684624,0.08251456916332245,1797320,1885,6419,0.08924462646245956
-0.061972685158252716,0.9093876481056213,0.33519062399864197,1797600,1885,6420,0.07263912260532379
0.012618047185242176,0.9558143243193626,0.18656210601329803,1797880,1885,6421,0.08253107219934464
-0.0012828747276216745,0.9710838459432125,0.09593123942613602,1798160,1885,6422,0.08324948698282242
0.0065187145955860615,0.9371890500187874,0.24929022789001465,1798440,1885,6423,0.07222724705934525
-0.002176966518163681,0.9702823609113693,0.08752191066741943,1798720,1885,6424,0.09376083314418793
-0.017265696078538895,0.963292945176363,0.11815401166677475,1799000,1885,6425,0.08428771048784256
0.0019138476345688105,0.9676286727190018,0.1277788132429123,1799280,1885,6426,0.0852244645357132
-0.001390319550409913,0.9647244550287724,0.13542984426021576,1799560,1885,6427,0.08801040798425674
-0.005173809826374054,0.9578031450510025,0.16270136833190918,1799840,1885,6428,0.08795206993818283
0.035627078264951706,0.9614071361720562,0.16712355613708496,1800120,1885,6429,0.08410091698169708
0.0012733663897961378,0.9659620523452759,0.1318938434123993,1800400,1885,6430,0.0838366374373436
0.006098278798162937,0.9520748071372509,0.19710086286067963,1800680,1885,6431,0.08360616117715836
-0.02162090502679348,0.9691286627203226,0.11444307118654251,1800960,1885,6432,0.1008550301194191
0.0042836773209273815,0.9703873619437218,0.11235854774713516,1801240,1885,6433,0.07098439335823059
-0.006233000196516514,0.9678005650639534,0.133971706032753,1801520,1885,6434,0.07391486316919327
-0.031124534085392952,0.924398772418499,0.30071723461151123,1801800,1885,6435,0.0764341950416565
-0.0040277037769556046,0.9316672757267952,0.24059860408306122,1802080,1885,6436,0.056560270488262177
-0.0006509779486805201,0.9794429503381252,0.0736398994922638,1802360,1885,6437,0.07856801897287369
-0.04179893806576729,0.9494434706866741,0.2003437578678131,1802640,1885,6438,0.08023996651172638
-0.005958626978099346,0.9661309719085693,0.12916752696037292,1802920,1885,6439,0.06985119730234146
-0.004479716066271067,0.9059212058782578,0.383253812789917,1803200,1885,6440,0.053781088441610336
-0.002050241222605109,0.9682028479874134,0.12269429117441177,1803480,1885,6441,0.0817396268248558
-0.01379477884620428,0.9485100656747818,0.21083776652812958,1803760,1885,6442,0.07173015177249908
-0.008411533199250698,0.9493283331394196,0.1794729083776474,1804040,1885,6443,0.08616387844085693
-0.007177186198532581,0.9643063731491566,0.1436726152896881,1804320,1885,6444,0.07526955753564835
-0.008321651257574558,0.9273644089698792,0.25904765725135803,1804600,1885,6445,0.07355216890573502
0.0013445382937788963,0.9670569524168968,0.12386079877614975,1804880,1885,6446,0.0682048499584198
-0.0015007363399490714,0.9068084731698036,0.34569844603538513,1805160,1885,6447,0.0799703523516655
0.002910597249865532,0.9576665461063385,0.17235468327999115,1805440,1885,6448,0.07700390368700027
-0.029251979663968086,0.9379144534468651,0.22920821607112885,1805720,1885,6449,0.11953383684158325
-0.016934003680944443,0.9198419898748398,0.3435995578765869,1806000,1885,6450,0.08894196152687073
0.006218034774065018,0.9651305265724659,0.11302048712968826,1806280,1885,6451,0.10905305296182632
0.008394181728363037,0.9723354633897543,0.12350741773843765,1806560,1885,6452,0.08485981076955795
-0.0105372853577137,0.9261698499321938,0.2853286564350128,1806840,1885,6453,0.0804939940571785
-0.0032609617337584496,0.9488987997174263,0.16329467296600342,1807120,1886,6454,0.08189141750335693
0.003324284916743636,0.9696299899369478,0.10528566688299179,1807400,1886,6455,0.07918009161949158
-0.01667949929833412,0.9674157910048962,0.12464921176433563,1807680,1886,6456,0.0773412212729454
-0.007280196063220501,0.9382161498069763,0.22167886793613434,1807960,1886,6457,0.06851308792829514
-0.0033047711476683617,0.97707873955369,0.07883735746145248,1808240,1886,6458,0.09082461893558502
-0.006904568523168564,0.9560646861791611,0.16399718821048737,1808520,1886,6459,0.057676151394844055
0.003887988394126296,0.9696812015026808,0.1118592843413353,1808800,1886,6460,0.10087473690509796
-0.018804389983415604,0.9621642157435417,0.11606737226247787,1809080,1886,6461,0.10260237008333206
0.0035805441439151764,0.9389967024326324,0.24832068383693695,1809360,1886,6462,0.080251544713974
0.010711847804486752,0.9439974054694176,0.22389963269233704,1809640,1886,6463,0.0686437338590622
-0.006205330602824688,0.9482750296592712,0.22180871665477753,1809920,1886,6464,0.07307806611061096
0.0017696722643449903,0.9718375280499458,0.09550455212593079,1810200,1886,6465,0.08076046407222748
-0.010348080657422543,0.9683510549366474,0.12092448770999908,1810480,1886,6466,0.07176340371370316
-0.047664303332567215,0.9082219526171684,0.3458925485610962,1810760,1886,6467,0.07639873772859573
-0.015044973231852055,0.9430807083845139,0.21922224760055542,1811040,1886,6468,0.10012738406658173
-0.007197903003543615,0.9655973352491856,0.12543556094169617,1811320,1886,6469,0.09763550013303757
0.020446527749300003,0.9433707818388939,0.22031721472740173,1811600,1886,6470,0.08291622996330261
-0.0018993078265339136,0.9426832720637321,0.236957848072052,1811880,1886,6471,0.0951172485947609
-0.017161298543214798,0.8753088340163231,0.45952147245407104,1812160,1886,6472,0.08551119267940521
-0.014142771251499653,0.9523587711155415,0.17406927049160004,1812440,1886,6473,0.11522039771080017
-0.02972579374909401,0.9230698943138123,0.31590908765792847,1812720,1886,6474,0.0757550522685051
-0.006954417563974857,0.9482655972242355,0.19620826840400696,1813000,1886,6475,0.07174573838710785
0.0008276379085145891,0.9447529017925262,0.1976741999387741,1813280,1886,6476,0.05608493834733963
-0.009270012378692627,0.950641568750143,0.1767708659172058,1813560,1886,6477,0.08956385403871536
-0.006509724538773298,0.975106792524457,0.10365769267082214,1813840,1886,6478,0.06576637178659439
-0.00014598132111132145,0.979502459987998,0.06999316066503525,1814120,1886,6479,0.08733054250478745
0.00926445983350277,0.9580319821834564,0.1558348536491394,1814400,1886,6480,0.0717119574546814
-0.037586525082588196,0.9377016238868237,0.25288280844688416,1814680,1886,6481,0.08946041762828827
-0.012807866558432579,0.9467859603464603,0.1924927830696106,1814960,1886,6482,0.0746896043419838
-0.0014404470566660166,0.96976488083601,0.11110560595989227,1815240,1886,6483,0.08549507707357407
0.0006588633987121284,0.9736841171979904,0.1146727129817009,1815520,1886,6484,0.07546775043010712
-0.0022200027015060186,0.9631653912365437,0.1323533058166504,1815800,1886,6485,0.06816180050373077
-0.01824602298438549,0.9622007459402084,0.14873497188091278,1816080,1886,6486,0.06372931599617004
-0.012232577428221703,0.94812873005867,0.21554674208164215,1816360,1886,6487,0.07525182515382767
0.011279258877038956,0.9415606372058392,0.18884803354740143,1816640,1886,6488,0.09228163957595825
-0.0011770222336053848,0.9604059606790543,0.13441433012485504,1816920,1886,6489,0.08099329471588135
-0.015378608368337154,0.9445330575108528,0.17155173420906067,1817200,1886,6490,0.09896758943796158
-0.01244259811937809,0.9706990923732519,0.124808669090271,1817480,1886,6491,0.08901979774236679
-0.03006068244576454,0.9287406653165817,0.27150624990463257,1817760,1886,6492,0.09064880013465881
-0.01986023038625717,0.9263624548912048,0.2811230719089508,1818040,1886,6493,0.060428421944379807
-0.013428742066025734,0.9365075081586838,0.2586854100227356,1818320,1886,6494,0.08192750066518784
-0.01879383623600006,0.9241994023323059,0.26508787274360657,1818600,1886,6495,0.07775676995515823
-0.042575228959321976,0.9298029467463493,0.24602597951889038,1818880,1886,6496,0.0933966115117073
0.005929832812398672,0.9683445803821087,0.10674982517957687,1819160,1886,6497,0.06705229729413986
0.0019633499905467033,0.9749410208314657,0.11641266942024231,1819440,1886,6498,0.07513295859098434
0.003127991920337081,0.9669942818582058,0.16020163893699646,1819720,1886,6499,0.07133970409631729
-0.005833309143781662,0.9228778779506683,0.29382163286209106,1820000,1886,6500,0.0717017725110054
-0.0027349914889782667,0.9821979943662882,0.055839654058218,1820280,1886,6501,0.08846917003393173
-0.00746195251122117,0.94529614970088,0.19581620395183563,1820560,1886,6502,0.09880460798740387
-0.0020993445068597794,0.9638968929648399,0.1298462450504303,1820840,1886,6503,0.0698452815413475
-0.01125066727399826,0.9539565816521645,0.15621763467788696,1821120,1886,6504,0.08022763580083847
-0.004644033033400774,0.9801291059702635,0.07973866164684296,1821400,1886,6505,0.08945489674806595
-0.019015848636627197,0.9680623300373554,0.12581680715084076,1821680,1886,6506,0.07663700729608536
-0.0023300806060433388,0.9597930610179901,0.13947205245494843,1821960,1886,6507,0.11274997144937515
-0.008063904941082,0.9635512009263039,0.1321851760149002,1822240,1886,6508,0.075593501329422
-0.012016821652650833,0.9692465104162693,0.12266308814287186,1822520,1886,6509,0.0742606669664383
-0.0715726688504219,0.9370258152484894,0.265162855386734,1822800,1886,6510,0.08387485146522522
0.008502066135406494,0.9728432074189186,0.10901636630296707,1823080,1886,6511,0.0742219090461731
-0.01022456493228674,0.9604864604771137,0.15648680925369263,1823360,1886,6512,0.07731608301401138
-0.011880604550242424,0.9788998048752546,0.08837785571813583,1823640,1886,6513,0.05978003889322281
-0.019248731434345245,0.9626514539122581,0.14749391376972198,1823920,1886,6514,0.08363925665616989
-0.05406271666288376,0.93702432513237,0.24266569316387177,1824200,1886,6515,0.07672058045864105
-0.020650701597332954,0.9159690290689468,0.2905477285385132,1824480,1886,6516,0.08975064754486084
-0.011561977677047253,0.9813446085900068,0.0758451297879219,1824760,1886,6517,0.09651622921228409
-0.04642472788691521,0.9656100682914257,0.12739154696464539,1825040,1886,6518,0.0840744599699974
-0.017471879720687866,0.9019975960254669,0.3352179527282715,1825320,1886,6519,0.09919078648090363
-0.016061848029494286,0.968017153441906,0.11087536811828613,1825600,1886,6520,0.07892132550477982
-0.004150994587689638,0.9389502294361591,0.20497776567935944,1825880,1886,6521,0.06914342939853668
-0.019642915576696396,0.9678267724812031,0.116890549659729,1826160,1886,6522,0.09229554980993271
-0.007219221442937851,0.940196581184864,0.20634180307388306,1826440,1886,6523,0.09718824177980423
0.0036262706853449345,0.9346118420362473,0.196937695145607,1826720,1886,6524,0.09915480762720108
-0.014609312638640404,0.9677493460476398,0.11827970296144485,1827000,1886,6525,0.07579632103443146
0.018025193363428116,0.9648605398833752,0.1287391185760498,1827280,1886,6526,0.08613032102584839
0.005143280141055584,0.9703138992190361,0.132023885846138,1827560,1886,6527,0.09064885973930359
-0.007274293806403875,0.9799143336713314,0.07448778301477432,1827840,1886,6528,0.0661754235625267
0.009390221908688545,0.9534656777977943,0.17329652607440948,1828120,1887,6529,0.08546599000692368
-0.016208074986934662,0.9605960063636303,0.1610848754644394,1828400,1887,6530,0.08255379647016525
0.0003454543184489012,0.9600226059556007,0.11557881534099579,1828680,1887,6531,0.07946726679801941
-0.003123946487903595,0.9277355298399925,0.27591249346733093,1828960,1887,6532,0.06224512308835983
-0.004438531585037708,0.9567767232656479,0.1495349407196045,1829240,1887,6533,0.061738573014736176
-0.02587973140180111,0.9669826701283455,0.1167893260717392,1829520,1887,6534,0.07783380895853043
-0.021903328597545624,0.9419592432677746,0.16138145327568054,1829800,1887,6535,0.0799105241894722
-0.00054695934522897,0.9667002782225609,0.12321946024894714,1830080,1887,6536,0.09545639902353287
-0.040367260575294495,0.9326067268848419,0.2543764114379883,1830360,1887,6537,0.06284662336111069
8.327147224918008e-05,0.976575830951333,0.1177700012922287,1830640,1887,6538,0.05981377139687538
-0.012137002311646938,0.9268732443451881,0.23914803564548492,1830920,1887,6539,0.054985541850328445
-0.008106074295938015,0.928973525762558,0.2716277539730072,1831200,1887,6540,0.07347726821899414
-0.003996257670223713,0.976934278383851,0.08994194865226746,1831480,1887,6541,0.08456379920244217
-0.0014918603701516986,0.9467157050967216,0.1825426071882248,1831760,1887,6542,0.08621633052825928
