#{"t_start": 1514340648.8891916, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
10.0,11,1567.993219
5.0,6,1568.093467
10.0,11,1568.129241
6.0,7,1568.221668
6.0,7,1568.248103
11.0,12,1568.289031
8.0,9,1568.404117
8.0,9,1568.438098
8.0,9,1568.54621
8.0,9,1568.584631
7.0,8,1568.691296
12.0,13,1568.73102
8.0,9,1568.842326
11.0,12,1568.875839
8.0,9,1568.977623
12.0,13,1569.02051
6.0,7,1569.104207
8.0,9,1569.141777
8.0,9,1569.242985
10.0,11,1569.278833
8.0,9,1569.370564
7.0,8,1569.397047
6.0,7,1569.422439
7.0,8,1569.520497
9.0,10,1569.560707
9.0,10,1569.677812
6.0,7,1569.703651
8.0,9,1569.810631
11.0,12,1569.857775
5.0,6,1569.949106
10.0,11,1569.993816
6.0,7,1570.018276
7.0,8,1570.114866
7.0,8,1570.150105
7.0,8,1570.254893
7.0,8,1570.277353
9.0,10,1570.4011
6.0,7,1570.424431
7.0,8,1570.446525
6.0,7,1570.538774
9.0,10,1570.57211
9.0,10,1570.683928
8.0,9,1570.720932
13.0,14,1570.848392
8.0,9,1570.877659
8.0,9,1570.992589
6.0,7,1571.013123
10.0,11,1571.122624
5.0,6,1571.141124
9.0,10,1571.174369
5.0,6,1571.256149
9.0,10,1571.291302
8.0,9,1571.39812
6.0,7,1571.422738
8.0,9,1571.461651
12.0,13,1571.579765
11.0,12,1571.68305
7.0,8,1571.710068
6.0,7,1571.7322
7.0,8,1571.82878
8.0,9,1571.860566
7.0,8,1571.971056
8.0,9,1571.996313
7.0,8,1572.095052
6.0,7,1572.118279
9.0,10,1572.147548
7.0,8,1572.245984
8.0,9,1572.280953
9.0,10,1572.384665
7.0,8,1572.412473
8.0,9,1572.513461
6.0,7,1572.534807
6.0,7,1572.556939
8.0,9,1572.652773
6.0,7,1572.681949
10.0,11,1572.795531
10.0,11,1572.837557
9.0,10,1572.953945
10.0,11,1572.987833
10.0,11,1573.103927
7.0,8,1573.130503
10.0,11,1573.253036
9.0,10,1573.296889
10.0,11,1573.409307
8.0,9,1573.448909
7.0,8,1573.565769
7.0,8,1573.592957
11.0,12,1573.714952
13.0,14,1573.760188
7.0,8,1573.849566
8.0,9,1573.891998
6.0,7,1574.006759
6.0,7,1574.039767
7.0,8,1574.073275
7.0,8,1574.1797
10.0,11,1574.216605
11.0,12,1574.353776
8.0,9,1574.383785
11.0,12,1574.496889
8.0,9,1574.528107
10.0,11,1574.628666
7.0,8,1574.663191
13.0,14,1574.77258
6.0,7,1574.802114
7.0,8,1574.906658
5.0,6,1574.928221
9.0,10,1575.042001
10.0,11,1575.081823
11.0,12,1575.184324
7.0,8,1575.216751
7.0,8,1575.318844
7.0,8,1575.345879
10.0,11,1575.388751
7.0,8,1575.494111
9.0,10,1575.538187
9.0,10,1575.652785
7.0,8,1575.700166
10.0,11,1575.84053
9.0,10,1575.883536
7.0,8,1575.969282
8.0,9,1576.004827
6.0,7,1576.110347
9.0,10,1576.14329
5.0,6,1576.163864
9.0,10,1576.289626
10.0,11,1576.328908
7.0,8,1576.417962
13.0,14,1576.475163
12.0,13,1576.598668
5.0,6,1576.624501
9.0,10,1576.726368
8.0,9,1576.767976
7.0,8,1576.871931
8.0,9,1576.900035
9.0,10,1577.001992
8.0,9,1577.033997
8.0,9,1577.124352
11.0,12,1577.169415
9.0,10,1577.273298
6.0,7,1577.296125
11.0,12,1577.416466
10.0,11,1577.455076
5.0,6,1577.550454
7.0,8,1577.579487
9.0,10,1577.611649
1.0,2,1577.680148
7.0,8,1577.704031
8.0,9,1577.739181
9.0,10,1577.849207
8.0,9,1577.877952
10.0,11,1577.996047
10.0,11,1578.026373
9.0,10,1578.130225
7.0,8,1578.160823
11.0,12,1578.262696
10.0,11,1578.301383
4.0,5,1578.395039
7.0,8,1578.421515
7.0,8,1578.529596
4.0,5,1578.543421
9.0,10,1578.576118
8.0,9,1578.662419
5.0,6,1578.68364
8.0,9,1578.713517
12.0,13,1578.827833
6.0,7,1578.851381
4.0,5,1578.931433
13.0,14,1578.975857
8.0,9,1579.070332
10.0,11,1579.11375
10.0,11,1579.229658
9.0,10,1579.275444
6.0,7,1579.373158
6.0,7,1579.396706
7.0,8,1579.492007
11.0,12,1579.529287
10.0,11,1579.622863
8.0,9,1579.654499
8.0,9,1579.763814
4.0,5,1579.778681
7.0,8,1579.807697
11.0,12,1579.928301
6.0,7,1579.945943
10.0,11,1580.050325
11.0,12,1580.091541
9.0,10,1580.18658
8.0,9,1580.212574
7.0,8,1580.30562
9.0,10,1580.339423
8.0,9,1580.434139
8.0,9,1580.467225
10.0,11,1580.597207
10.0,11,1580.631171
7.0,8,1580.717162
9.0,10,1580.753364
9.0,10,1580.855409
10.0,11,1580.893163
9.0,10,1580.998318
8.0,9,1581.025541
8.0,9,1581.126046
8.0,9,1581.153972
7.0,8,1581.186485
7.0,8,1581.286224
6.0,7,1581.309124
8.0,9,1581.400935
8.0,9,1581.439291
9.0,10,1581.550506
13.0,14,1581.609313
10.0,11,1581.722531
9.0,10,1581.757923
9.0,10,1581.868347
7.0,8,1581.89715
9.0,10,1581.989074
11.0,12,1582.036279
6.0,7,1582.126316
7.0,8,1582.149888
8.0,9,1582.257059
6.0,7,1582.280013
6.0,7,1582.300905
9.0,10,1582.38845
8.0,9,1582.417675
8.0,9,1582.515912
12.0,13,1582.559658
10.0,11,1582.669431
9.0,10,1582.704947
7.0,8,1582.79901
10.0,11,1582.834829
8.0,9,1582.934705
9.0,10,1582.979235
7.0,8,1583.084637
10.0,11,1583.116174
8.0,9,1583.214277
7.0,8,1583.24169
11.0,12,1583.343709
11.0,12,1583.384235
8.0,9,1583.484945
8.0,9,1583.511655
9.0,10,1583.605863
6.0,7,1583.629216
9.0,10,1583.666294
11.0,12,1583.780806
11.0,12,1583.90676
9.0,10,1583.936005
10.0,11,1584.036716
10.0,11,1584.078153
5.0,6,1584.160811
7.0,8,1584.191223
9.0,10,1584.225219
6.0,7,1584.321212
14.0,15,1584.447088
7.0,8,1584.473855
8.0,9,1584.509711
8.0,9,1584.606965
8.0,9,1584.638381
9.0,10,1584.734963
9.0,10,1584.769939
12.0,13,1584.899803
10.0,11,1585.010735
9.0,10,1585.038446
8.0,9,1585.066985
8.0,9,1585.168669
11.0,12,1585.281528
8.0,9,1585.305521
13.0,14,1585.433497
10.0,11,1585.468636
7.0,8,1585.561158
12.0,13,1585.602925
9.0,10,1585.702458
5.0,6,1585.724682
8.0,9,1585.831294
5.0,6,1585.850989
7.0,8,1585.877182
8.0,9,1585.974198
5.0,6,1585.998516
9.0,10,1586.032355
7.0,8,1586.128266
8.0,9,1586.166539
11.0,12,1586.286849
10.0,11,1586.321555
6.0,7,1586.407497
9.0,10,1586.441866
8.0,9,1586.540706
5.0,6,1586.560116
8.0,9,1586.67409
7.0,8,1586.702745
8.0,9,1586.731644
9.0,10,1586.82984
7.0,8,1586.859873
4.0,5,1586.943921
8.0,9,1586.973698
6.0,7,1587.000273
8.0,9,1587.1038
5.0,6,1587.120537
7.0,8,1587.149639
12.0,13,1587.266781
4.0,5,1587.283168
9.0,10,1587.374685
7.0,8,1587.406047
10.0,11,1587.515268
7.0,8,1587.544897
9.0,10,1587.655075
10.0,11,1587.69297
11.0,12,1587.804262
11.0,12,1587.846461
9.0,10,1587.938273
8.0,9,1587.971021
9.0,10,1588.080105
10.0,11,1588.11783
9.0,10,1588.232316
11.0,12,1588.334686
10.0,11,1588.368746
5.0,6,1588.388574
11.0,12,1588.505293
5.0,6,1588.525643
8.0,9,1588.629384
10.0,11,1588.66417
8.0,9,1588.776656
10.0,11,1588.809264
9.0,10,1588.903956
7.0,8,1588.937798
6.0,7,1589.034617
9.0,10,1589.06585
11.0,12,1589.191388
6.0,7,1589.213389
8.0,9,1589.245731
3.0,4,1589.332716
8.0,9,1589.360626
10.0,11,1589.466561
4.0,5,1589.487701
2.0,3,1589.497568
10.0,11,1589.620274
11.0,12,1589.660855
9.0,10,1589.774512
12.0,13,1589.816189
10.0,11,1589.910962
5.0,6,1589.93793
6.0,7,1590.044283
8.0,9,1590.077458
11.0,12,1590.200717
7.0,8,1590.227284
7.0,8,1590.249941
8.0,9,1590.335615
8.0,9,1590.375554
9.0,10,1590.494248
9.0,10,1590.530166
7.0,8,1590.639303
11.0,12,1590.674758
10.0,11,1590.775338
4.0,5,1590.792949
8.0,9,1590.888012
8.0,9,1590.918204
9.0,10,1591.024707
8.0,9,1591.047628
9.0,10,1591.08188
13.0,14,1591.208133
9.0,10,1591.302976
10.0,11,1591.339003
6.0,7,1591.441235
8.0,9,1591.472881
12.0,13,1591.58325
7.0,8,1591.610954
14.0,15,1591.727729
9.0,10,1591.762704
8.0,9,1591.873304
8.0,9,1591.903095
13.0,14,1592.027071
5.0,6,1592.050119
8.0,9,1592.14226
9.0,10,1592.182188
6.0,7,1592.271927
10.0,11,1592.308494
10.0,11,1592.442793
11.0,12,1592.478164
9.0,10,1592.58831
11.0,12,1592.627866
7.0,8,1592.706113
12.0,13,1592.754911
6.0,7,1592.851904
9.0,10,1592.881615
6.0,7,1592.989717
6.0,7,1593.011925
11.0,12,1593.123276
11.0,12,1593.159816
9.0,10,1593.255738
11.0,12,1593.299538
8.0,9,1593.410708
10.0,11,1593.448612
11.0,12,1593.552146
9.0,10,1593.587725
10.0,11,1593.68801
7.0,8,1593.720984
8.0,9,1593.818855
9.0,10,1593.851872
7.0,8,1593.942304
7.0,8,1593.974002
6.0,7,1593.995241
7.0,8,1594.087623
7.0,8,1594.119528
8.0,9,1594.219517
7.0,8,1594.243837
8.0,9,1594.283157
2.0,3,1594.36249
4.0,5,1594.381872
6.0,7,1594.410487
5.0,6,1594.506112
4.0,5,1594.521444
6.0,7,1594.542102
8.0,9,1594.645734
7.0,8,1594.669307
7.0,8,1594.696917
8.0,9,1594.796753
7.0,8,1594.821652
9.0,10,1594.927585
8.0,9,1594.965824
7.0,8,1595.075073
9.0,10,1595.109367
11.0,12,1595.226735
8.0,9,1595.258717
8.0,9,1595.348181
6.0,7,1595.368293
10.0,11,1595.410681
9.0,10,1595.518004
8.0,9,1595.549023
8.0,9,1595.659747
11.0,12,1595.696275
5.0,6,1595.776384
5.0,6,1595.793861
4.0,5,1595.812868
7.0,8,1595.913902
7.0,8,1595.93987
6.0,7,1595.966297
8.0,9,1596.075854
10.0,11,1596.112753
8.0,9,1596.214634
7.0,8,1596.246102
7.0,8,1596.340983
8.0,9,1596.373482
7.0,8,1596.484124
10.0,11,1596.518024
10.0,11,1596.621601
9.0,10,1596.661555
10.0,11,1596.76482
5.0,6,1596.792881
9.0,10,1596.909628
6.0,7,1596.929146
7.0,8,1596.962041
7.0,8,1597.070276
8.0,9,1597.100291
9.0,10,1597.191752
7.0,8,1597.220062
9.0,10,1597.329014
10.0,11,1597.360365
6.0,7,1597.384287
6.0,7,1597.475824
7.0,8,1597.503489
6.0,7,1597.593389
8.0,9,1597.619927
10.0,11,1597.732444
7.0,8,1597.761847
8.0,9,1597.795662
10.0,11,1597.902779
8.0,9,1597.933397
10.0,11,1598.034497
7.0,8,1598.069272
9.0,10,1598.17837
9.0,10,1598.21182
7.0,8,1598.313959
6.0,7,1598.336767
7.0,8,1598.360104
12.0,13,1598.48045
7.0,8,1598.589206
12.0,13,1598.630132
9.0,10,1598.735506
8.0,9,1598.766438
11.0,12,1598.873316
7.0,8,1598.906438
9.0,10,1599.008895
4.0,5,1599.023834
5.0,6,1599.056433
8.0,9,1599.163308
10.0,11,1599.200212
10.0,11,1599.312257
8.0,9,1599.342137
7.0,8,1599.426186
9.0,10,1599.462095
8.0,9,1599.564384
11.0,12,1599.600498
6.0,7,1599.627239
10.0,11,1599.738778
9.0,10,1599.824843
10.0,11,1599.858568
12.0,13,1599.984595
11.0,12,1600.045776
8.0,9,1600.148887
9.0,10,1600.190322
7.0,8,1600.284016
9.0,10,1600.318338
9.0,10,1600.419817
11.0,12,1600.459895
9.0,10,1600.567767
13.0,14,1600.613407
8.0,9,1600.714375
10.0,11,1600.747675
9.0,10,1600.849787
8.0,9,1600.883484
10.0,11,1600.99222
10.0,11,1601.10879
9.0,10,1601.138457
7.0,8,1601.161686
5.0,6,1601.247325
9.0,10,1601.289127
5.0,6,1601.383724
8.0,9,1601.415047
5.0,6,1601.434566
7.0,8,1601.540223
6.0,7,1601.562453
8.0,9,1601.591623
6.0,7,1601.683905
6.0,7,1601.706777
9.0,10,1601.807693
6.0,7,1601.827727
10.0,11,1601.929506
9.0,10,1601.962598
11.0,12,1602.065896
10.0,11,1602.11513
7.0,8,1602.216939
9.0,10,1602.25085
9.0,10,1602.368092
10.0,11,1602.401627
7.0,8,1602.484169
9.0,10,1602.517291
6.0,7,1602.538077
7.0,8,1602.639891
11.0,12,1602.685647
6.0,7,1602.784378
9.0,10,1602.816283
6.0,7,1602.905337
7.0,8,1602.929562
9.0,10,1603.032183
7.0,8,1603.061595
8.0,9,1603.09286
8.0,9,1603.18976
9.0,10,1603.22513
11.0,12,1603.340637
8.0,9,1603.371691
8.0,9,1603.464313
8.0,9,1603.494183
6.0,7,1603.58255
6.0,7,1603.603503
11.0,12,1603.732719
7.0,8,1603.761792
9.0,10,1603.793474
9.0,10,1603.894702
8.0,9,1603.930788
8.0,9,1604.044144
6.0,7,1604.069215
9.0,10,1604.186109
4.0,5,1604.202703
10.0,11,1604.303106
6.0,7,1604.322297
6.0,7,1604.356473
12.0,13,1604.474735
9.0,10,1604.505862
7.0,8,1604.608755
8.0,9,1604.637197
10.0,11,1604.749452
9.0,10,1604.785897
7.0,8,1604.87482
5.0,6,1604.899014
7.0,8,1604.931072
10.0,11,1605.048176
7.0,8,1605.080098
11.0,12,1605.207633
9.0,10,1605.236955
12.0,13,1605.344734
6.0,7,1605.370358
9.0,10,1605.460966
7.0,8,1605.494477
6.0,7,1605.596183
8.0,9,1605.621899
8.0,9,1605.721801
10.0,11,1605.757967
4.0,5,1605.773395
12.0,13,1605.901111
10.0,11,1606.011506
9.0,10,1606.037899
8.0,9,1606.149307
11.0,12,1606.185545
10.0,11,1606.282513
7.0,8,1606.313409
7.0,8,1606.345858
7.0,8,1606.443901
8.0,9,1606.479731
10.0,11,1606.600169
9.0,10,1606.63971
8.0,9,1606.739848
7.0,8,1606.7678
10.0,11,1606.864485
10.0,11,1606.899693
8.0,9,1606.999151
7.0,8,1607.023709
7.0,8,1607.134023
8.0,9,1607.162064
12.0,13,1607.264908
10.0,11,1607.306409
7.0,8,1607.416056
11.0,12,1607.467237
7.0,8,1607.574317
11.0,12,1607.614418
7.0,8,1607.709887
7.0,8,1607.73514
9.0,10,1607.833647
9.0,10,1607.863055
9.0,10,1607.970139
5.0,6,1607.988429
7.0,8,1608.012549
5.0,6,1608.094564
9.0,10,1608.123952
11.0,12,1608.249957
10.0,11,1608.288049
11.0,12,1608.394438
6.0,7,1608.416806
9.0,10,1608.523642
7.0,8,1608.548502
10.0,11,1608.67009
9.0,10,1608.701102
10.0,11,1608.806044
7.0,8,1608.833718
10.0,11,1608.934939
7.0,8,1608.958819
12.0,13,1609.085741
9.0,10,1609.116688
8.0,9,1609.209675
9.0,10,1609.2505
10.0,11,1609.34937
6.0,7,1609.380144
8.0,9,1609.411844
5.0,6,1609.503443
10.0,11,1609.55009
7.0,8,1609.65828
10.0,11,1609.700183
12.0,13,1609.803898
6.0,7,1609.825919
7.0,8,1609.929867
12.0,13,1609.971178
12.0,13,1610.088908
8.0,9,1610.116136
12.0,13,1610.230597
7.0,8,1610.255125
6.0,7,1610.342355
8.0,9,1610.373183
11.0,12,1610.479302
6.0,7,1610.51497
10.0,11,1610.62826
7.0,8,1610.654561
8.0,9,1610.748501
11.0,12,1610.788193
8.0,9,1610.886273
8.0,9,1610.911893
7.0,8,1610.937371
12.0,13,1611.054921
7.0,8,1611.147854
10.0,11,1611.188419
7.0,8,1611.216577
8.0,9,1611.31637
8.0,9,1611.345648
9.0,10,1611.4535
9.0,10,1611.498498
7.0,8,1611.595553
10.0,11,1611.631422
6.0,7,1611.721814
9.0,10,1611.757597
8.0,9,1611.852339
10.0,11,1611.885538
9.0,10,1611.997438
9.0,10,1612.031561
12.0,13,1612.147444
8.0,9,1612.175248
6.0,7,1612.263887
8.0,9,1612.313077
9.0,10,1612.425996
8.0,9,1612.453744
8.0,9,1612.489449
6.0,7,1612.600353
7.0,8,1612.628346
7.0,8,1612.732654
7.0,8,1612.76245
10.0,11,1612.866708
8.0,9,1612.900316
9.0,10,1613.016181
7.0,8,1613.042166
8.0,9,1613.07697
9.0,10,1613.186196
10.0,11,1613.222769
9.0,10,1613.321736
8.0,9,1613.353171
9.0,10,1613.44917
10.0,11,1613.489791
11.0,12,1613.607687
8.0,9,1613.642333
9.0,10,1613.759205
9.0,10,1613.785744
9.0,10,1613.889611
6.0,7,1613.914702
5.0,6,1614.008841
6.0,7,1614.038599
7.0,8,1614.06606
6.0,7,1614.162959
10.0,11,1614.205341
10.0,11,1614.319856
7.0,8,1614.346065
9.0,10,1614.449826
8.0,9,1614.478668
5.0,6,1614.49564
11.0,12,1614.590456
12.0,13,1614.713879
10.0,11,1614.759491
7.0,8,1614.863464
7.0,8,1614.886782
11.0,12,1615.009761
9.0,10,1615.046483
6.0,7,1615.139408
10.0,11,1615.175992
7.0,8,1615.20122
7.0,8,1615.295079
8.0,9,1615.324484
6.0,7,1615.42593
9.0,10,1615.4574
7.0,8,1615.566185
5.0,6,1615.586566
8.0,9,1615.615532
6.0,7,1615.709463
7.0,8,1615.743453
6.0,7,1615.769745
6.0,7,1615.851556
8.0,9,1615.88849
6.0,7,1615.988065
10.0,11,1616.02767
7.0,8,1616.14138
7.0,8,1616.165092
6.0,7,1616.187953
5.0,6,1616.288719
9.0,10,1616.318467
9.0,10,1616.410851
9.0,10,1616.453556
10.0,11,1616.562231
7.0,8,1616.593426
7.0,8,1616.623635
8.0,9,1616.728815
7.0,8,1616.753953
6.0,7,1616.873461
8.0,9,1616.901431
7.0,8,1616.934128
6.0,7,1617.029472
7.0,8,1617.056915
8.0,9,1617.148322
9.0,10,1617.185634
10.0,11,1617.29713
9.0,10,1617.331214
10.0,11,1617.439022
7.0,8,1617.468754
11.0,12,1617.585459
6.0,7,1617.612146
10.0,11,1617.711233
9.0,10,1617.743406
10.0,11,1617.864666
6.0,7,1617.890207
11.0,12,1617.997725
7.0,8,1618.025285
9.0,10,1618.125004
10.0,11,1618.168692
9.0,10,1618.277348
9.0,10,1618.307483
6.0,7,1618.329263
9.0,10,1618.436518
4.0,5,1618.45327
6.0,7,1618.554739
11.0,12,1618.596523
9.0,10,1618.691378
9.0,10,1618.728873
3.0,4,1618.741636
10.0,11,1618.845925
8.0,9,1618.884872
8.0,9,1618.987331
9.0,10,1619.03344
8.0,9,1619.148644
8.0,9,1619.180763
11.0,12,1619.302366
9.0,10,1619.333361
9.0,10,1619.434325
8.0,9,1619.469006
9.0,10,1619.560942
6.0,7,1619.58859
9.0,10,1619.696838
6.0,7,1619.716803
9.0,10,1619.756101
9.0,10,1619.87264
8.0,9,1619.902213
8.0,9,1619.996828
9.0,10,1620.02836
9.0,10,1620.129099
11.0,12,1620.169745
4.0,5,1620.263277
10.0,11,1620.311101
8.0,9,1620.418923
9.0,10,1620.448062
7.0,8,1620.559746
7.0,8,1620.58242
10.0,11,1620.678063
8.0,9,1620.703253
5.0,6,1620.736809
12.0,13,1620.859826
8.0,9,1620.889312
9.0,10,1620.997584
9.0,10,1621.028318
6.0,7,1621.103595
7.0,8,1621.133249
6.0,7,1621.23563
7.0,8,1621.260974
11.0,12,1621.377882
8.0,9,1621.408592
9.0,10,1621.437401
11.0,12,1621.539763
7.0,8,1621.566532
7.0,8,1621.658519
11.0,12,1621.705879
7.0,8,1621.805174
7.0,8,1621.836734
6.0,7,1621.949317
11.0,12,1621.986237
7.0,8,1622.081825
11.0,12,1622.120416
4.0,5,1622.133714
8.0,9,1622.229265
11.0,12,1622.356256
7.0,8,1622.383793
10.0,11,1622.424587
10.0,11,1622.54405
7.0,8,1622.565405
7.0,8,1622.659408
9.0,10,1622.691978
7.0,8,1622.789253
9.0,10,1622.827655
9.0,10,1622.937595
8.0,9,1622.970899
6.0,7,1623.072775
5.0,6,1623.092017
13.0,14,1623.208844
10.0,11,1623.243693
6.0,7,1623.264679
6.0,7,1623.353505
6.0,7,1623.381288
8.0,9,1623.496151
5.0,6,1623.518358
12.0,13,1623.640341
9.0,10,1623.667151
6.0,7,1623.68879
9.0,10,1623.793499
8.0,9,1623.820517
8.0,9,1623.909983
10.0,11,1623.949954
9.0,10,1624.068528
8.0,9,1624.097178
7.0,8,1624.200891
2.0,3,1624.210688
7.0,8,1624.237714
5.0,6,1624.318183
8.0,9,1624.350814
7.0,8,1624.377931
7.0,8,1624.476216
7.0,8,1624.505209
11.0,12,1624.628451
11.0,12,1624.673194
6.0,7,1624.767543
11.0,12,1624.808983
7.0,8,1624.906338
7.0,8,1624.932907
9.0,10,1625.047038
7.0,8,1625.070971
6.0,7,1625.09765
10.0,11,1625.212044
7.0,8,1625.235524
10.0,11,1625.32627
6.0,7,1625.35642
8.0,9,1625.47291
10.0,11,1625.508701
7.0,8,1625.617327
10.0,11,1625.653726
6.0,7,1625.740674
9.0,10,1625.773333
9.0,10,1625.867686
6.0,7,1625.886227
12.0,13,1626.019426
5.0,6,1626.037758
8.0,9,1626.064085
8.0,9,1626.18136
8.0,9,1626.209865
7.0,8,1626.315217
5.0,6,1626.338095
6.0,7,1626.35921
6.0,7,1626.46005
8.0,9,1626.491802
10.0,11,1626.594403
8.0,9,1626.621879
6.0,7,1626.653674
12.0,13,1626.768674
5.0,6,1626.789205
6.0,7,1626.877775
5.0,6,1626.901846
7.0,8,1626.93718
10.0,11,1627.036487
10.0,11,1627.077589
6.0,7,1627.166156
9.0,10,1627.205541
8.0,9,1627.309855
11.0,12,1627.348483
9.0,10,1627.451103
6.0,7,1627.478254
8.0,9,1627.562927
6.0,7,1627.586448
6.0,7,1627.617249
11.0,12,1627.742476
12.0,13,1627.860682
7.0,8,1627.885897
7.0,8,1627.914806
7.0,8,1628.004989
8.0,9,1628.038594
7.0,8,1628.132268
10.0,11,1628.168878
8.0,9,1628.276905
10.0,11,1628.313112
6.0,7,1628.421498
9.0,10,1628.459079
9.0,10,1628.563279
10.0,11,1628.598013
6.0,7,1628.620153
8.0,9,1628.710827
3.0,4,1628.722584
10.0,11,1628.840867
9.0,10,1628.87187
7.0,8,1628.978913
6.0,7,1629.004924
8.0,9,1629.034829
9.0,10,1629.133752
7.0,8,1629.162095
11.0,12,1629.263774
10.0,11,1629.299892
8.0,9,1629.418296
9.0,10,1629.44911
8.0,9,1629.555247
6.0,7,1629.582246
9.0,10,1629.674567
7.0,8,1629.703016
9.0,10,1629.813099
11.0,12,1629.849948
9.0,10,1629.971278
11.0,12,1630.012818
9.0,10,1630.125277
11.0,12,1630.171799
10.0,11,1630.278617
9.0,10,1630.311022
3.0,4,1630.39716
6.0,7,1630.417589
8.0,9,1630.457383
6.0,7,1630.565046
8.0,9,1630.59638
10.0,11,1630.698742
10.0,11,1630.735713
12.0,13,1630.844869
10.0,11,1630.957012
10.0,11,1630.994282
11.0,12,1631.10512
7.0,8,1631.134817
10.0,11,1631.228613
9.0,10,1631.264856
9.0,10,1631.373551
7.0,8,1631.400044
7.0,8,1631.445015
8.0,9,1631.550964
4.0,5,1631.571552
6.0,7,1631.600856
8.0,9,1631.711903
7.0,8,1631.736446
10.0,11,1631.841908
8.0,9,1631.876146
7.0,8,1631.968067
9.0,10,1632.008947
11.0,12,1632.121307
9.0,10,1632.16135
10.0,11,1632.273446
13.0,14,1632.380455
8.0,9,1632.41522
5.0,6,1632.435076
10.0,11,1632.541666
5.0,6,1632.562125
9.0,10,1632.67258
9.0,10,1632.700079
12.0,13,1632.81713
10.0,11,1632.851538
6.0,7,1632.928517
11.0,12,1632.975965
7.0,8,1633.080935
8.0,9,1633.111338
9.0,10,1633.228198
7.0,8,1633.252635
7.0,8,1633.280176
10.0,11,1633.378301
7.0,8,1633.406061
4.0,5,1633.482273
10.0,11,1633.521037
8.0,9,1633.630632
8.0,9,1633.654817
8.0,9,1633.757255
14.0,15,1633.804101
8.0,9,1633.905547
11.0,12,1633.950203
8.0,9,1634.048458
7.0,8,1634.084893
9.0,10,1634.19245
7.0,8,1634.217209
7.0,8,1634.332883
6.0,7,1634.361385
10.0,11,1634.397622
12.0,13,1634.52271
8.0,9,1634.612289
6.0,7,1634.631284
7.0,8,1634.666528
7.0,8,1634.767665
8.0,9,1634.80089
7.0,8,1634.911576
12.0,13,1634.950021
11.0,12,1635.063225
10.0,11,1635.099747
6.0,7,1635.19145
6.0,7,1635.216232
8.0,9,1635.251499
8.0,9,1635.351972
9.0,10,1635.385682
7.0,8,1635.493261
6.0,7,1635.512762
5.0,6,1635.52905
6.0,7,1635.60995
7.0,8,1635.640793
5.0,6,1635.746053
14.0,15,1635.794196
8.0,9,1635.91594
6.0,7,1635.942892
9.0,10,1636.043687
6.0,7,1636.067556
10.0,11,1636.108215
12.0,13,1636.224936
10.0,11,1636.342867
7.0,8,1636.368417
10.0,11,1636.464794
9.0,10,1636.501407
8.0,9,1636.605006
12.0,13,1636.642728
6.0,7,1636.747597
7.0,8,1636.773136
8.0,9,1636.813455
9.0,10,1636.914089
10.0,11,1636.946224
9.0,10,1637.049917
8.0,9,1637.080918
9.0,10,1637.190127
8.0,9,1637.221645
6.0,7,1637.322786
6.0,7,1637.342833
13.0,14,1637.460692
8.0,9,1637.492514
9.0,10,1637.591294
8.0,9,1637.626729
8.0,9,1637.735445
9.0,10,1637.766202
9.0,10,1637.884218
10.0,11,1637.920267
10.0,11,1638.029114
7.0,8,1638.062485
7.0,8,1638.153427
7.0,8,1638.175992
7.0,8,1638.205257
7.0,8,1638.308367
8.0,9,1638.342585
4.0,5,1638.359254
9.0,10,1638.471078
9.0,10,1638.508306
8.0,9,1638.610219
6.0,7,1638.641492
11.0,12,1638.754189
7.0,8,1638.782234
5.0,6,1638.880158
11.0,12,1638.917576
7.0,8,1639.009815
11.0,12,1639.045588
3.0,4,1639.058521
6.0,7,1639.143406
11.0,12,1639.186794
9.0,10,1639.294683
5.0,6,1639.315575
10.0,11,1639.416578
5.0,6,1639.439944
9.0,10,1639.471503
5.0,6,1639.553672
6.0,7,1639.57451
5.0,6,1639.598278
12.0,13,1639.710837
9.0,10,1639.817637
7.0,8,1639.842793
6.0,7,1639.866459
7.0,8,1639.949543
13.0,14,1639.9978
11.0,12,1640.10849
11.0,12,1640.201199
9.0,10,1640.234292
12.0,13,1640.359888
8.0,9,1640.389663
13.0,14,1640.515006
7.0,8,1640.545693
5.0,6,1640.632433
3.0,4,1640.645957
8.0,9,1640.678043
10.0,11,1640.781891
11.0,12,1640.830225
9.0,10,1640.931767
10.0,11,1640.971452
8.0,9,1641.071149
11.0,12,1641.11394
7.0,8,1641.210725
6.0,7,1641.235897
11.0,12,1641.345297
7.0,8,1641.375305
5.0,6,1641.483041
9.0,10,1641.513608
10.0,11,1641.63512
5.0,6,1641.658497
7.0,8,1641.688684
13.0,14,1641.801076
6.0,7,1641.825413
5.0,6,1641.910488
4.0,5,1641.926556
9.0,10,1641.962613
7.0,8,1642.06342
11.0,12,1642.100519
11.0,12,1642.214148
7.0,8,1642.245068
6.0,7,1642.339073
10.0,11,1642.394807
10.0,11,1642.508893
9.0,10,1642.538536
10.0,11,1642.659879
12.0,13,1642.769827
7.0,8,1642.797481
10.0,11,1642.837082
7.0,8,1642.923996
11.0,12,1642.967965
8.0,9,1643.066259
10.0,11,1643.104273
9.0,10,1643.215945
9.0,10,1643.251084
7.0,8,1643.337252
12.0,13,1643.462586
6.0,7,1643.480842
