#{"t_start": 1514340648.8988507, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
0,1,3.658526
1.0,2,3.666397
1.0,2,3.674722
0,2,3.683563
0,2,3.694947
0,1,3.699959
0,1,3.706712
0,2,3.716231
0,2,3.727872
0,2,3.734875
1.0,2,3.820787
0,2,3.828718
0,1,3.832728
0,1,3.836955
0,1,3.840905
0,1,3.84479
0,2,3.852839
0,2,3.861182
1.0,2,3.869451
1.0,2,3.877013
1.0,2,3.887563
0,1,3.896151
1.0,2,3.987037
0,2,3.995178
1.0,2,4.003657
1.0,2,4.014115
1.0,2,4.023997
1.0,2,4.032851
1.0,2,4.041616
0,2,4.049844
0,2,4.056732
0,2,4.066409
0,2,4.149306
1.0,2,4.156096
0,2,4.165962
0,2,4.175662
0,1,4.179246
0,2,4.189408
0,2,4.201169
0,2,4.208995
1.0,2,4.221061
0,1,4.223799
1.0,2,4.233543
0,1,4.237777
1.0,2,4.318622
0,2,4.328831
0,1,4.333817
0,1,4.339031
0,2,4.350735
1.0,2,4.358794
0,1,4.362782
0,2,4.372995
1.0,2,4.381883
0,1,4.387103
1.0,2,4.397046
1.0,2,4.406478
1.0,2,4.478237
1.0,2,4.487292
1.0,2,4.495816
0,2,4.505144
0,2,4.513231
1.0,2,4.523418
0,1,4.526382
0,2,4.533872
0,2,4.541744
0,2,4.549783
2.0,3,4.650523
0,2,4.658249
0,1,4.662138
0,2,4.67619
0,2,4.685367
1.0,2,4.697824
1.0,2,4.705145
0,1,4.710472
0,1,4.71412
0,2,4.721568
1.0,2,4.730129
0,1,4.735654
0,1,4.807777
0,2,4.819657
0,2,4.830146
0,2,4.838747
0,1,4.844516
0,1,4.84721
0,2,4.8576
0,1,4.862907
1.0,2,4.872379
0,1,4.879211
0,1,4.881986
0,2,4.889946
1.0,2,4.897937
1.0,2,4.974712
1.0,2,4.984745
0,1,4.98951
0,1,4.996471
0,1,5.001448
0,2,5.012897
1.0,2,5.021621
0,1,5.027571
2.0,3,5.041906
0,1,5.045252
0,1,5.050496
0,1,5.054603
1.0,2,5.062846
1.0,2,5.144228
0,1,5.148415
2.0,3,5.159372
0,2,5.16714
0,1,5.171481
2.0,3,5.184763
0,2,5.198252
0,2,5.20831
1.0,2,5.21773
0,2,5.229206
0,2,5.314722
0,1,5.320244
0,2,5.330382
0,1,5.335692
1.0,2,5.345313
0,1,5.350409
0,2,5.359301
1.0,2,5.368089
0,2,5.375489
0,2,5.389647
0,1,5.394778
0,2,5.404228
0,1,5.485762
0,2,5.494189
0,2,5.506333
0,2,5.517111
0,1,5.522852
0,2,5.53002
0,2,5.53964
0,2,5.546713
0,2,5.555765
1.0,2,5.5632
0,2,5.57116
0,2,5.642171
0,2,5.653877
0,2,5.66324
2.0,3,5.677571
0,2,5.686182
0,1,5.691369
0,1,5.69508
1.0,2,5.704416
0,2,5.713163
0,1,5.720398
0,1,5.725259
1.0,2,5.800447
0,2,5.807429
0,2,5.815493
0,2,5.825006
1.0,2,5.840475
0,2,5.849011
1.0,2,5.857599
1.0,2,5.867017
1.0,2,5.876877
0,2,5.887126
1.0,2,5.967966
0,1,5.971923
0,1,5.975919
0,2,5.984849
1.0,2,5.993594
0,2,6.001377
0,2,6.009759
0,1,6.013845
0,1,6.018755
0,2,6.029411
2.0,3,6.040443
1.0,2,6.050185
1.0,2,6.132954
0,1,6.136802
0,1,6.141728
0,1,6.147701
0,2,6.156879
2.0,3,6.171141
0,2,6.180351
0,2,6.189855
0,2,6.196845
0,1,6.201176
0,2,6.209313
2.0,3,6.288482
0,2,6.296844
0,2,6.306967
1.0,2,6.316212
0,2,6.324494
1.0,2,6.334188
0,1,6.338426
0,2,6.345953
0,2,6.353927
0,2,6.363331
1.0,2,6.446117
0,2,6.457874
1.0,2,6.465315
1.0,2,6.475945
0,2,6.485396
2.0,3,6.497856
1.0,2,6.508127
0,2,6.51968
0,2,6.527812
0,1,6.532085
1.0,2,6.618575
0,1,6.62185
0,2,6.631802
0,2,6.641316
1.0,2,6.65129
0,2,6.660924
1.0,2,6.67054
0,2,6.677456
0,2,6.685755
0,2,6.692632
0,1,6.696402
0,1,6.700864
1.0,2,6.798766
1.0,2,6.809281
0,1,6.814214
0,2,6.826817
0,1,6.834789
0,2,6.845652
0,1,6.850582
1.0,2,6.860156
1.0,2,6.867987
0,1,6.871476
2.0,3,6.881461
1.0,2,6.968191
1.0,2,6.976299
1.0,2,6.986254
1.0,2,6.993583
0,2,7.003339
2.0,3,7.015589
0,2,7.02419
2.0,3,7.036313
0,1,7.041003
0,2,7.047853
1.0,2,7.119671
0,2,7.129141
1.0,2,7.137574
1.0,2,7.146738
1.0,2,7.154279
1.0,2,7.163499
0,2,7.172296
1.0,2,7.181376
1.0,2,7.189538
1.0,2,7.198578
1.0,2,7.279177
0,1,7.283237
0,1,7.286083
0,2,7.29452
1.0,2,7.30272
1.0,2,7.310735
0,2,7.318951
0,2,7.329413
1.0,2,7.338864
1.0,2,7.347589
0,2,7.357381
2.0,3,7.438769
0,2,7.447774
0,2,7.456273
2.0,3,7.470364
0,2,7.477945
0,2,7.487065
0,2,7.497057
1.0,2,7.507576
1.0,2,7.516382
0,2,7.592566
1.0,2,7.601619
0,2,7.61178
2.0,3,7.625007
0,2,7.635473
0,2,7.645225
1.0,2,7.65324
3.0,4,7.672871
0,2,7.756223
1.0,2,7.764571
2.0,3,7.777939
2.0,3,7.789429
0,1,7.792521
0,1,7.795327
1.0,2,7.806636
1.0,2,7.81696
1.0,2,7.824972
0,1,7.828499
0,2,7.83652
2.0,3,7.922892
1.0,2,7.93346
0,2,7.944554
0,2,7.957201
3.0,4,7.97668
1.0,2,7.987061
1.0,2,7.997046
1.0,2,8.007749
2.0,3,8.089361
2.0,3,8.104992
2.0,3,8.120411
0,2,8.128618
2.0,3,8.141232
0,2,8.149038
0,2,8.157421
3.0,4,8.252268
3.0,4,8.268003
2.0,3,8.279176
1.0,2,8.289536
0,2,8.302445
0,2,8.312046
0,2,8.320706
0,2,8.330188
2.0,3,8.428238
2.0,3,8.441409
0,2,8.452191
2.0,3,8.463106
0,2,8.469525
0,2,8.478047
2.0,3,8.492083
1.0,2,8.501574
2.0,3,8.601443
1.0,2,8.609514
3.0,4,8.62537
0,2,8.634377
0,2,8.644554
2.0,3,8.656871
0,2,8.663532
1.0,2,8.672303
3.0,4,8.751754
0,2,8.757905
1.0,2,8.768637
1.0,2,8.783356
2.0,3,8.800498
2.0,3,8.815258
0,2,8.824427
0,2,8.834983
1.0,2,8.846431
0,2,8.932628
1.0,2,8.941372
0,2,8.948828
0,2,8.958518
0,2,8.968752
2.0,3,8.981789
1.0,2,8.998219
2.0,3,9.010366
1.0,2,9.022676
2.0,3,9.114101
2.0,3,9.127444
0,2,9.135593
0,2,9.142725
2.0,3,9.155159
1.0,2,9.164206
1.0,2,9.171794
3.0,4,9.260893
1.0,2,9.270203
1.0,2,9.277983
1.0,2,9.286958
0,2,9.296254
2.0,3,9.308223
1.0,2,9.317764
0,2,9.326583
0,2,9.335942
1.0,2,9.344323
2.0,3,9.422312
0,2,9.435721
0,2,9.444768
0,2,9.452725
0,2,9.464076
0,2,9.471581
2.0,3,9.487975
3.0,4,9.509872
3.0,4,9.604487
1.0,2,9.613163
1.0,2,9.621353
1.0,2,9.630634
3.0,4,9.647743
4.0,5,9.668029
1.0,2,9.742542
0,2,9.749884
0,2,9.758695
0,2,9.769537
1.0,2,9.777945
1.0,2,9.78698
0,2,9.797287
3.0,4,9.817623
1.0,2,9.824632
0,2,9.908458
1.0,2,9.917053
2.0,3,9.928009
0,2,9.935269
0,2,9.942492
0,2,9.955665
1.0,2,9.965756
2.0,3,9.982213
0,2,9.99122
2.0,3,10.082824
0,2,10.090295
1.0,2,10.098473
2.0,3,10.110217
1.0,2,10.119909
1.0,2,10.133047
1.0,2,10.141288
1.0,2,10.152471
1.0,2,10.164949
1.0,2,10.255279
0,2,10.267719
0,2,10.282157
1.0,2,10.293333
0,2,10.302025
4.0,5,10.320288
1.0,2,10.327426
4.0,5,10.427274
1.0,2,10.43726
1.0,2,10.44621
0,2,10.455427
1.0,2,10.465513
2.0,3,10.476939
2.0,3,10.491123
0,2,10.500427
3.0,4,10.581949
0,2,10.592239
1.0,2,10.601653
1.0,2,10.612612
1.0,2,10.622831
0,2,10.633326
3.0,4,10.656378
1.0,2,10.66575
1.0,2,10.676158
0,2,10.757245
0,2,10.768834
1.0,2,10.777025
1.0,2,10.783113
2.0,3,10.795466
1.0,2,10.81176
0,2,10.819149
1.0,2,10.83011
0,2,10.838717
0,2,10.846996
1.0,2,10.936018
0,2,10.943866
1.0,2,10.953412
1.0,2,10.967779
0,2,10.97682
1.0,2,10.989537
0,2,10.998158
0,2,11.00602
1.0,2,11.020522
0,2,11.029843
4.0,5,11.124434
0,2,11.132561
3.0,4,11.149114
0,2,11.156571
1.0,2,11.164661
3.0,4,11.18062
1.0,2,11.267166
0,2,11.276901
0,2,11.284196
0,2,11.292279
1.0,2,11.301592
1.0,2,11.311216
1.0,2,11.319718
1.0,2,11.326915
2.0,3,11.341823
4.0,5,11.427654
1.0,2,11.436115
0,2,11.444733
2.0,3,11.456093
0,2,11.463689
0,2,11.472261
2.0,3,11.484046
1.0,2,11.493831
1.0,2,11.573574
0,2,11.580462
1.0,2,11.587551
1.0,2,11.597123
0,2,11.604358
2.0,3,11.617307
0,2,11.634267
0,2,11.642958
3.0,4,11.661621
4.0,5,11.763618
0,2,11.770559
3.0,4,11.787017
1.0,2,11.794019
4.0,5,11.812838
1.0,2,11.823558
1.0,2,11.904107
1.0,2,11.911556
3.0,4,11.927682
0,2,11.93559
2.0,3,11.948925
1.0,2,11.956994
4.0,5,11.976451
1.0,2,12.045005
1.0,2,12.055957
3.0,4,12.070855
4.0,5,12.093298
1.0,2,12.102775
3.0,4,12.118767
3.0,4,12.204087
1.0,2,12.210349
0,2,12.21876
1.0,2,12.226878
1.0,2,12.239938
4.0,5,12.262798
1.0,2,12.273368
0,2,12.282668
0,2,12.366528
1.0,2,12.373802
3.0,4,12.390264
1.0,2,12.40001
1.0,2,12.41476
2.0,3,12.42519
0,2,12.432997
2.0,3,12.444017
0,2,12.526868
1.0,2,12.536024
3.0,4,12.552398
0,2,12.560279
2.0,3,12.573774
2.0,3,12.586903
0,2,12.594938
0,2,12.602233
0,2,12.67722
1.0,2,12.682891
2.0,3,12.698319
2.0,3,12.717144
3.0,4,12.734418
0,2,12.744268
0,2,12.751664
2.0,3,12.841223
0,2,12.848628
3.0,4,12.867295
1.0,2,12.874928
1.0,2,12.884771
1.0,2,12.89955
0,2,12.9075
3.0,4,12.925372
3.0,4,13.019414
2.0,3,13.032581
2.0,3,13.044411
2.0,3,13.053662
1.0,2,13.060041
0,2,13.066837
1.0,2,13.07899
2.0,3,13.168263
0,2,13.175414
3.0,4,13.190679
1.0,2,13.198599
5.0,6,13.225515
0,2,13.234859
4.0,5,13.32178
0,2,13.327818
0,2,13.335753
3.0,4,13.355817
1.0,2,13.365741
1.0,2,13.376955
1.0,2,13.386654
0,2,13.394814
0,2,13.401909
1.0,2,13.483976
2.0,3,13.495661
3.0,4,13.510605
3.0,4,13.529847
0,2,13.538804
0,2,13.547666
0,2,13.562126
1.0,2,13.657525
3.0,4,13.68161
1.0,2,13.691289
1.0,2,13.702291
2.0,3,13.714654
1.0,2,13.721972
0,2,13.733532
0,2,13.740726
2.0,3,13.841357
1.0,2,13.852374
0,2,13.858875
1.0,2,13.870002
0,2,13.881495
0,2,13.891355
0,2,13.899056
0,2,13.906889
4.0,5,13.928257
1.0,2,14.020144
1.0,2,14.028644
2.0,3,14.044903
2.0,3,14.056336
2.0,3,14.069618
1.0,2,14.077256
1.0,2,14.084276
2.0,3,14.095671
0,2,14.16678
0,2,14.173837
3.0,4,14.188547
3.0,4,14.208641
1.0,2,14.215125
2.0,3,14.238832
1.0,2,14.247388
0,2,14.334868
0,2,14.343442
0,2,14.353611
0,2,14.363609
0,2,14.371564
0,2,14.378288
0,2,14.38453
0,2,14.393443
1.0,2,14.400158
0,2,14.408434
0,2,14.478902
5.0,6,14.499587
0,2,14.510373
0,2,14.519531
0,2,14.527251
2.0,3,14.541496
0,2,14.554027
0,2,14.562343
2.0,3,14.645812
0,2,14.655779
1.0,2,14.664355
2.0,3,14.677941
3.0,4,14.69346
0,2,14.701464
0,2,14.710371
2.0,3,14.806706
0,2,14.816696
2.0,3,14.82943
0,2,14.838629
0,2,14.847001
0,2,14.85522
3.0,4,14.874134
0,2,14.881526
0,2,14.887503
1.0,2,14.957208
3.0,4,14.977548
2.0,3,14.991891
0,2,14.999653
2.0,3,15.014107
1.0,2,15.022868
1.0,2,15.030958
0,2,15.043425
0,2,15.127379
2.0,3,15.141678
1.0,2,15.150957
0,2,15.163665
1.0,2,15.17501
2.0,3,15.189883
1.0,2,15.198944
1.0,2,15.206933
0,2,15.214269
2.0,3,15.308426
0,2,15.316163
0,2,15.325761
4.0,5,15.347431
3.0,4,15.36618
1.0,2,15.374772
4.0,5,15.449048
0,2,15.460348
0,2,15.470838
1.0,2,15.480196
0,2,15.488197
0,2,15.499388
4.0,5,15.524262
4.0,5,15.620022
1.0,2,15.626367
1.0,2,15.635408
2.0,3,15.646365
3.0,4,15.672169
3.0,4,15.687153
0,2,15.696267
4.0,5,15.790291
0,2,15.799943
1.0,2,15.806492
1.0,2,15.814234
2.0,3,15.828263
1.0,2,15.837317
1.0,2,15.84697
2.0,3,15.940049
0,2,15.949898
0,2,15.958242
3.0,4,15.976427
1.0,2,15.985389
3.0,4,16.00082
0,2,16.00675
2.0,3,16.018274
1.0,2,16.092554
2.0,3,16.104651
1.0,2,16.113663
1.0,2,16.124066
2.0,3,16.137845
4.0,5,16.163157
2.0,3,16.176113
0,2,16.251723
2.0,3,16.261266
4.0,5,16.279425
3.0,4,16.29997
0,2,16.3139
0,2,16.324066
1.0,2,16.331944
0,2,16.415564
1.0,2,16.423524
2.0,3,16.435119
2.0,3,16.448369
1.0,2,16.455842
0,2,16.463083
0,2,16.473292
1.0,2,16.480393
1.0,2,16.490686
0,2,16.561987
0,2,16.567379
0,2,16.585451
3.0,4,16.603619
2.0,3,16.617042
1.0,2,16.624571
0,2,16.632582
1.0,2,16.642559
0,2,16.725644
3.0,4,16.739761
1.0,2,16.748547
1.0,2,16.757322
1.0,2,16.7644
1.0,2,16.771366
1.0,2,16.783929
1.0,2,16.791535
3.0,4,16.89033
0,2,16.897319
2.0,3,16.908411
0,2,16.918073
1.0,2,16.926423
1.0,2,16.933639
0,2,16.940568
1.0,2,16.948765
2.0,3,16.960432
0,2,17.033221
0,2,17.042849
2.0,3,17.055113
2.0,3,17.067731
0,2,17.077293
1.0,2,17.087107
2.0,3,17.102098
0,2,17.10998
1.0,2,17.1194
3.0,4,17.202798
0,2,17.208874
2.0,3,17.229243
3.0,4,17.244804
4.0,5,17.269031
2.0,3,17.359367
0,2,17.366936
4.0,5,17.391346
0,2,17.400414
1.0,2,17.411631
0,2,17.4267
0,2,17.436447
1.0,2,17.446201
0,2,17.455911
2.0,3,17.537377
6.0,7,17.567964
2.0,3,17.582911
2.0,3,17.596417
1.0,2,17.603292
1.0,2,17.612662
1.0,2,17.691879
3.0,4,17.707366
2.0,3,17.720533
3.0,4,17.741421
1.0,2,17.752259
3.0,4,17.771744
2.0,3,17.858827
0,2,17.867229
3.0,4,17.883425
1.0,2,17.891452
2.0,3,17.902495
0,2,17.911747
1.0,2,17.920429
1.0,2,17.929512
0,2,18.022756
2.0,3,18.036701
2.0,3,18.050494
4.0,5,18.070192
2.0,3,18.08143
1.0,2,18.086982
0,2,18.094708
1.0,2,18.164484
0,2,18.172287
0,2,18.183151
2.0,3,18.193747
0,2,18.204155
3.0,4,18.222521
1.0,2,18.231194
3.0,4,18.249169
0,2,18.331927
1.0,2,18.338639
2.0,3,18.348625
3.0,4,18.368668
0,2,18.377862
2.0,3,18.391151
0,2,18.39869
0,2,18.405569
3.0,4,18.498314
2.0,3,18.509481
1.0,2,18.518493
2.0,3,18.528504
1.0,2,18.535756
1.0,2,18.543339
0,2,18.553458
0,2,18.564932
3.0,4,18.666871
1.0,2,18.679031
1.0,2,18.690298
1.0,2,18.698057
1.0,2,18.708161
3.0,4,18.725537
3.0,4,18.741546
0,2,18.813782
0,2,18.825578
2.0,3,18.839161
2.0,3,18.850786
2.0,3,18.863928
0,2,18.872585
0,2,18.881737
3.0,4,18.973878
1.0,2,18.980429
1.0,2,18.990874
4.0,5,19.013053
1.0,2,19.023972
0,2,19.033221
2.0,3,19.046415
1.0,2,19.055785
4.0,5,19.153014
3.0,4,19.171156
0,2,19.181851
1.0,2,19.189873
0,2,19.198771
1.0,2,19.207069
0,2,19.215644
0,2,19.222627
0,2,19.302401
3.0,4,19.321872
0,2,19.329857
0,2,19.337154
2.0,3,19.350315
2.0,3,19.368422
0,2,19.377787
2.0,3,19.469226
2.0,3,19.481771
2.0,3,19.490733
0,2,19.498111
1.0,2,19.505439
3.0,4,19.523572
2.0,3,19.537551
1.0,2,19.556319
2.0,3,19.645434
1.0,2,19.653037
1.0,2,19.660895
1.0,2,19.670161
3.0,4,19.689189
0,2,19.69763
3.0,4,19.714294
2.0,3,19.802018
0,2,19.810109
0,2,19.81798
3.0,4,19.836865
0,2,19.846245
1.0,2,19.856552
1.0,2,19.867038
1.0,2,19.876744
4.0,5,19.966955
0,2,19.977637
2.0,3,19.988737
2.0,3,20.001261
3.0,4,20.018655
0,2,20.0268
0,2,20.036163
0,2,20.112724
1.0,2,20.118887
0,2,20.126961
0,2,20.138071
1.0,2,20.148085
1.0,2,20.156933
0,2,20.166779
2.0,3,20.17792
2.0,3,20.189106
0,2,20.275701
1.0,2,20.281798
3.0,4,20.299182
2.0,3,20.311895
0,2,20.318112
0,2,20.326744
4.0,5,20.353401
1.0,2,20.443818
0,2,20.452396
1.0,2,20.463784
1.0,2,20.47408
2.0,3,20.484752
3.0,4,20.501905
0,2,20.509821
2.0,3,20.520982
1.0,2,20.593665
2.0,3,20.607632
2.0,3,20.625038
2.0,3,20.638452
2.0,3,20.651467
1.0,2,20.66032
2.0,3,20.672851
1.0,3,20.748935
2.0,3,20.757992
3.0,4,20.779765
6.0,7,20.812684
2.0,3,20.824576
2.0,3,20.911162
2.0,3,20.921621
1.0,2,20.927716
1.0,2,20.935734
1.0,2,20.942675
2.0,3,20.95838
0,2,20.968122
3.0,4,20.98858
3.0,4,21.077416
3.0,4,21.091888
0,2,21.098791
2.0,3,21.111105
1.0,2,21.119152
0,2,21.125518
6.0,7,21.221818
1.0,2,21.23078
1.0,2,21.240337
1.0,2,21.247514
0,2,21.257349
2.0,3,21.274688
2.0,3,21.286581
2.0,3,21.2992
3.0,4,21.383554
0,2,21.389566
0,2,21.396514
3.0,4,21.411745
1.0,2,21.419906
1.0,2,21.433539
1.0,2,21.443384
3.0,4,21.535346
1.0,2,21.543045
0,2,21.551254
1.0,2,21.56064
3.0,4,21.576208
2.0,3,21.587732
0,2,21.594525
1.0,2,21.601531
0,2,21.665362
2.0,3,21.681868
0,2,21.692595
0,2,21.703293
0,2,21.710236
2.0,3,21.721619
1.0,2,21.731968
0,2,21.740243
0,2,21.747437
0,2,21.827892
0,2,21.834865
3.0,4,21.852154
1.0,2,21.859771
2.0,3,21.876769
2.0,3,21.889379
2.0,3,21.902149
3.0,4,21.999243
0,2,22.010786
2.0,3,22.021666
5.0,6,22.044001
0,2,22.054361
1.0,2,22.063563
0,2,22.076852
3.0,4,22.166286
1.0,2,22.175674
1.0,2,22.185445
1.0,2,22.197979
0,2,22.205864
0,2,22.213267
2.0,3,22.22429
0,2,22.232482
1.0,2,22.243877
3.0,4,22.322196
1.0,2,22.33023
0,2,22.33995
1.0,2,22.347302
1.0,2,22.354601
1.0,2,22.363425
0,2,22.371532
3.0,4,22.394009
1.0,2,22.479671
3.0,4,22.496771
1.0,2,22.502849
1.0,2,22.511009
0,2,22.518962
3.0,4,22.53447
5.0,6,22.64659
0,2,22.653167
2.0,3,22.665912
0,2,22.673308
2.0,3,22.685542
3.0,4,22.701297
1.0,2,22.709034
0,2,22.71667
0,2,22.79146
3.0,4,22.809464
0,2,22.818579
0,2,22.826179
0,2,22.834825
3.0,4,22.85152
1.0,2,22.861072
2.0,3,22.951818
0,2,22.961448
2.0,3,22.976198
0,2,22.983936
1.0,2,22.993806
1.0,2,23.003419
2.0,3,23.016745
2.0,3,23.033441
0,2,23.046038
0,2,23.130968
0,2,23.139236
0,2,23.149605
3.0,4,23.164926
0,2,23.174234
0,2,23.182983
2.0,3,23.195773
1.0,2,23.20289
3.0,4,23.279494
3.0,4,23.296472
1.0,2,23.305044
0,2,23.317224
2.0,3,23.330871
1.0,2,23.341473
0,2,23.350431
2.0,3,23.439263
4.0,5,23.459322
0,2,23.466192
0,2,23.47467
1.0,2,23.483776
0,2,23.492497
3.0,4,23.507369
0,2,23.515239
0,2,23.597392
0,2,23.605804
0,2,23.613358
0,2,23.621014
1.0,2,23.628893
0,2,23.636373
2.0,3,23.649364
1.0,2,23.656496
1.0,2,23.665868
4.0,5,23.747825
0,2,23.760147
0,2,23.772763
1.0,2,23.783574
2.0,3,23.797944
1.0,2,23.805498
0,2,23.813669
0,2,23.823042
2.0,3,23.904602
0,2,23.911701
5.0,6,23.935771
1.0,2,23.94545
0,2,23.954874
1.0,2,23.960969
1.0,2,23.96802
4.0,5,24.053392
1.0,2,24.060805
3.0,4,24.078085
1.0,2,24.087503
2.0,3,24.099813
3.0,4,24.118398
1.0,2,24.129075
1.0,2,24.215846
0,2,24.224066
1.0,2,24.230437
1.0,2,24.2381
0,2,24.247414
1.0,2,24.254067
3.0,4,24.277663
0,2,24.286789
1.0,2,24.297445
0,2,24.381287
0,2,24.391049
2.0,3,24.404671
3.0,4,24.420291
2.0,3,24.430773
3.0,4,24.449247
1.0,2,24.462533
2.0,3,24.551553
0,2,24.560312
4.0,5,24.578879
4.0,5,24.600385
3.0,4,24.613862
2.0,3,24.691767
2.0,3,24.704028
3.0,4,24.722963
0,2,24.732305
0,2,24.740705
1.0,2,24.748807
2.0,3,24.761157
3.0,4,24.846774
3.0,4,24.860952
0,2,24.869919
0,2,24.876844
0,2,24.88416
2.0,3,24.89628
0,2,24.905781
3.0,4,24.987335
0,2,24.995373
0,2,25.005579
1.0,2,25.012473
1.0,2,25.020557
2.0,3,25.032952
3.0,4,25.049217
2.0,3,25.063092
5.0,6,25.149252
1.0,2,25.155534
2.0,3,25.169889
0,2,25.177833
5.0,6,25.205768
1.0,2,25.21389
1.0,2,25.297644
2.0,3,25.309876
1.0,2,25.317637
2.0,3,25.328679
2.0,3,25.339319
1.0,2,25.347537
0,2,25.356932
1.0,2,25.363411
1.0,2,25.451978
2.0,3,25.462019
1.0,2,25.470104
0,2,25.477736
1.0,2,25.485082
2.0,3,25.498524
2.0,3,25.512885
1.0,2,25.520481
0,2,25.529868
0,2,25.603089
2.0,3,25.613139
5.0,6,25.649095
1.0,2,25.65955
0,2,25.668939
2.0,3,25.681081
1.0,2,25.689278
1.0,2,25.770642
4.0,5,25.788939
2.0,3,25.799802
1.0,2,25.806952
0,2,25.812697
1.0,2,25.820838
1.0,2,25.828112
3.0,4,25.923348
2.0,3,25.935712
0,2,25.945743
2.0,3,25.960685
0,2,25.969163
2.0,3,25.980895
0,2,25.990584
0,2,25.997705
2.0,3,26.069109
1.0,2,26.074914
1.0,2,26.082935
1.0,2,26.098207
0,2,26.109492
0,2,26.118029
1.0,2,26.12677
0,2,26.137302
3.0,4,26.155907
5.0,6,26.250376
0,2,26.257925
1.0,2,26.265103
1.0,2,26.275782
0,2,26.283071
0,2,26.289745
0,2,26.298204
2.0,3,26.381218
0,2,26.387679
3.0,4,26.404503
3.0,4,26.42216
0,2,26.431032
0,2,26.442076
1.0,2,26.450236
2.0,3,26.46259
2.0,3,26.546755
0,2,26.557871
0,2,26.567114
3.0,4,26.583466
3.0,4,26.598421
3.0,4,26.614684
1.0,2,26.696616
1.0,2,26.702668
1.0,2,26.710714
3.0,4,26.7234
0,2,26.731166
0,2,26.739362
2.0,3,26.753831
2.0,3,26.768039
0,2,26.848979
1.0,2,26.856659
2.0,3,26.869222
1.0,2,26.878563
0,2,26.887231
2.0,3,26.89896
5.0,6,26.922213
0,2,26.989804
2.0,3,27.004218
3.0,4,27.025241
2.0,3,27.036691
4.0,5,27.054595
1.0,2,27.062246
0,2,27.069516
0,2,27.147882
1.0,2,27.153879
1.0,2,27.159772
0,2,27.166278
0,2,27.173645
0,2,27.181964
1.0,2,27.197045
1.0,3,27.21081
0,2,27.220531
1.0,2,27.307089
4.0,5,27.325378
0,2,27.33391
1.0,2,27.344868
2.0,3,27.362172
5.0,6,27.389678
1.0,2,27.457889
1.0,2,27.464127
1.0,2,27.47939
1.0,2,27.489013
1.0,2,27.498014
0,2,27.505413
0,2,27.514565
1.0,2,27.522072
3.0,4,27.539748
2.0,3,27.624071
4.0,5,27.64189
1.0,2,27.650895
0,2,27.659517
1.0,2,27.671402
2.0,3,27.686424
0,2,27.697446
0,2,27.707834
1.0,2,27.790964
4.0,5,27.810778
1.0,2,27.81989
