#{"t_start": 1514340648.9171453, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
8.0,9,1202.552486
8.0,9,1202.579098
8.0,9,1202.680801
10.0,11,1202.720187
10.0,11,1202.82072
12.0,13,1202.867694
3.0,4,1202.953928
12.0,13,1203.008765
6.0,7,1203.112963
10.0,11,1203.147881
5.0,6,1203.171064
8.0,9,1203.26871
9.0,10,1203.306185
9.0,10,1203.392612
7.0,8,1203.431538
6.0,7,1203.534393
12.0,13,1203.579614
8.0,9,1203.710032
6.0,7,1203.740533
5.0,6,1203.762026
9.0,10,1203.893217
9.0,10,1203.928795
8.0,9,1204.02377
11.0,12,1204.066294
9.0,10,1204.180131
9.0,10,1204.223789
9.0,10,1204.328958
6.0,7,1204.360347
10.0,11,1204.476757
9.0,10,1204.510938
7.0,8,1204.629482
7.0,8,1204.656767
6.0,7,1204.755111
7.0,8,1204.78786
2.0,3,1204.799714
8.0,9,1204.902612
5.0,6,1204.925918
7.0,8,1204.959026
10.0,11,1205.081591
5.0,6,1205.104707
5.0,6,1205.132791
11.0,12,1205.250932
7.0,8,1205.283318
9.0,10,1205.407828
8.0,9,1205.440482
5.0,6,1205.530952
6.0,7,1205.55708
6.0,7,1205.582093
10.0,11,1205.693334
9.0,10,1205.737049
6.0,7,1205.837359
8.0,9,1205.864371
8.0,9,1205.961287
8.0,9,1205.991666
6.0,7,1206.014402
6.0,7,1206.100846
9.0,10,1206.14111
8.0,9,1206.240916
10.0,11,1206.276941
10.0,11,1206.391349
6.0,7,1206.415713
9.0,10,1206.512609
7.0,8,1206.542057
5.0,6,1206.559943
7.0,8,1206.661667
9.0,10,1206.696636
9.0,10,1206.810742
5.0,6,1206.831609
10.0,11,1206.926524
7.0,8,1206.952079
14.0,15,1207.062959
9.0,10,1207.097335
8.0,9,1207.200483
9.0,10,1207.236033
9.0,10,1207.329319
8.0,9,1207.363147
9.0,10,1207.468049
8.0,9,1207.500295
11.0,12,1207.627571
8.0,9,1207.655448
5.0,6,1207.676922
9.0,10,1207.776589
9.0,10,1207.818677
10.0,11,1207.921802
8.0,9,1207.958845
8.0,9,1208.068155
9.0,10,1208.106091
5.0,6,1208.188691
7.0,8,1208.215583
9.0,10,1208.323079
8.0,9,1208.352904
8.0,9,1208.466414
8.0,9,1208.493897
9.0,10,1208.53264
11.0,12,1208.658508
9.0,10,1208.775563
6.0,7,1208.804613
7.0,8,1208.842079
9.0,10,1208.950486
9.0,10,1208.991545
7.0,8,1209.108806
8.0,9,1209.138415
6.0,7,1209.224677
8.0,9,1209.255026
11.0,12,1209.369204
6.0,7,1209.400889
6.0,7,1209.428046
7.0,8,1209.537016
6.0,7,1209.560284
10.0,11,1209.681462
10.0,11,1209.716445
7.0,8,1209.811929
7.0,8,1209.837758
11.0,12,1209.958159
12.0,13,1210.006558
5.0,6,1210.028443
10.0,11,1210.141418
8.0,9,1210.171765
6.0,7,1210.26265
8.0,9,1210.292091
3.0,4,1210.303857
10.0,11,1210.398593
6.0,7,1210.427247
4.0,5,1210.528617
10.0,11,1210.564805
3.0,4,1210.577114
8.0,9,1210.693706
6.0,7,1210.715636
4.0,5,1210.731981
13.0,14,1210.859556
7.0,8,1210.977325
5.0,6,1210.995955
11.0,12,1211.037571
8.0,9,1211.146045
10.0,11,1211.185609
7.0,8,1211.285795
7.0,8,1211.317422
6.0,7,1211.419204
6.0,7,1211.441844
5.0,6,1211.470986
11.0,12,1211.595855
7.0,8,1211.623506
9.0,10,1211.723377
7.0,8,1211.751093
9.0,10,1211.874451
9.0,10,1211.9084
8.0,9,1212.025202
9.0,10,1212.05971
6.0,7,1212.089549
11.0,12,1212.228599
8.0,9,1212.269107
7.0,8,1212.378984
3.0,4,1212.391614
12.0,13,1212.490165
11.0,12,1212.537333
4.0,5,1212.627666
7.0,8,1212.653248
11.0,12,1212.762904
8.0,9,1212.790928
7.0,8,1212.816489
9.0,10,1212.917174
9.0,10,1212.957219
10.0,11,1213.074531
9.0,10,1213.118244
6.0,7,1213.224108
8.0,9,1213.256461
7.0,8,1213.361137
9.0,10,1213.3965
9.0,10,1213.503143
9.0,10,1213.537595
9.0,10,1213.658648
4.0,5,1213.672899
5.0,6,1213.69137
4.0,5,1213.709771
6.0,7,1213.80576
6.0,7,1213.827747
8.0,9,1213.912539
6.0,7,1213.933201
10.0,11,1214.047455
6.0,7,1214.070218
9.0,10,1214.100717
5.0,6,1214.196033
11.0,12,1214.238986
7.0,8,1214.335788
11.0,12,1214.388424
7.0,8,1214.501129
9.0,10,1214.535851
8.0,9,1214.66362
10.0,11,1214.704217
8.0,9,1214.811221
9.0,10,1214.846261
7.0,8,1214.954205
11.0,12,1214.996928
7.0,8,1215.098678
9.0,10,1215.132623
7.0,8,1215.165026
8.0,9,1215.277338
5.0,6,1215.30418
7.0,8,1215.403617
9.0,10,1215.441788
9.0,10,1215.544272
11.0,12,1215.579867
10.0,11,1215.700498
4.0,5,1215.714869
7.0,8,1215.74157
5.0,6,1215.825753
5.0,6,1215.845293
9.0,10,1215.877665
10.0,11,1215.982145
4.0,5,1215.996933
8.0,9,1216.125978
6.0,7,1216.1545
8.0,9,1216.261992
10.0,11,1216.299259
5.0,6,1216.320814
4.0,5,1216.397663
6.0,7,1216.420909
14.0,15,1216.546568
2.0,3,1216.554858
6.0,7,1216.579063
8.0,9,1216.68014
10.0,11,1216.71967
7.0,8,1216.815587
8.0,9,1216.84974
8.0,9,1216.959246
10.0,11,1216.993631
9.0,10,1217.110438
8.0,9,1217.136934
10.0,11,1217.249708
6.0,7,1217.274496
6.0,7,1217.301518
5.0,6,1217.380685
4.0,5,1217.395783
12.0,13,1217.444741
4.0,5,1217.532173
7.0,8,1217.560106
9.0,10,1217.662869
7.0,8,1217.691634
7.0,8,1217.716044
9.0,10,1217.807815
8.0,9,1217.842897
8.0,9,1217.941701
6.0,7,1217.96498
12.0,13,1218.081908
9.0,10,1218.118343
10.0,11,1218.235462
11.0,12,1218.285797
10.0,11,1218.412446
8.0,9,1218.454194
6.0,7,1218.549115
12.0,13,1218.601475
7.0,8,1218.702523
6.0,7,1218.725069
6.0,7,1218.835743
13.0,14,1218.887659
7.0,8,1218.988451
9.0,10,1219.027942
5.0,6,1219.050953
10.0,11,1219.150903
5.0,6,1219.173238
7.0,8,1219.271735
8.0,9,1219.306964
4.0,5,1219.330221
10.0,11,1219.453431
9.0,10,1219.49487
6.0,7,1219.584225
5.0,6,1219.609378
8.0,9,1219.702262
4.0,5,1219.718664
6.0,7,1219.743577
7.0,8,1219.846775
9.0,10,1219.880674
13.0,14,1220.008214
4.0,5,1220.026432
9.0,10,1220.134994
7.0,8,1220.156267
3.0,4,1220.170205
9.0,10,1220.284306
7.0,8,1220.310884
4.0,5,1220.328553
5.0,6,1220.411216
9.0,10,1220.442524
8.0,9,1220.549673
10.0,11,1220.585942
9.0,10,1220.712797
8.0,9,1220.743296
9.0,10,1220.850045
10.0,11,1220.884352
7.0,8,1220.908476
8.0,9,1220.99378
9.0,10,1221.034204
5.0,6,1221.13268
4.0,5,1221.14852
5.0,6,1221.169241
6.0,7,1221.261693
8.0,9,1221.293121
12.0,13,1221.397194
8.0,9,1221.430083
8.0,9,1221.536587
8.0,9,1221.56578
6.0,7,1221.598933
7.0,8,1221.696435
6.0,7,1221.716711
7.0,8,1221.826235
12.0,13,1221.869978
7.0,8,1221.95617
6.0,7,1221.981489
9.0,10,1222.01721
9.0,10,1222.121783
6.0,7,1222.146307
10.0,11,1222.263983
8.0,9,1222.292946
10.0,11,1222.389659
10.0,11,1222.427641
8.0,9,1222.528818
9.0,10,1222.566567
9.0,10,1222.675973
6.0,7,1222.700942
4.0,5,1222.718076
6.0,7,1222.80946
11.0,12,1222.851847
9.0,10,1222.943024
11.0,12,1223.067949
6.0,7,1223.08888
7.0,8,1223.11524
10.0,11,1223.218729
13.0,14,1223.339128
6.0,7,1223.359426
13.0,14,1223.486882
8.0,9,1223.516499
3.0,4,1223.527497
5.0,6,1223.609987
8.0,9,1223.640626
8.0,9,1223.673124
7.0,8,1223.788724
8.0,9,1223.81552
11.0,12,1223.933086
6.0,7,1223.955491
9.0,10,1224.049134
7.0,8,1224.083775
8.0,9,1224.1923
7.0,8,1224.218743
4.0,5,1224.234172
10.0,11,1224.337552
6.0,7,1224.36696
8.0,9,1224.465634
5.0,6,1224.483675
6.0,7,1224.514233
6.0,7,1224.618903
4.0,5,1224.635122
7.0,8,1224.665513
7.0,8,1224.776165
6.0,7,1224.805328
9.0,10,1224.83911
8.0,9,1224.940398
7.0,8,1224.974496
7.0,8,1225.060316
8.0,9,1225.100502
8.0,9,1225.208928
8.0,9,1225.238882
7.0,8,1225.276779
4.0,5,1225.377596
8.0,9,1225.405247
12.0,13,1225.531511
4.0,5,1225.549283
9.0,10,1225.645157
9.0,10,1225.692685
7.0,8,1225.717678
9.0,10,1225.822655
7.0,8,1225.854981
9.0,10,1225.980533
8.0,9,1226.011961
4.0,5,1226.094635
7.0,8,1226.128746
7.0,8,1226.155269
9.0,10,1226.259689
8.0,9,1226.295619
10.0,11,1226.418494
5.0,6,1226.439745
8.0,9,1226.548456
4.0,5,1226.571666
9.0,10,1226.610413
9.0,10,1226.719109
6.0,7,1226.743621
5.0,6,1226.849999
7.0,8,1226.881789
3.0,4,1226.896598
7.0,8,1227.000756
8.0,9,1227.034831
6.0,7,1227.060469
8.0,9,1227.159938
4.0,5,1227.183011
7.0,8,1227.208789
10.0,11,1227.319978
7.0,8,1227.355336
3.0,4,1227.456259
9.0,10,1227.486017
7.0,8,1227.515661
7.0,8,1227.646286
12.0,13,1227.764249
7.0,8,1227.804872
8.0,9,1227.843471
10.0,11,1227.961475
7.0,8,1227.992115
6.0,7,1228.099663
9.0,10,1228.131183
7.0,8,1228.247618
6.0,7,1228.270331
6.0,7,1228.294368
8.0,9,1228.409306
10.0,11,1228.446918
13.0,14,1228.565906
7.0,8,1228.600185
6.0,7,1228.701401
7.0,8,1228.730419
7.0,8,1228.844362
5.0,6,1228.868843
7.0,8,1228.897229
5.0,6,1228.983339
2.0,3,1229.004042
6.0,7,1229.028868
8.0,9,1229.057301
10.0,11,1229.162653
9.0,10,1229.280824
4.0,5,1229.295132
9.0,10,1229.336789
11.0,12,1229.451953
6.0,7,1229.476425
6.0,7,1229.561764
6.0,7,1229.590729
8.0,9,1229.62506
10.0,11,1229.731243
7.0,8,1229.765058
8.0,9,1229.875164
8.0,9,1229.902544
11.0,12,1230.010977
9.0,10,1230.047907
9.0,10,1230.165917
7.0,8,1230.207275
6.0,7,1230.332682
8.0,9,1230.37132
7.0,8,1230.412892
6.0,7,1230.526402
14.0,15,1230.695952
3.0,4,1230.712682
10.0,11,1230.746361
8.0,9,1230.871796
5.0,6,1230.894134
5.0,6,1230.919359
10.0,11,1231.023135
10.0,11,1231.068651
7.0,8,1231.166834
9.0,10,1231.200511
8.0,9,1231.329131
8.0,9,1231.360059
5.0,6,1231.47667
13.0,14,1231.533985
5.0,6,1231.642488
9.0,10,1231.676256
9.0,10,1231.787896
8.0,9,1231.814338
8.0,9,1231.845131
7.0,8,1231.951816
5.0,6,1231.980277
7.0,8,1232.084829
12.0,13,1232.129097
10.0,11,1232.246683
4.0,5,1232.263545
7.0,8,1232.294399
8.0,9,1232.383961
7.0,8,1232.419041
9.0,10,1232.532912
12.0,13,1232.586134
10.0,11,1232.695287
6.0,7,1232.715603
6.0,7,1232.80417
7.0,8,1232.832507
8.0,9,1232.856555
11.0,12,1232.967173
7.0,8,1232.998562
9.0,10,1233.102295
8.0,9,1233.133531
10.0,11,1233.239861
8.0,9,1233.277141
10.0,11,1233.390739
8.0,9,1233.417949
5.0,6,1233.510353
6.0,7,1233.532529
6.0,7,1233.554593
8.0,9,1233.652395
8.0,9,1233.687679
7.0,8,1233.783511
11.0,12,1233.830755
8.0,9,1233.932193
8.0,9,1233.964015
9.0,10,1234.062397
12.0,13,1234.106627
8.0,9,1234.207809
7.0,8,1234.238822
8.0,9,1234.346112
7.0,8,1234.369017
3.0,4,1234.382835
5.0,6,1234.478144
10.0,11,1234.516924
9.0,10,1234.613314
7.0,8,1234.639883
7.0,8,1234.665463
8.0,9,1234.760281
7.0,8,1234.794326
6.0,7,1234.898012
8.0,9,1234.930236
7.0,8,1234.956132
12.0,13,1235.064808
9.0,10,1235.162574
11.0,12,1235.20586
8.0,9,1235.318469
7.0,8,1235.342002
8.0,9,1235.452367
10.0,11,1235.488014
7.0,8,1235.516618
5.0,6,1235.591838
3.0,4,1235.605901
8.0,9,1235.637711
10.0,11,1235.746239
7.0,8,1235.774644
6.0,7,1235.878357
12.0,13,1235.919894
5.0,6,1236.000966
9.0,10,1236.047765
5.0,6,1236.071437
7.0,8,1236.167225
8.0,9,1236.195646
6.0,7,1236.28561
9.0,10,1236.317324
10.0,11,1236.421944
8.0,9,1236.459952
8.0,9,1236.571489
8.0,9,1236.601246
11.0,12,1236.71926
9.0,10,1236.749398
7.0,8,1236.834258
7.0,8,1236.861957
10.0,11,1236.977534
5.0,6,1236.997431
8.0,9,1237.035326
10.0,11,1237.150562
7.0,8,1237.177732
5.0,6,1237.280754
8.0,9,1237.31439
7.0,8,1237.346067
10.0,11,1237.452392
13.0,14,1237.562537
9.0,10,1237.599212
4.0,5,1237.620097
7.0,8,1237.72316
6.0,7,1237.74657
9.0,10,1237.837487
10.0,11,1237.880196
11.0,12,1237.986756
6.0,7,1238.010969
7.0,8,1238.122953
10.0,11,1238.15933
12.0,13,1238.277416
9.0,10,1238.310404
5.0,6,1238.39752
7.0,8,1238.42011
9.0,10,1238.470942
8.0,9,1238.57918
3.0,4,1238.593383
5.0,6,1238.614136
13.0,14,1238.738249
9.0,10,1238.844612
7.0,8,1238.876556
7.0,8,1238.902726
8.0,9,1238.994003
5.0,6,1239.016692
5.0,6,1239.037128
10.0,11,1239.142951
7.0,8,1239.172196
8.0,9,1239.286136
9.0,10,1239.320263
9.0,10,1239.433344
9.0,10,1239.465237
10.0,11,1239.567376
8.0,9,1239.597481
7.0,8,1239.69444
5.0,6,1239.71824
10.0,11,1239.837671
8.0,9,1239.862942
6.0,7,1239.886676
7.0,8,1239.97197
7.0,8,1240.009918
4.0,5,1240.025537
9.0,10,1240.135518
7.0,8,1240.174859
9.0,10,1240.289688
13.0,14,1240.421629
8.0,9,1240.449783
5.0,6,1240.469075
5.0,6,1240.555739
6.0,7,1240.576802
4.0,5,1240.592934
5.0,6,1240.613709
6.0,7,1240.70108
7.0,8,1240.730117
4.0,5,1240.755611
8.0,9,1240.863481
7.0,8,1240.890746
7.0,8,1240.999328
12.0,13,1241.040772
7.0,8,1241.134839
8.0,9,1241.164851
9.0,10,1241.26807
10.0,11,1241.314308
8.0,9,1241.425096
6.0,7,1241.455748
10.0,11,1241.591954
7.0,8,1241.624659
7.0,8,1241.654605
6.0,7,1241.745259
6.0,7,1241.77281
5.0,6,1241.793246
6.0,7,1241.872021
9.0,10,1241.910309
7.0,8,1242.018118
5.0,6,1242.035453
10.0,11,1242.134362
12.0,13,1242.187288
8.0,9,1242.294833
3.0,4,1242.310301
10.0,11,1242.347816
6.0,7,1242.460603
12.0,13,1242.510773
6.0,7,1242.610003
7.0,8,1242.638268
7.0,8,1242.729584
3.0,4,1242.746537
8.0,9,1242.777008
4.0,5,1242.795918
11.0,12,1242.903706
6.0,7,1242.935524
8.0,9,1243.040746
10.0,11,1243.078962
7.0,8,1243.192315
6.0,7,1243.214263
8.0,9,1243.300794
9.0,10,1243.339782
8.0,9,1243.446499
8.0,9,1243.47103
9.0,10,1243.51517
7.0,8,1243.618338
10.0,11,1243.65136
10.0,11,1243.750288
10.0,11,1243.870813
5.0,6,1243.895287
9.0,10,1243.93841
8.0,9,1244.053173
5.0,6,1244.077958
4.0,5,1244.100957
5.0,6,1244.208102
6.0,7,1244.235143
6.0,7,1244.258354
8.0,9,1244.363959
10.0,11,1244.409122
9.0,10,1244.515254
7.0,8,1244.545318
10.0,11,1244.662439
2.0,3,1244.673716
9.0,10,1244.707121
9.0,10,1244.83628
8.0,9,1244.8649
8.0,9,1244.965762
11.0,12,1245.008616
12.0,13,1245.119617
14.0,15,1245.263916
10.0,11,1245.303705
10.0,11,1245.427686
8.0,9,1245.463202
11.0,12,1245.568822
8.0,9,1245.596943
9.0,10,1245.698934
7.0,8,1245.728222
7.0,8,1245.833777
9.0,10,1245.865589
5.0,6,1245.945594
6.0,7,1245.972899
9.0,10,1246.010399
10.0,11,1246.121404
7.0,8,1246.155949
8.0,9,1246.270662
10.0,11,1246.30594
7.0,8,1246.409834
10.0,11,1246.450236
11.0,12,1246.563879
12.0,13,1246.693889
10.0,11,1246.724284
8.0,9,1246.847868
6.0,7,1246.87207
6.0,7,1246.894025
8.0,9,1246.997099
9.0,10,1247.028131
10.0,11,1247.118766
9.0,10,1247.156364
5.0,6,1247.254808
13.0,14,1247.297338
11.0,12,1247.423908
7.0,8,1247.452287
9.0,10,1247.555946
12.0,13,1247.610447
12.0,13,1247.73481
10.0,11,1247.868784
10.0,11,1247.905678
10.0,11,1248.006881
7.0,8,1248.051796
12.0,13,1248.168384
5.0,6,1248.190105
8.0,9,1248.228625
8.0,9,1248.359047
8.0,9,1248.401586
9.0,10,1248.524547
10.0,11,1248.562409
5.0,6,1248.657248
7.0,8,1248.68657
11.0,12,1248.803098
3.0,4,1248.825465
7.0,8,1248.860085
9.0,10,1248.974173
7.0,8,1249.007477
5.0,6,1249.110699
7.0,8,1249.149652
8.0,9,1249.182108
8.0,9,1249.294073
6.0,7,1249.313855
8.0,9,1249.427038
5.0,6,1249.453529
7.0,8,1249.481633
9.0,10,1249.586032
6.0,7,1249.612942
8.0,9,1249.707159
6.0,7,1249.731714
8.0,9,1249.774353
11.0,12,1249.890533
8.0,9,1249.931258
5.0,6,1250.032937
10.0,11,1250.076064
7.0,8,1250.174463
6.0,7,1250.197579
5.0,6,1250.218447
8.0,9,1250.304861
6.0,7,1250.33398
7.0,8,1250.436552
6.0,7,1250.458006
9.0,10,1250.497619
7.0,8,1250.612734
3.0,4,1250.62353
12.0,13,1250.727544
10.0,11,1250.779315
10.0,11,1250.883783
7.0,8,1250.926175
8.0,9,1251.029523
10.0,11,1251.076944
8.0,9,1251.180723
9.0,10,1251.215118
7.0,8,1251.330569
5.0,6,1251.356365
7.0,8,1251.384308
2.0,3,1251.395196
8.0,9,1251.492799
9.0,10,1251.527153
7.0,8,1251.620919
11.0,12,1251.67249
5.0,6,1251.766607
6.0,7,1251.791255
11.0,12,1251.904801
9.0,10,1251.942412
11.0,12,1252.053396
10.0,11,1252.095481
4.0,5,1252.119834
6.0,7,1252.21278
6.0,7,1252.234183
8.0,9,1252.326131
8.0,9,1252.358287
9.0,10,1252.470476
7.0,8,1252.493026
9.0,10,1252.522925
10.0,11,1252.628016
7.0,8,1252.654888
5.0,6,1252.740871
7.0,8,1252.768672
7.0,8,1252.880547
10.0,11,1252.915769
8.0,9,1253.011062
6.0,7,1253.040284
5.0,6,1253.060698
5.0,6,1253.081566
9.0,10,1253.190559
12.0,13,1253.324804
5.0,6,1253.349166
8.0,9,1253.378934
5.0,6,1253.473472
6.0,7,1253.4972
6.0,7,1253.519683
8.0,9,1253.619223
7.0,8,1253.648377
7.0,8,1253.74119
8.0,9,1253.772135
5.0,6,1253.797312
7.0,8,1253.895264
7.0,8,1253.92509
4.0,5,1253.944257
4.0,5,1254.046461
7.0,8,1254.074417
7.0,8,1254.098007
7.0,8,1254.197471
7.0,8,1254.229563
6.0,7,1254.311285
6.0,7,1254.336508
8.0,9,1254.36574
9.0,10,1254.477276
8.0,9,1254.506811
11.0,12,1254.618788
9.0,10,1254.656258
8.0,9,1254.764033
8.0,9,1254.79532
7.0,8,1254.89385
10.0,11,1254.930087
6.0,7,1255.041913
10.0,11,1255.076605
8.0,9,1255.169691
5.0,6,1255.191035
9.0,10,1255.222006
5.0,6,1255.316876
6.0,7,1255.34586
7.0,8,1255.457758
5.0,6,1255.478359
8.0,9,1255.511033
9.0,10,1255.6066
8.0,9,1255.640661
9.0,10,1255.75372
9.0,10,1255.792786
11.0,12,1255.916603
8.0,9,1255.946008
4.0,5,1256.035455
12.0,13,1256.078349
10.0,11,1256.174267
3.0,4,1256.189598
15.0,16,1256.329665
9.0,10,1256.361672
5.0,6,1256.466814
9.0,10,1256.504557
9.0,10,1256.616821
6.0,7,1256.643845
7.0,8,1256.674569
8.0,9,1256.768481
9.0,10,1256.810773
9.0,10,1256.916991
6.0,7,1256.938118
12.0,13,1257.062862
5.0,6,1257.082319
12.0,13,1257.197238
10.0,11,1257.233296
8.0,9,1257.320486
7.0,8,1257.349032
6.0,7,1257.374939
7.0,8,1257.473647
4.0,5,1257.488423
11.0,12,1257.616421
9.0,10,1257.647136
14.0,15,1257.764452
5.0,6,1257.785556
10.0,11,1257.890929
6.0,7,1257.925831
8.0,9,1258.032776
8.0,9,1258.06134
5.0,6,1258.089661
6.0,7,1258.198316
8.0,9,1258.227157
7.0,8,1258.330814
9.0,10,1258.363541
9.0,10,1258.454685
7.0,8,1258.47862
5.0,6,1258.503321
11.0,12,1258.61516
10.0,11,1258.666385
4.0,5,1258.762822
12.0,13,1258.806724
7.0,8,1258.904178
7.0,8,1258.935674
8.0,9,1259.034413
7.0,8,1259.058898
4.0,5,1259.08394
7.0,8,1259.192095
9.0,10,1259.224997
7.0,8,1259.263265
9.0,10,1259.382698
4.0,5,1259.400557
7.0,8,1259.517578
7.0,8,1259.543142
7.0,8,1259.571915
7.0,8,1259.661967
7.0,8,1259.694257
5.0,6,1259.797442
7.0,8,1259.828373
9.0,10,1259.867171
8.0,9,1259.982244
5.0,6,1260.000387
8.0,9,1260.101049
5.0,6,1260.123077
5.0,6,1260.14696
10.0,11,1260.256087
8.0,9,1260.290791
8.0,9,1260.390595
7.0,8,1260.423586
6.0,7,1260.447625
5.0,6,1260.548651
8.0,9,1260.582265
6.0,7,1260.691201
5.0,6,1260.710642
9.0,10,1260.744157
1.0,2,1260.749733
9.0,10,1260.846769
5.0,6,1260.867718
11.0,12,1260.988897
8.0,9,1261.030105
10.0,11,1261.165683
7.0,8,1261.207149
9.0,10,1261.332258
5.0,6,1261.349004
8.0,9,1261.389036
6.0,7,1261.480987
6.0,7,1261.502077
8.0,9,1261.590968
8.0,9,1261.625756
6.0,7,1261.648164
8.0,9,1261.74652
7.0,8,1261.794036
6.0,7,1261.913644
10.0,11,1261.952285
4.0,5,1261.969047
6.0,7,1262.062745
7.0,8,1262.097249
8.0,9,1262.189796
4.0,5,1262.205606
8.0,9,1262.241242
9.0,10,1262.362673
10.0,11,1262.403723
9.0,10,1262.533095
7.0,8,1262.561903
10.0,11,1262.683656
8.0,9,1262.714555
7.0,8,1262.810486
8.0,9,1262.846502
6.0,7,1262.8676
7.0,8,1262.957026
9.0,10,1262.994944
7.0,8,1263.102591
7.0,8,1263.125168
8.0,9,1263.225703
12.0,13,1263.279887
6.0,7,1263.372966
9.0,10,1263.408937
11.0,12,1263.522006
9.0,10,1263.554652
3.0,4,1263.570909
10.0,11,1263.679897
7.0,8,1263.706309
7.0,8,1263.790486
10.0,11,1263.834414
8.0,9,1263.940381
8.0,9,1263.968902
6.0,7,1264.077332
7.0,8,1264.103788
8.0,9,1264.130906
15.0,16,1264.243418
7.0,8,1264.345843
9.0,10,1264.37809
8.0,9,1264.496371
7.0,8,1264.520223
7.0,8,1264.546999
6.0,7,1264.634896
8.0,9,1264.66412
7.0,8,1264.75884
7.0,8,1264.782139
8.0,9,1264.817662
8.0,9,1264.929327
4.0,5,1264.946076
10.0,11,1265.054442
8.0,9,1265.085187
7.0,8,1265.175491
7.0,8,1265.206939
7.0,8,1265.232971
5.0,6,1265.325261
10.0,11,1265.36
7.0,8,1265.449386
7.0,8,1265.476736
8.0,9,1265.508554
6.0,7,1265.592832
8.0,9,1265.624795
7.0,8,1265.726562
11.0,12,1265.761249
12.0,13,1265.882358
10.0,11,1265.914279
7.0,8,1266.007263
12.0,13,1266.052908
7.0,8,1266.138916
6.0,7,1266.165656
8.0,9,1266.2719
8.0,9,1266.302325
4.0,5,1266.321948
4.0,5,1266.425041
10.0,11,1266.455749
6.0,7,1266.544113
10.0,11,1266.580794
8.0,9,1266.685681
10.0,11,1266.719367
8.0,9,1266.842973
6.0,7,1266.866729
9.0,10,1266.897583
2.0,3,1266.978485
5.0,6,1266.999738
11.0,12,1267.04027
8.0,9,1267.135308
8.0,9,1267.174794
9.0,10,1267.281852
5.0,6,1267.30647
12.0,13,1267.435124
8.0,9,1267.461032
7.0,8,1267.550603
7.0,8,1267.577299
7.0,8,1267.60638
9.0,10,1267.711986
7.0,8,1267.735292
7.0,8,1267.844059
10.0,11,1267.879961
6.0,7,1267.965744
9.0,10,1268.011928
9.0,10,1268.119829
5.0,6,1268.136489
13.0,14,1268.262259
7.0,8,1268.285612
11.0,12,1268.383943
9.0,10,1268.422878
9.0,10,1268.5358
14.0,15,1268.578757
10.0,11,1268.70129
12.0,13,1268.809292
8.0,9,1268.840969
9.0,10,1268.94049
5.0,6,1268.956502
10.0,11,1268.998914
9.0,10,1269.110624
8.0,9,1269.142311
6.0,7,1269.234176
7.0,8,1269.269009
8.0,9,1269.36193
7.0,8,1269.383648
4.0,5,1269.405623
8.0,9,1269.516255
10.0,11,1269.554337
7.0,8,1269.666716
8.0,9,1269.693063
7.0,8,1269.724067
9.0,10,1269.839041
9.0,10,1269.867485
10.0,11,1269.958688
8.0,9,1269.989991
10.0,11,1270.097619
11.0,12,1270.223732
8.0,9,1270.2536
9.0,10,1270.374802
7.0,8,1270.405304
8.0,9,1270.436176
4.0,5,1270.53049
12.0,13,1270.576689
7.0,8,1270.667179
10.0,11,1270.708551
8.0,9,1270.816297
11.0,12,1270.861529
8.0,9,1270.967871
9.0,10,1271.001658
9.0,10,1271.116575
9.0,10,1271.148714
6.0,7,1271.243801
4.0,5,1271.264144
7.0,8,1271.291073
9.0,10,1271.385054
7.0,8,1271.414162
7.0,8,1271.520802
5.0,6,1271.541226
6.0,7,1271.561874
9.0,10,1271.66003
8.0,9,1271.691047
5.0,6,1271.712541
6.0,7,1271.801817
6.0,7,1271.828196
10.0,11,1271.939684
10.0,11,1271.973285
10.0,11,1272.075026
9.0,10,1272.108079
9.0,10,1272.207357
9.0,10,1272.243276
7.0,8,1272.353334
11.0,12,1272.387025
10.0,11,1272.4937
11.0,12,1272.545981
10.0,11,1272.641576
6.0,7,1272.669574
5.0,6,1272.769351
8.0,9,1272.797785
6.0,7,1272.819099
6.0,7,1272.904682
6.0,7,1272.930744
9.0,10,1273.032411
8.0,9,1273.062702
5.0,6,1273.087282
10.0,11,1273.198609
4.0,5,1273.21478
9.0,10,1273.308935
7.0,8,1273.33643
7.0,8,1273.361322
8.0,9,1273.452123
9.0,10,1273.497957
7.0,8,1273.609153
6.0,7,1273.635568
6.0,7,1273.720598
6.0,7,1273.749553
7.0,8,1273.777193
7.0,8,1273.869219
8.0,9,1273.900408
7.0,8,1273.999527
6.0,7,1274.024362
8.0,9,1274.059589
4.0,5,1274.155916
4.0,5,1274.174209
6.0,7,1274.195783
7.0,8,1274.282194
7.0,8,1274.312009
9.0,10,1274.353426
6.0,7,1274.444629
8.0,9,1274.476934
12.0,13,1274.600178
9.0,10,1274.636065
8.0,9,1274.731161
11.0,12,1274.776843
6.0,7,1274.874057
7.0,8,1274.897554
9.0,10,1275.008567
7.0,8,1275.033673
10.0,11,1275.13274
6.0,7,1275.158862
6.0,7,1275.183477
11.0,12,1275.290998
6.0,7,1275.319539
6.0,7,1275.41389
6.0,7,1275.442751
8.0,9,1275.475711
1.0,2,1275.558945
8.0,9,1275.588737
8.0,9,1275.618673
8.0,9,1275.706689
7.0,8,1275.732431
4.0,5,1275.825514
