#{"t_start": 1514340648.9164088, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
7.0,8,983.701975
5.0,6,983.789787
7.0,8,983.820238
7.0,8,983.850479
8.0,9,983.954985
5.0,6,983.97051
10.0,11,984.079022
6.0,7,984.105498
4.0,5,984.12468
9.0,10,984.220695
8.0,9,984.259083
9.0,10,984.366219
4.0,5,984.385501
7.0,8,984.420744
5.0,6,984.514602
6.0,7,984.542619
9.0,10,984.656369
6.0,7,984.681464
6.0,7,984.70244
3.0,4,984.715424
8.0,9,984.802672
7.0,8,984.830265
3.0,4,984.907668
9.0,10,984.942967
7.0,8,984.976741
7.0,8,985.081641
8.0,9,985.108323
5.0,6,985.200547
8.0,9,985.232716
7.0,8,985.260206
10.0,11,985.363847
7.0,8,985.397323
5.0,6,985.490306
5.0,6,985.509602
4.0,5,985.527719
6.0,7,985.618959
8.0,9,985.647423
6.0,7,985.66721
3.0,4,985.748104
4.0,5,985.763553
5.0,6,985.791118
9.0,10,985.897935
4.0,5,985.917272
6.0,7,985.943088
5.0,6,986.046894
4.0,5,986.062701
7.0,8,986.08601
10.0,11,986.194409
12.0,13,986.241684
7.0,8,986.341091
5.0,6,986.363838
8.0,9,986.466437
10.0,11,986.508678
6.0,7,986.532188
6.0,7,986.629546
6.0,7,986.654123
6.0,7,986.679093
9.0,10,986.781978
8.0,9,986.809284
7.0,8,986.896631
7.0,8,986.928802
8.0,9,987.034904
5.0,6,987.052348
10.0,11,987.178955
4.0,5,987.193496
9.0,10,987.224183
4.0,5,987.310173
4.0,5,987.324584
8.0,9,987.356585
6.0,7,987.443362
7.0,8,987.465603
5.0,6,987.489797
6.0,7,987.597456
7.0,8,987.627669
9.0,10,987.750557
6.0,7,987.772276
5.0,6,987.7921
6.0,7,987.885233
7.0,8,987.914072
9.0,10,987.947719
9.0,10,988.049384
9.0,10,988.087295
7.0,8,988.188777
10.0,11,988.230971
12.0,13,988.351896
6.0,7,988.377166
7.0,8,988.490786
7.0,8,988.514485
8.0,9,988.614265
9.0,10,988.647952
4.0,5,988.664647
9.0,10,988.764758
6.0,7,988.78828
11.0,12,988.906737
9.0,10,988.94641
4.0,5,989.042643
6.0,7,989.066376
9.0,10,989.096002
4.0,5,989.177149
7.0,8,989.204539
10.0,11,989.311922
9.0,10,989.349624
8.0,9,989.468753
7.0,8,989.493333
5.0,6,989.511098
9.0,10,989.607301
4.0,5,989.624102
8.0,9,989.65307
6.0,7,989.745
5.0,6,989.773899
4.0,5,989.795594
8.0,9,989.890818
6.0,7,989.920864
5.0,6,989.945826
2.0,3,990.029659
6.0,7,990.050517
8.0,9,990.079828
10.0,11,990.178595
10.0,11,990.282201
10.0,11,990.322021
4.0,5,990.340332
11.0,12,990.45579
8.0,9,990.493185
7.0,8,990.595326
5.0,6,990.614489
4.0,5,990.630462
11.0,12,990.736023
6.0,7,990.761153
10.0,11,990.889164
8.0,9,990.918014
9.0,10,991.018456
5.0,6,991.038438
8.0,9,991.131855
6.0,7,991.153627
11.0,12,991.202294
7.0,8,991.298692
6.0,7,991.317874
7.0,8,991.426971
9.0,10,991.457235
9.0,10,991.566586
5.0,6,991.596775
4.0,5,991.614153
9.0,10,991.732302
6.0,7,991.757439
9.0,10,991.884671
7.0,8,991.911929
6.0,7,991.937165
5.0,6,992.027971
8.0,9,992.062709
8.0,9,992.088933
7.0,8,992.173918
7.0,8,992.204227
11.0,12,992.320465
9.0,10,992.356495
12.0,13,992.482935
9.0,10,992.585907
6.0,7,992.613334
4.0,5,992.632402
10.0,11,992.734712
6.0,7,992.759043
11.0,12,992.887911
6.0,7,992.906903
7.0,8,992.939516
12.0,13,993.053841
7.0,8,993.0789
9.0,10,993.177295
7.0,8,993.2093
9.0,10,993.302246
5.0,6,993.331369
12.0,13,993.453106
5.0,6,993.474424
7.0,8,993.512421
9.0,10,993.616086
10.0,11,993.712363
6.0,7,993.733407
8.0,9,993.766657
3.0,4,993.849364
4.0,5,993.867249
8.0,9,993.906787
4.0,5,993.925103
8.0,9,994.024401
6.0,7,994.050394
7.0,8,994.141519
10.0,11,994.181642
10.0,11,994.287804
9.0,10,994.327626
11.0,12,994.434703
10.0,11,994.480386
3.0,4,994.571886
8.0,9,994.600235
10.0,11,994.696676
10.0,11,994.735126
13.0,14,994.84035
5.0,6,994.862971
5.0,6,994.894959
8.0,9,994.998979
8.0,9,995.031127
5.0,6,995.129254
9.0,10,995.170148
9.0,10,995.272611
4.0,5,995.287458
1.0,2,995.299401
4.0,5,995.323006
6.0,7,995.427627
7.0,8,995.452295
8.0,9,995.487928
7.0,8,995.590032
9.0,10,995.620811
5.0,6,995.709831
8.0,9,995.743984
6.0,7,995.76604
2.0,3,995.838157
4.0,5,995.852198
5.0,6,995.876709
7.0,8,995.977909
6.0,7,996.000033
5.0,6,996.019372
11.0,12,996.133859
10.0,11,996.168669
8.0,9,996.265925
10.0,11,996.30398
8.0,9,996.396205
1.0,2,996.405249
6.0,7,996.428977
3.0,4,996.442694
7.0,8,996.54063
5.0,6,996.562861
12.0,13,996.679723
6.0,7,996.709174
12.0,13,996.834627
8.0,9,996.879821
7.0,8,996.982942
9.0,10,997.018143
10.0,11,997.138434
10.0,11,997.172049
8.0,9,997.288884
1.0,2,997.302559
4.0,5,997.320765
8.0,9,997.413143
6.0,7,997.43502
9.0,10,997.47672
9.0,10,997.580903
5.0,6,997.601069
4.0,5,997.615981
9.0,10,997.724249
9.0,10,997.759826
8.0,9,997.852204
3.0,4,997.867585
4.0,5,997.883767
6.0,7,997.964958
5.0,6,997.984587
8.0,9,998.023498
5.0,6,998.115362
5.0,6,998.133642
4.0,5,998.152471
7.0,8,998.265426
9.0,10,998.297274
11.0,12,998.416096
10.0,11,998.465141
5.0,6,998.54163
9.0,10,998.584989
10.0,11,998.695196
4.0,5,998.713812
8.0,9,998.750767
3.0,4,998.841843
6.0,7,998.863743
5.0,6,998.886158
7.0,8,999.003219
8.0,9,999.035511
6.0,7,999.060029
3.0,4,999.132047
10.0,11,999.171352
6.0,7,999.268743
8.0,9,999.29677
2.0,3,999.311197
10.0,11,999.44062
7.0,8,999.466281
12.0,13,999.577437
7.0,8,999.606256
7.0,8,999.695668
9.0,10,999.726076
10.0,11,999.839503
4.0,5,999.857865
6.0,7,999.878128
9.0,10,999.98021
7.0,8,1000.008293
7.0,8,1000.036257
8.0,9,1000.133817
9.0,10,1000.168877
8.0,9,1000.276699
8.0,9,1000.319123
5.0,6,1000.413589
4.0,5,1000.428769
8.0,9,1000.460885
7.0,8,1000.554168
8.0,9,1000.588952
5.0,6,1000.60793
10.0,11,1000.700823
8.0,9,1000.736642
5.0,6,1000.828112
7.0,8,1000.858141
9.0,10,1000.972298
5.0,6,1000.991817
9.0,10,1001.021348
4.0,5,1001.09736
10.0,11,1001.137849
6.0,7,1001.233727
3.0,4,1001.243898
8.0,9,1001.271303
8.0,9,1001.364064
7.0,8,1001.391191
5.0,6,1001.411365
7.0,8,1001.508236
10.0,11,1001.552429
8.0,9,1001.667739
6.0,7,1001.690559
13.0,14,1001.797438
7.0,8,1001.824808
7.0,8,1001.925346
9.0,10,1001.958301
8.0,9,1002.0563
0,2,1002.062443
5.0,6,1002.084493
8.0,9,1002.114936
5.0,6,1002.191337
6.0,7,1002.218173
9.0,10,1002.324564
6.0,7,1002.346724
5.0,6,1002.367016
9.0,10,1002.482676
11.0,12,1002.51956
8.0,9,1002.620207
6.0,7,1002.643657
8.0,9,1002.741417
8.0,9,1002.779141
7.0,8,1002.81043
7.0,8,1002.905296
7.0,8,1002.93289
5.0,6,1003.032259
7.0,8,1003.058985
5.0,6,1003.075963
9.0,10,1003.166112
8.0,9,1003.205275
11.0,12,1003.31792
8.0,9,1003.344916
4.0,5,1003.427701
7.0,8,1003.45712
8.0,9,1003.488804
6.0,7,1003.567538
7.0,8,1003.60748
11.0,12,1003.726342
6.0,7,1003.752782
6.0,7,1003.782765
8.0,9,1003.891359
9.0,10,1003.923987
7.0,8,1004.017018
4.0,5,1004.038612
9.0,10,1004.130478
7.0,8,1004.161043
6.0,7,1004.181847
7.0,8,1004.283262
10.0,11,1004.324906
6.0,7,1004.427529
5.0,6,1004.443813
6.0,7,1004.462951
8.0,9,1004.558938
7.0,8,1004.584987
8.0,9,1004.677455
10.0,11,1004.716282
6.0,7,1004.740614
8.0,9,1004.846525
10.0,11,1004.890346
10.0,11,1004.998678
6.0,7,1005.027653
9.0,10,1005.135094
9.0,10,1005.167837
7.0,8,1005.263983
8.0,9,1005.296868
7.0,8,1005.394376
11.0,12,1005.441466
5.0,6,1005.462008
10.0,11,1005.568805
5.0,6,1005.58662
7.0,8,1005.68462
7.0,8,1005.715498
10.0,11,1005.818128
8.0,9,1005.850364
11.0,12,1005.960482
6.0,7,1005.982947
8.0,9,1006.073648
5.0,6,1006.098152
8.0,9,1006.133666
10.0,11,1006.229896
3.0,4,1006.250972
7.0,8,1006.282077
6.0,7,1006.374378
8.0,9,1006.404037
8.0,9,1006.505391
8.0,9,1006.534088
12.0,13,1006.642509
11.0,12,1006.690913
7.0,8,1006.793101
8.0,9,1006.823473
4.0,5,1006.845933
6.0,7,1006.937381
8.0,9,1006.967644
10.0,11,1007.070047
8.0,9,1007.108786
11.0,12,1007.221522
8.0,9,1007.246575
9.0,10,1007.357265
7.0,8,1007.383579
6.0,7,1007.474592
7.0,8,1007.501043
9.0,10,1007.543747
4.0,5,1007.63144
4.0,5,1007.647374
6.0,7,1007.673614
7.0,8,1007.779339
13.0,14,1007.825929
7.0,8,1007.91969
5.0,6,1007.939244
8.0,9,1008.027909
8.0,9,1008.064729
5.0,6,1008.085202
8.0,9,1008.189616
12.0,13,1008.237071
6.0,7,1008.323
7.0,8,1008.354907
8.0,9,1008.445529
3.0,4,1008.458189
10.0,11,1008.500482
5.0,6,1008.594293
9.0,10,1008.629743
3.0,4,1008.647934
9.0,10,1008.765769
9.0,10,1008.805207
8.0,9,1008.922439
8.0,9,1008.949305
11.0,12,1009.058532
8.0,9,1009.090109
5.0,6,1009.185053
3.0,4,1009.196265
7.0,8,1009.226812
5.0,6,1009.334762
10.0,11,1009.371119
8.0,9,1009.479941
7.0,8,1009.504745
7.0,8,1009.53061
7.0,8,1009.624739
7.0,8,1009.654714
9.0,10,1009.757464
5.0,6,1009.780563
9.0,10,1009.818262
6.0,7,1009.916996
5.0,6,1009.93744
6.0,7,1009.967239
4.0,5,1010.065536
7.0,8,1010.090059
7.0,8,1010.116259
8.0,9,1010.219205
7.0,8,1010.24711
10.0,11,1010.348422
6.0,7,1010.380223
8.0,9,1010.479479
8.0,9,1010.505983
9.0,10,1010.616405
6.0,7,1010.640233
8.0,9,1010.67009
6.0,7,1010.762866
6.0,7,1010.788203
12.0,13,1010.899351
6.0,7,1010.921535
7.0,8,1011.023271
7.0,8,1011.047678
7.0,8,1011.080012
9.0,10,1011.190825
10.0,11,1011.229996
10.0,11,1011.327383
9.0,10,1011.357871
10.0,11,1011.467114
9.0,10,1011.509823
11.0,12,1011.629446
6.0,7,1011.656837
6.0,7,1011.750671
6.0,7,1011.774707
8.0,9,1011.873751
8.0,9,1011.903361
3.0,4,1011.919873
5.0,6,1012.012747
6.0,7,1012.030436
10.0,11,1012.068613
8.0,9,1012.173249
7.0,8,1012.197689
8.0,9,1012.30942
7.0,8,1012.333874
7.0,8,1012.431371
4.0,5,1012.447102
4.0,5,1012.465442
6.0,7,1012.487143
8.0,9,1012.582571
7.0,8,1012.612981
6.0,7,1012.720005
6.0,7,1012.745415
8.0,9,1012.787394
6.0,7,1012.88642
5.0,6,1012.910981
7.0,8,1012.944716
8.0,9,1013.040321
6.0,7,1013.069294
8.0,9,1013.162244
10.0,11,1013.205878
3.0,4,1013.218369
6.0,7,1013.316781
8.0,9,1013.351331
8.0,9,1013.458441
3.0,4,1013.471273
10.0,11,1013.50985
6.0,7,1013.589053
6.0,7,1013.615225
6.0,7,1013.637723
5.0,6,1013.727503
4.0,5,1013.744933
12.0,13,1013.867847
8.0,9,1013.896642
9.0,10,1013.99483
10.0,11,1014.037086
5.0,6,1014.055726
7.0,8,1014.147686
4.0,5,1014.165787
8.0,9,1014.275491
7.0,8,1014.300647
8.0,9,1014.330396
9.0,10,1014.426267
7.0,8,1014.453206
10.0,11,1014.546921
11.0,12,1014.596618
9.0,10,1014.704336
10.0,11,1014.805989
6.0,7,1014.82799
9.0,10,1014.860945
8.0,9,1014.950809
9.0,10,1014.988721
7.0,8,1015.087564
7.0,8,1015.111366
8.0,9,1015.199799
7.0,8,1015.228507
6.0,7,1015.251634
9.0,10,1015.359225
7.0,8,1015.38833
4.0,5,1015.408478
7.0,8,1015.501372
6.0,7,1015.527517
8.0,9,1015.614973
6.0,7,1015.637951
5.0,6,1015.662
8.0,9,1015.771791
5.0,6,1015.790337
7.0,8,1015.814871
9.0,10,1015.911368
11.0,12,1016.021263
10.0,11,1016.058512
4.0,5,1016.073355
6.0,7,1016.170911
7.0,8,1016.200443
6.0,7,1016.220974
7.0,8,1016.321612
8.0,9,1016.346823
9.0,10,1016.441961
12.0,13,1016.491007
5.0,6,1016.574818
8.0,9,1016.608344
9.0,10,1016.711318
8.0,9,1016.741866
10.0,11,1016.860877
8.0,9,1016.88707
10.0,11,1016.980966
10.0,11,1017.023236
8.0,9,1017.127617
7.0,8,1017.153831
6.0,7,1017.17877
8.0,9,1017.266865
6.0,7,1017.291511
7.0,8,1017.382347
4.0,5,1017.398972
6.0,7,1017.428361
4.0,5,1017.520859
6.0,7,1017.540555
4.0,5,1017.560255
9.0,10,1017.65446
9.0,10,1017.689065
8.0,9,1017.787636
10.0,11,1017.836219
7.0,8,1017.942948
8.0,9,1017.976506
7.0,8,1018.018
7.0,8,1018.12077
8.0,9,1018.15663
6.0,7,1018.263179
9.0,10,1018.293258
6.0,7,1018.316623
8.0,9,1018.416972
10.0,11,1018.463311
5.0,6,1018.555274
6.0,7,1018.576108
8.0,9,1018.69835
4.0,5,1018.713411
5.0,6,1018.735395
8.0,9,1018.850891
6.0,7,1018.874124
9.0,10,1018.904169
5.0,6,1018.982546
6.0,7,1019.007423
4.0,5,1019.026131
7.0,8,1019.129346
7.0,8,1019.159214
10.0,11,1019.282192
8.0,9,1019.308774
8.0,9,1019.415156
8.0,9,1019.446388
9.0,10,1019.48198
6.0,7,1019.560949
10.0,11,1019.600959
6.0,7,1019.694594
8.0,9,1019.723975
8.0,9,1019.842339
8.0,9,1019.867049
10.0,11,1019.964433
7.0,8,1019.995095
8.0,9,1020.027897
9.0,10,1020.140198
5.0,6,1020.164633
8.0,9,1020.274674
9.0,10,1020.311207
6.0,7,1020.407849
2.0,3,1020.42166
6.0,7,1020.447643
2.0,3,1020.460279
6.0,7,1020.540616
9.0,10,1020.585247
8.0,9,1020.681488
7.0,8,1020.702791
8.0,9,1020.740463
11.0,12,1020.857773
11.0,12,1020.977227
5.0,6,1020.998532
6.0,7,1021.01842
8.0,9,1021.106355
7.0,8,1021.135633
7.0,8,1021.166893
5.0,6,1021.262344
11.0,12,1021.300443
8.0,9,1021.389932
9.0,10,1021.424504
9.0,10,1021.521252
5.0,6,1021.547098
8.0,9,1021.654169
5.0,6,1021.672768
8.0,9,1021.702801
7.0,8,1021.811012
7.0,8,1021.839768
8.0,9,1021.930759
8.0,9,1021.965061
4.0,5,1021.982302
9.0,10,1022.08513
7.0,8,1022.114554
7.0,8,1022.223286
8.0,9,1022.247624
5.0,6,1022.268452
11.0,12,1022.377479
7.0,8,1022.40594
4.0,5,1022.493528
8.0,9,1022.518607
4.0,5,1022.542697
5.0,6,1022.637186
7.0,8,1022.661244
7.0,8,1022.68443
9.0,10,1022.786387
5.0,6,1022.805337
9.0,10,1022.902939
6.0,7,1022.924541
8.0,9,1022.963269
7.0,8,1023.077567
8.0,9,1023.109686
8.0,9,1023.207152
11.0,12,1023.246306
8.0,9,1023.329353
7.0,8,1023.360334
8.0,9,1023.468529
7.0,8,1023.494495
9.0,10,1023.60973
4.0,5,1023.625437
8.0,9,1023.651505
4.0,5,1023.726426
8.0,9,1023.751547
4.0,5,1023.774004
9.0,10,1023.879856
3.0,4,1023.89082
5.0,6,1023.91221
6.0,7,1023.999595
7.0,8,1024.029141
3.0,4,1024.043525
6.0,7,1024.134242
3.0,4,1024.143166
10.0,11,1024.18508
6.0,7,1024.287531
4.0,5,1024.305067
7.0,8,1024.336082
10.0,11,1024.453564
7.0,8,1024.479458
8.0,9,1024.578114
10.0,11,1024.618292
5.0,6,1024.699027
6.0,7,1024.723121
7.0,8,1024.756347
11.0,12,1024.869202
10.0,11,1024.902185
12.0,13,1025.014407
6.0,7,1025.042195
5.0,6,1025.121084
10.0,11,1025.165392
6.0,7,1025.268065
9.0,10,1025.30172
9.0,10,1025.414836
8.0,9,1025.441119
7.0,8,1025.46605
7.0,8,1025.563323
5.0,6,1025.584718
9.0,10,1025.677041
9.0,10,1025.714357
2.0,3,1025.72578
8.0,9,1025.831428
7.0,8,1025.864697
9.0,10,1025.9808
7.0,8,1026.008592
8.0,9,1026.114327
8.0,9,1026.147049
8.0,9,1026.172425
7.0,8,1026.26537
7.0,8,1026.298675
9.0,10,1026.39975
9.0,10,1026.441962
8.0,9,1026.551719
9.0,10,1026.586312
7.0,8,1026.697242
5.0,6,1026.714989
5.0,6,1026.731956
7.0,8,1026.822211
7.0,8,1026.85089
8.0,9,1026.883834
3.0,4,1026.959183
10.0,11,1027.000395
8.0,9,1027.132566
8.0,9,1027.163075
7.0,8,1027.187716
6.0,7,1027.281947
8.0,9,1027.31111
10.0,11,1027.419594
9.0,10,1027.455517
10.0,11,1027.558602
7.0,8,1027.591734
4.0,5,1027.686456
7.0,8,1027.711265
4.0,5,1027.729851
3.0,4,1027.746282
7.0,8,1027.845005
10.0,11,1027.877941
9.0,10,1027.97282
2.0,3,1027.983161
10.0,11,1028.089187
10.0,11,1028.117702
9.0,10,1028.232756
5.0,6,1028.249601
11.0,12,1028.292864
10.0,11,1028.387418
14.0,15,1028.510803
12.0,13,1028.55422
8.0,9,1028.656681
6.0,7,1028.677974
10.0,11,1028.782383
3.0,4,1028.800235
8.0,9,1028.826699
4.0,5,1028.916748
8.0,9,1028.94713
11.0,12,1029.067164
5.0,6,1029.086185
11.0,12,1029.210509
9.0,10,1029.243237
5.0,6,1029.26096
6.0,7,1029.348819
8.0,9,1029.378669
9.0,10,1029.475973
7.0,8,1029.507361
5.0,6,1029.532712
10.0,11,1029.644537
7.0,8,1029.669999
8.0,9,1029.778004
6.0,7,1029.798622
5.0,6,1029.813543
11.0,12,1029.919114
6.0,7,1029.944611
8.0,9,1030.041065
11.0,12,1030.088709
8.0,9,1030.194092
6.0,7,1030.21524
5.0,6,1030.302312
7.0,8,1030.328739
7.0,8,1030.35447
9.0,10,1030.446444
4.0,5,1030.463235
10.0,11,1030.57035
5.0,6,1030.587666
5.0,6,1030.609522
11.0,12,1030.738366
10.0,11,1030.774087
6.0,7,1030.863954
13.0,14,1030.915027
4.0,5,1030.986255
8.0,9,1031.024219
6.0,7,1031.126528
9.0,10,1031.153973
5.0,6,1031.171985
11.0,12,1031.279597
6.0,7,1031.302546
9.0,10,1031.4023
5.0,6,1031.424771
8.0,9,1031.52149
8.0,9,1031.548923
9.0,10,1031.583611
4.0,5,1031.676876
10.0,11,1031.713154
6.0,7,1031.802709
6.0,7,1031.832427
4.0,5,1031.848651
9.0,10,1031.944682
7.0,8,1031.977973
8.0,9,1032.084473
9.0,10,1032.118548
8.0,9,1032.203781
10.0,11,1032.242426
8.0,9,1032.343565
5.0,6,1032.360583
12.0,13,1032.409828
7.0,8,1032.507283
9.0,10,1032.537622
7.0,8,1032.630896
9.0,10,1032.663986
8.0,9,1032.752293
7.0,8,1032.78946
8.0,9,1032.900253
4.0,5,1032.919145
7.0,8,1032.943184
6.0,7,1033.044916
11.0,12,1033.093059
6.0,7,1033.181737
13.0,14,1033.239215
8.0,9,1033.345303
8.0,9,1033.381052
8.0,9,1033.497548
6.0,7,1033.517935
8.0,9,1033.550587
4.0,5,1033.645928
10.0,11,1033.682367
8.0,9,1033.78077
10.0,11,1033.821819
7.0,8,1033.913262
8.0,9,1033.941435
8.0,9,1033.979425
5.0,6,1034.073276
12.0,13,1034.119233
7.0,8,1034.219578
9.0,10,1034.255332
8.0,9,1034.351529
6.0,7,1034.37837
10.0,11,1034.477938
9.0,10,1034.518779
9.0,10,1034.624119
6.0,7,1034.652922
9.0,10,1034.775747
8.0,9,1034.801597
9.0,10,1034.840216
6.0,7,1034.948062
6.0,7,1034.976089
1.0,2,1034.982888
6.0,7,1035.069423
7.0,8,1035.095194
10.0,11,1035.193046
8.0,9,1035.218197
10.0,11,1035.337272
9.0,10,1035.371168
5.0,6,1035.392279
12.0,13,1035.513496
8.0,9,1035.538809
9.0,10,1035.641103
9.0,10,1035.675085
11.0,12,1035.780039
10.0,11,1035.891144
6.0,7,1035.909548
7.0,8,1035.941947
11.0,12,1036.062712
4.0,5,1036.076736
8.0,9,1036.166851
6.0,7,1036.191598
3.0,4,1036.2074
2.0,3,1036.217833
8.0,9,1036.320522
6.0,7,1036.345065
8.0,9,1036.439016
7.0,8,1036.468295
4.0,5,1036.485827
9.0,10,1036.587189
7.0,8,1036.610991
7.0,8,1036.71791
8.0,9,1036.746631
12.0,13,1036.858459
8.0,9,1036.890216
7.0,8,1036.985533
7.0,8,1037.009218
4.0,5,1037.033554
10.0,11,1037.150339
8.0,9,1037.183511
5.0,6,1037.201239
8.0,9,1037.289099
5.0,6,1037.306899
4.0,5,1037.323086
9.0,10,1037.430997
5.0,6,1037.456461
5.0,6,1037.551189
8.0,9,1037.577551
5.0,6,1037.595421
6.0,7,1037.681396
9.0,10,1037.717365
3.0,4,1037.738973
8.0,9,1037.850712
7.0,8,1037.87591
3.0,4,1037.889961
7.0,8,1037.989409
6.0,7,1038.010339
9.0,10,1038.102537
10.0,11,1038.144102
8.0,9,1038.251931
8.0,9,1038.277703
9.0,10,1038.393102
4.0,5,1038.408479
6.0,7,1038.42864
11.0,12,1038.521229
6.0,7,1038.549358
9.0,10,1038.653125
7.0,8,1038.677023
7.0,8,1038.703961
5.0,6,1038.793464
9.0,10,1038.829581
9.0,10,1038.930711
7.0,8,1038.958314
6.0,7,1039.048434
8.0,9,1039.073992
7.0,8,1039.100528
9.0,10,1039.197922
9.0,10,1039.242251
5.0,6,1039.33595
2.0,3,1039.348601
2.0,3,1039.358885
8.0,9,1039.388946
11.0,12,1039.506386
5.0,6,1039.524726
8.0,9,1039.617851
7.0,8,1039.651171
8.0,9,1039.758577
8.0,9,1039.791175
10.0,11,1039.910438
8.0,9,1039.936772
11.0,12,1040.04469
7.0,8,1040.074872
10.0,11,1040.18666
5.0,6,1040.206474
7.0,8,1040.240233
9.0,10,1040.35515
12.0,13,1040.400532
10.0,11,1040.514849
8.0,9,1040.545224
8.0,9,1040.641322
8.0,9,1040.67465
12.0,13,1040.773061
3.0,4,1040.790577
6.0,7,1040.887253
7.0,8,1040.91264
6.0,7,1040.939227
10.0,11,1041.055131
7.0,8,1041.082186
8.0,9,1041.179668
8.0,9,1041.209353
10.0,11,1041.311175
9.0,10,1041.3582
7.0,8,1041.459918
2.0,3,1041.466941
7.0,8,1041.499082
8.0,9,1041.606883
9.0,10,1041.637958
6.0,7,1041.658981
4.0,5,1041.749944
7.0,8,1041.778312
8.0,9,1041.870606
7.0,8,1041.901942
6.0,7,1041.923325
11.0,12,1042.039567
8.0,9,1042.072072
7.0,8,1042.181149
8.0,9,1042.207433
7.0,8,1042.30848
6.0,7,1042.336423
4.0,5,1042.355046
5.0,6,1042.432937
9.0,10,1042.475803
8.0,9,1042.50476
3.0,4,1042.58769
8.0,9,1042.626247
6.0,7,1042.653176
5.0,6,1042.745315
6.0,7,1042.767738
10.0,11,1042.861889
10.0,11,1042.899302
10.0,11,1043.008709
10.0,11,1043.064303
8.0,9,1043.172553
6.0,7,1043.199637
7.0,8,1043.307915
10.0,11,1043.340665
7.0,8,1043.369695
3.0,4,1043.47001
10.0,11,1043.506594
10.0,11,1043.605785
8.0,9,1043.638605
5.0,6,1043.723232
7.0,8,1043.749632
8.0,9,1043.783696
1.0,2,1043.793424
9.0,10,1043.910035
4.0,5,1043.929104
6.0,7,1044.043006
3.0,4,1044.055145
8.0,9,1044.085047
7.0,8,1044.175587
7.0,8,1044.200469
8.0,9,1044.232077
7.0,8,1044.333121
4.0,5,1044.351516
8.0,9,1044.464844
6.0,7,1044.486212
7.0,8,1044.517049
5.0,6,1044.60973
5.0,6,1044.636541
7.0,8,1044.662446
10.0,11,1044.76941
7.0,8,1044.798652
10.0,11,1044.902618
6.0,7,1044.930261
5.0,6,1044.955811
11.0,12,1045.076187
7.0,8,1045.10665
11.0,12,1045.229628
2.0,3,1045.237758
4.0,5,1045.259903
6.0,7,1045.358979
8.0,9,1045.38696
3.0,4,1045.399228
7.0,8,1045.499784
7.0,8,1045.525796
11.0,12,1045.635608
9.0,10,1045.67529
9.0,10,1045.778706
7.0,8,1045.80638
5.0,6,1045.905373
7.0,8,1045.929272
8.0,9,1045.961386
6.0,7,1046.042262
10.0,11,1046.083172
10.0,11,1046.190171
8.0,9,1046.218058
8.0,9,1046.322567
8.0,9,1046.350564
7.0,8,1046.446203
4.0,5,1046.462505
7.0,8,1046.488822
8.0,9,1046.583624
7.0,8,1046.614926
7.0,8,1046.721802
8.0,9,1046.751715
9.0,10,1046.788384
5.0,6,1046.869999
8.0,9,1046.90944
8.0,9,1047.014808
8.0,9,1047.043378
6.0,7,1047.070975
9.0,10,1047.170532
8.0,9,1047.204906
6.0,7,1047.28848
11.0,12,1047.335377
8.0,9,1047.443082
6.0,7,1047.463448
7.0,8,1047.572809
6.0,7,1047.592456
10.0,11,1047.626423
4.0,5,1047.69934
7.0,8,1047.731711
6.0,7,1047.754626
10.0,11,1047.858238
5.0,6,1047.879058
8.0,9,1047.992547
7.0,8,1048.020511
8.0,9,1048.127239
6.0,7,1048.153743
11.0,12,1048.257147
8.0,9,1048.290242
7.0,8,1048.327587
5.0,6,1048.42965
8.0,9,1048.46355
9.0,10,1048.587071
7.0,8,1048.608603
7.0,8,1048.64381
7.0,8,1048.743594
7.0,8,1048.771125
4.0,5,1048.84928
4.0,5,1048.862237
7.0,8,1048.889711
5.0,6,1048.911946
5.0,6,1049.011793
6.0,7,1049.033627
9.0,10,1049.126125
10.0,11,1049.16527
8.0,9,1049.258834
5.0,6,1049.280308
6.0,7,1049.302168
6.0,7,1049.400517
10.0,11,1049.431895
8.0,9,1049.545337
10.0,11,1049.584463
11.0,12,1049.691065
7.0,8,1049.720351
8.0,9,1049.819732
6.0,7,1049.840086
5.0,6,1049.865077
8.0,9,1049.976555
6.0,7,1049.998934
6.0,7,1050.020995
5.0,6,1050.100255
8.0,9,1050.131701
4.0,5,1050.147799
6.0,7,1050.239058
5.0,6,1050.264605
6.0,7,1050.290311
9.0,10,1050.398239
6.0,7,1050.418722
8.0,9,1050.50355
7.0,8,1050.536205
8.0,9,1050.637508
6.0,7,1050.661996
5.0,6,1050.683089
6.0,7,1050.792088
8.0,9,1050.819979
9.0,10,1050.932327
4.0,5,1050.948054
8.0,9,1050.97944
5.0,6,1051.068379
7.0,8,1051.094889
10.0,11,1051.145655
6.0,7,1051.243845
6.0,7,1051.270748
7.0,8,1051.384276
9.0,10,1051.416827
7.0,8,1051.450527
6.0,7,1051.555812
5.0,6,1051.574076
5.0,6,1051.593406
9.0,10,1051.693707
9.0,10,1051.731278
7.0,8,1051.819233
6.0,7,1051.853087
4.0,5,1051.874342
7.0,8,1051.975967
7.0,8,1052.004585
6.0,7,1052.085346
10.0,11,1052.125593
7.0,8,1052.219337
12.0,13,1052.265121
8.0,9,1052.377623
11.0,12,1052.421581
