#{"t_start": 1514340648.8853054, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
1.0,2,5.176913
0,2,5.184821
1.0,2,5.194299
0,1,5.198127
1.0,2,5.211606
1.0,2,5.222104
0,2,5.231063
0,1,5.237182
2.0,3,5.328045
0,2,5.337883
0,1,5.343909
0,2,5.354308
0,2,5.365755
1.0,2,5.372642
1.0,2,5.381433
2.0,3,5.394137
0,1,5.402952
0,1,5.408196
0,1,5.413373
0,1,5.417611
0,2,5.503382
1.0,2,5.51263
0,1,5.519752
0,2,5.530426
0,2,5.539531
0,2,5.547567
1.0,2,5.55586
1.0,2,5.564322
0,2,5.573163
1.0,2,5.58067
0,1,5.584443
0,2,5.655542
1.0,2,5.665062
0,2,5.67639
0,2,5.686109
0,2,5.6955
0,1,5.699445
0,2,5.708352
0,2,5.717673
1.0,2,5.726428
0,1,5.733629
1.0,2,5.742548
0,1,5.813806
2.0,3,5.824456
1.0,2,5.833568
1.0,2,5.842393
0,1,5.852407
2.0,3,5.867668
0,2,5.87624
1.0,2,5.886045
1.0,2,5.895679
1.0,2,5.904783
0,2,5.98508
1.0,2,5.993066
0,2,6.002136
0,2,6.01089
0,1,6.014732
0,2,6.023146
0,1,6.027184
1.0,2,6.037564
0,2,6.045891
0,2,6.053797
0,2,6.063416
1.0,2,6.146039
1.0,2,6.155076
1.0,2,6.165176
1.0,2,6.17745
2.0,3,6.189108
2.0,3,6.201414
0,2,6.210228
2.0,3,6.222724
1.0,2,6.295081
2.0,3,6.30999
1.0,2,6.320306
0,2,6.329494
0,2,6.337887
1.0,2,6.347583
0,1,6.351802
0,2,6.359121
0,2,6.367306
0,2,6.375548
1.0,2,6.458716
1.0,2,6.469401
1.0,2,6.478711
0,2,6.488035
1.0,2,6.497346
0,1,6.502296
1.0,2,6.509901
0,2,6.523505
0,2,6.533237
2.0,3,6.545523
0,2,6.630757
1.0,2,6.641225
0,2,6.649864
0,2,6.658496
0,2,6.669163
0,2,6.678688
1.0,2,6.687822
1.0,2,6.694319
1.0,2,6.70179
1.0,2,6.709841
1.0,2,6.80737
0,1,6.811903
0,2,6.821792
0,1,6.826669
0,1,6.834399
0,1,6.840024
0,2,6.852936
1.0,2,6.862225
0,2,6.872959
1.0,2,6.881447
1.0,2,6.887594
0,2,6.89486
0,2,6.980535
0,2,6.988701
2.0,3,7.002725
0,2,7.010868
1.0,2,7.020703
0,2,7.027809
1.0,2,7.036336
0,2,7.045598
1.0,2,7.053291
0,1,7.056918
0,2,7.130771
2.0,3,7.142394
1.0,2,7.150963
1.0,2,7.159008
1.0,2,7.167736
0,2,7.176853
1.0,2,7.185634
1.0,2,7.194869
0,2,7.202943
0,2,7.211982
2.0,3,7.296668
1.0,2,7.303612
1.0,2,7.311523
0,1,7.315874
0,2,7.323702
0,2,7.332084
1.0,2,7.342783
1.0,2,7.352176
1.0,2,7.360939
3.0,4,7.446896
1.0,2,7.457691
1.0,2,7.465682
2.0,3,7.478252
1.0,2,7.487572
0,2,7.49667
3.0,4,7.516886
0,2,7.525963
0,2,7.601411
3.0,4,7.619818
1.0,2,7.629025
0,2,7.638344
3.0,4,7.657615
1.0,2,7.666416
1.0,2,7.676069
1.0,2,7.685221
0,2,7.769539
2.0,3,7.781897
0,2,7.791043
0,2,7.798683
3.0,4,7.813468
2.0,3,7.82997
0,2,7.838245
0,2,7.845912
2.0,3,7.931758
1.0,2,7.941569
1.0,2,7.95196
1.0,2,7.965274
0,2,7.974809
0,2,7.98403
0,2,7.993645
1.0,2,8.005205
2.0,3,8.020239
0,1,8.024167
0,2,8.102793
1.0,2,8.11026
1.0,2,8.124589
2.0,3,8.138301
1.0,2,8.146171
3.0,4,8.161324
1.0,2,8.169903
1.0,2,8.179927
0,2,8.265915
0,2,8.272823
3.0,4,8.289309
2.0,3,8.303072
1.0,2,8.314059
3.0,4,8.333989
4.0,5,8.44132
2.0,3,8.45468
0,2,8.464629
0,2,8.471716
0,2,8.478908
1.0,2,8.486621
1.0,2,8.496185
0,2,8.505201
2.0,3,8.528176
0,2,8.615879
1.0,2,8.624353
2.0,3,8.63551
1.0,2,8.644255
3.0,4,8.6616
0,2,8.670136
0,2,8.676788
1.0,2,8.68557
1.0,2,8.694179
3.0,4,8.771508
2.0,3,8.785898
2.0,3,8.807383
0,2,8.817969
0,2,8.828496
4.0,5,8.852374
0,2,8.942111
0,2,8.950833
2.0,3,8.962316
0,2,8.971848
0,2,8.982049
1.0,2,8.99033
1.0,2,9.003442
2.0,3,9.019145
0,2,9.028828
0,2,9.117594
1.0,2,9.127186
0,2,9.135494
1.0,2,9.145407
2.0,3,9.156121
2.0,3,9.168432
2.0,3,9.180391
2.0,3,9.192139
1.0,2,9.274417
1.0,2,9.282436
2.0,3,9.296685
0,2,9.304933
3.0,4,9.32153
1.0,2,9.331079
2.0,3,9.344555
0,2,9.352223
1.0,2,9.426761
1.0,2,9.435641
2.0,3,9.453186
2.0,3,9.466445
1.0,2,9.476292
1.0,2,9.485026
3.0,4,9.504672
0,2,9.518244
2.0,3,9.607554
2.0,3,9.621627
1.0,2,9.630801
0,2,9.640501
3.0,4,9.65608
1.0,2,9.664849
3.0,4,9.681496
1.0,2,9.755938
3.0,4,9.772046
0,2,9.782058
1.0,2,9.791416
0,2,9.800344
3.0,4,9.821894
1.0,2,9.831007
2.0,3,9.842223
1.0,2,9.925413
1.0,2,9.933495
1.0,2,9.941269
1.0,2,9.948548
1.0,2,9.956323
2.0,3,9.975223
2.0,3,9.989721
0,2,9.999009
2.0,3,10.090646
0,2,10.09909
1.0,2,10.107793
0,2,10.115597
1.0,2,10.12363
1.0,2,10.133195
0,2,10.145343
2.0,3,10.159551
0,2,10.168998
1.0,2,10.183224
0,2,10.272451
2.0,3,10.295389
3.0,4,10.314069
1.0,2,10.32201
0,2,10.329236
0,2,10.337393
1.0,2,10.34347
3.0,4,10.439555
0,2,10.449397
1.0,2,10.459569
2.0,3,10.472637
0,2,10.482799
2.0,3,10.493062
1.0,2,10.501781
1.0,2,10.511869
0,2,10.52028
1.0,2,10.594802
1.0,2,10.604397
0,2,10.614741
1.0,2,10.624114
0,2,10.635342
0,2,10.646609
0,2,10.655581
2.0,3,10.672975
2.0,3,10.686859
1.0,2,10.770767
0,2,10.782129
0,2,10.790153
1.0,2,10.796485
1.0,2,10.805673
1.0,2,10.812754
0,2,10.828201
1.0,2,10.836075
1.0,2,10.847332
1.0,2,10.855256
0,2,10.943119
2.0,3,10.957194
0,2,10.966285
1.0,2,10.977693
0,2,10.992482
2.0,3,11.006495
2.0,3,11.019451
0,2,11.032286
1.0,2,11.043068
1.0,2,11.127329
1.0,2,11.133861
0,2,11.142923
1.0,2,11.149991
0,2,11.157284
0,2,11.166483
2.0,3,11.178068
0,2,11.187704
1.0,2,11.193737
1.0,2,11.27986
0,2,11.289122
1.0,2,11.297424
2.0,3,11.310241
0,2,11.319349
2.0,3,11.331832
0,2,11.340259
0,2,11.349203
1.0,2,11.359984
3.0,4,11.440928
4.0,5,11.46177
5.0,6,11.485464
0,2,11.493155
0,2,11.502064
0,2,11.511677
0,2,11.589828
3.0,4,11.606357
3.0,4,11.622746
0,2,11.630712
0,2,11.646394
4.0,5,11.67081
0,2,11.76088
2.0,3,11.772341
1.0,2,11.780075
0,2,11.787681
0,2,11.795071
0,2,11.803795
3.0,4,11.818048
1.0,2,11.826244
0,2,11.836525
1.0,2,11.917439
0,2,11.924732
1.0,2,11.934072
0,2,11.940621
1.0,2,11.948438
2.0,3,11.961152
1.0,2,11.969136
1.0,2,11.977544
0,2,11.985977
4.0,5,12.066774
1.0,2,12.076166
2.0,3,12.089637
1.0,2,12.098168
0,2,12.106452
0,2,12.115338
0,2,12.123406
1.0,2,12.131335
2.0,3,12.214725
0,2,12.220796
0,2,12.227959
0,2,12.235843
1.0,2,12.244485
0,2,12.256426
1.0,2,12.264777
0,2,12.275421
2.0,3,12.291533
0,2,12.376256
3.0,4,12.391458
1.0,2,12.399722
0,2,12.409111
3.0,4,12.432137
0,2,12.438455
1.0,2,12.445419
0,2,12.452837
2.0,3,12.539857
0,2,12.548418
0,2,12.557512
0,2,12.565647
3.0,4,12.582012
1.0,2,12.590122
0,2,12.600228
2.0,3,12.612482
1.0,2,12.686368
1.0,2,12.693148
1.0,2,12.699763
1.0,2,12.710657
1.0,2,12.72392
0,2,12.733634
1.0,2,12.74253
2.0,3,12.756822
0,2,12.764238
1.0,2,12.772969
1.0,2,12.858165
2.0,3,12.872442
2.0,3,12.884786
2.0,3,12.897239
1.0,2,12.911524
1.0,2,12.920691
1.0,2,12.929324
2.0,3,12.942885
2.0,3,13.032732
0,2,13.040857
1.0,2,13.050333
0,2,13.057724
2.0,3,13.066995
1.0,2,13.073361
1.0,2,13.080201
0,2,13.095395
1.0,2,13.102737
0,2,13.185112
0,2,13.192085
2.0,3,13.20392
1.0,2,13.21172
0,2,13.221567
0,2,13.230586
2.0,3,13.244206
1.0,2,13.252232
1.0,2,13.260626
3.0,4,13.341193
1.0,2,13.349155
1.0,2,13.355834
0,2,13.3689
1.0,2,13.379004
2.0,3,13.394387
2.0,3,13.407196
2.0,3,13.493592
0,2,13.500309
1.0,2,13.510012
0,2,13.517109
1.0,2,13.524022
4.0,5,13.547521
0,2,13.556555
0,2,13.566158
0,2,13.580786
3.0,4,13.684355
1.0,2,13.698848
0,2,13.709511
1.0,2,13.719517
2.0,3,13.732402
0,2,13.741338
1.0,2,13.750228
3.0,4,13.853312
0,2,13.863791
2.0,3,13.878371
0,2,13.889994
4.0,5,13.91233
2.0,3,13.924121
0,2,13.932235
0,2,13.94154
2.0,3,14.036637
0,2,14.046435
1.0,2,14.057467
0,2,14.064877
0,2,14.074178
1.0,2,14.082567
2.0,3,14.093737
2.0,3,14.10567
0,2,14.177037
0,2,14.183623
0,2,14.190704
0,2,14.197738
0,2,14.206143
0,2,14.215021
0,2,14.224718
1.0,2,14.233014
1.0,2,14.251168
2.0,3,14.268258
1.0,2,14.352356
2.0,3,14.36612
1.0,2,14.376021
1.0,2,14.384017
0,2,14.390707
0,2,14.397846
1.0,2,14.406689
0,2,14.413519
1.0,2,14.420863
2.0,3,14.496066
3.0,4,14.508998
1.0,2,14.517078
1.0,2,14.527715
2.0,3,14.540474
0,2,14.549686
3.0,4,14.570462
0,1,14.575781
0,2,14.654671
0,2,14.662817
3.0,4,14.682201
1.0,2,14.691299
0,2,14.698647
1.0,2,14.706867
0,2,14.714844
0,2,14.723704
1.0,2,14.736214
1.0,2,14.824552
1.0,2,14.833199
4.0,5,14.856276
1.0,2,14.864402
2.0,3,14.877464
0,2,14.887116
0,2,14.893573
0,2,14.900947
0,2,14.9721
0,2,14.980666
3.0,4,15.00017
0,2,15.008606
1.0,2,15.018076
1.0,2,15.027293
1.0,2,15.035872
1.0,2,15.044016
0,2,15.056572
2.0,3,15.14409
1.0,2,15.154698
2.0,3,15.171856
1.0,2,15.181346
2.0,3,15.196557
0,2,15.207188
0,2,15.216083
3.0,4,15.315038
0,2,15.321563
1.0,2,15.329486
0,2,15.33809
0,2,15.347724
1.0,2,15.357233
2.0,3,15.371308
0,2,15.37941
2.0,3,15.390989
3.0,4,15.462519
0,2,15.473559
2.0,3,15.488494
1.0,2,15.4983
2.0,3,15.51268
0,2,15.5241
0,2,15.533606
0,2,15.543077
1.0,2,15.626323
1.0,2,15.633367
0,2,15.63964
0,2,15.648558
1.0,2,15.656548
1.0,2,15.668145
2.0,3,15.684347
0,2,15.691847
0,2,15.700475
3.0,4,15.792784
4.0,5,15.812469
3.0,4,15.827517
1.0,2,15.83519
2.0,3,15.850541
1.0,2,15.860405
1.0,2,15.87373
3.0,4,15.967377
1.0,2,15.975837
3.0,4,15.994731
0,2,16.002435
0,2,16.009961
2.0,3,16.020174
0,2,16.028663
2.0,3,16.105982
2.0,3,16.11812
0,2,16.125776
1.0,2,16.135658
1.0,2,16.147325
1.0,2,16.157698
0,2,16.167012
0,2,16.176347
1.0,2,16.186616
1.0,2,16.261398
2.0,3,16.270899
0,2,16.277928
0,2,16.287315
0,2,16.292826
5.0,6,16.326947
2.0,3,16.341346
1.0,2,16.426304
1.0,2,16.432619
1.0,2,16.44087
1.0,2,16.448202
1.0,2,16.456313
4.0,5,16.476469
3.0,4,16.492809
1.0,2,16.504025
2.0,3,16.578225
1.0,2,16.588459
1.0,2,16.603024
2.0,3,16.616964
3.0,4,16.63447
0,2,16.642172
1.0,2,16.652098
3.0,4,16.742496
0,2,16.749238
2.0,3,16.761925
2.0,3,16.773841
0,2,16.781678
1.0,2,16.791123
0,2,16.800966
0,2,16.811285
0,2,16.819431
0,2,16.907334
2.0,3,16.917789
6.0,7,16.946835
1.0,2,16.953937
1.0,2,16.962484
0,2,16.969612
0,2,16.977695
0,2,17.0509
0,2,17.059082
3.0,4,17.075351
2.0,3,17.090313
0,2,17.100431
1.0,2,17.110559
4.0,5,17.134266
1.0,2,17.211302
2.0,3,17.219723
2.0,3,17.23753
0,2,17.246878
0,2,17.253906
1.0,2,17.263563
0,2,17.272426
1.0,2,17.282568
0,2,17.289883
1.0,2,17.376323
0,2,17.38414
0,2,17.394438
0,2,17.403403
1.0,2,17.413708
2.0,3,17.431506
0,2,17.444183
2.0,3,17.459292
0,2,17.469152
0,2,17.544762
4.0,5,17.567544
1.0,2,17.575735
0,2,17.586096
2.0,3,17.600411
3.0,4,17.616631
0,2,17.625161
4.0,5,17.715843
0,2,17.725369
0,2,17.733657
2.0,3,17.749324
1.0,2,17.759455
1.0,2,17.768623
2.0,3,17.78476
1.0,2,17.867614
1.0,2,17.875271
1.0,2,17.884204
3.0,4,17.899879
1.0,2,17.908847
0,2,17.915979
0,2,17.925033
0,2,17.933283
1.0,2,17.942678
4.0,5,18.048189
1.0,2,18.058165
0,2,18.067322
0,2,18.073731
0,2,18.082358
1.0,2,18.090951
0,2,18.097711
3.0,4,18.111838
0,2,18.181738
1.0,2,18.190632
1.0,2,18.199504
1.0,2,18.207121
2.0,3,18.222084
0,2,18.231953
4.0,5,18.252804
4.0,5,18.348197
5.0,6,18.37235
0,2,18.380824
1.0,2,18.390543
2.0,3,18.404752
0,2,18.412018
3.0,4,18.502367
2.0,3,18.51592
1.0,2,18.522885
0,2,18.53101
5.0,6,18.553147
3.0,4,18.570651
1.0,2,18.667773
0,2,18.676136
3.0,4,18.698565
1.0,2,18.707523
0,2,18.71565
0,2,18.72633
0,2,18.735362
2.0,3,18.746845
0,2,18.754915
1.0,2,18.826244
1.0,2,18.837365
1.0,2,18.847322
5.0,6,18.872434
0,2,18.881275
0,2,18.890937
0,2,18.89873
2.0,3,18.986022
0,2,18.993324
0,2,19.002646
1.0,2,19.010552
0,2,19.019531
2.0,3,19.037024
0,2,19.046564
1.0,2,19.055723
2.0,3,19.069397
2.0,3,19.159441
2.0,3,19.17071
1.0,2,19.179918
0,2,19.188863
1.0,2,19.199403
1.0,2,19.207447
0,2,19.216396
0,2,19.22461
2.0,3,19.235616
1.0,2,19.316012
2.0,3,19.32882
3.0,4,19.346694
2.0,3,19.358682
0,2,19.370897
2.0,3,19.386093
1.0,2,19.39798
2.0,3,19.48639
2.0,3,19.49804
0,2,19.504128
3.0,4,19.518639
0,2,19.527885
2.0,3,19.541139
3.0,4,19.569589
2.0,3,19.657954
1.0,2,19.665636
0,2,19.67415
2.0,3,19.688409
2.0,3,19.702039
1.0,2,19.710913
0,2,19.719128
2.0,3,19.732242
3.0,4,19.823695
1.0,2,19.831418
0,2,19.842265
0,2,19.850042
0,2,19.860147
1.0,2,19.869527
2.0,3,19.885555
1.0,2,19.894709
0,2,19.972856
0,2,19.980296
4.0,5,20.002133
1.0,2,20.011222
0,2,20.019034
1.0,2,20.027212
0,2,20.035357
3.0,4,20.053071
0,2,20.128648
0,2,20.135842
1.0,2,20.146825
0,2,20.156192
0,2,20.164849
2.0,3,20.179131
0,2,20.1867
1.0,2,20.195037
1.0,2,20.202415
2.0,3,20.291603
0,2,20.299155
5.0,6,20.324094
1.0,2,20.331403
1.0,2,20.339869
3.0,4,20.363309
1.0,2,20.373366
1.0,2,20.461578
1.0,2,20.471206
0,2,20.480778
2.0,3,20.493454
3.0,4,20.510657
2.0,3,20.523052
3.0,4,20.537554
1.0,2,20.611173
0,2,20.620898
2.0,3,20.637532
0,2,20.649059
0,2,20.656007
4.0,5,20.678625
4.0,5,20.762358
1.0,2,20.768377
0,2,20.775291
0,2,20.782701
4.0,5,20.813554
1.0,2,20.822425
0,2,20.830397
0,2,20.837774
2.0,3,20.924512
1.0,2,20.930881
2.0,3,20.941076
2.0,3,20.952495
0,2,20.959663
3.0,4,20.979064
3.0,4,21.001766
1.0,2,21.083424
0,2,21.090749
5.0,6,21.112103
3.0,4,21.127877
0,2,21.135336
2.0,3,21.147537
0,2,21.154939
0,2,21.231139
1.0,2,21.240259
0,2,21.248955
0,2,21.256904
0,2,21.266137
0,2,21.276149
0,2,21.286383
5.0,6,21.311793
3.0,4,21.39595
2.0,3,21.406726
0,2,21.414607
0,2,21.421298
2.0,3,21.432992
2.0,3,21.449892
3.0,4,21.545608
0,2,21.552506
0,2,21.56104
0,2,21.567901
0,2,21.577278
0,2,21.584458
2.0,3,21.598146
5.0,6,21.618033
0,2,21.683315
6.0,7,21.719714
1.0,2,21.727937
3.0,4,21.744475
2.0,3,21.757237
2.0,3,21.841498
3.0,4,21.856438
0,2,21.864381
2.0,3,21.881077
1.0,2,21.888712
1.0,2,21.897359
0,2,21.906034
1.0,2,21.914728
2.0,3,22.009062
0,2,22.017078
1.0,2,22.027305
4.0,5,22.045275
4.0,5,22.06768
0,2,22.076701
5.0,6,22.179717
1.0,2,22.188803
1.0,2,22.200284
0,2,22.208723
0,2,22.21756
1.0,2,22.226448
1.0,2,22.233406
0,2,22.242036
1.0,2,22.251962
6.0,7,22.343587
3.0,4,22.360608
1.0,2,22.367882
1.0,2,22.376716
0,2,22.384875
1.0,2,22.396361
0,2,22.407338
1.0,2,22.492975
1.0,2,22.500441
2.0,3,22.513223
0,2,22.520828
0,2,22.528551
0,2,22.537156
1.0,2,22.544688
3.0,4,22.567362
0,2,22.655963
1.0,2,22.663057
1.0,2,22.670695
3.0,4,22.686656
0,2,22.695505
4.0,5,22.714701
2.0,3,22.725699
2.0,3,22.804634
2.0,3,22.817729
0,2,22.82688
2.0,3,22.839481
0,2,22.848163
1.0,2,22.855868
1.0,2,22.864896
0,2,22.87444
0,2,22.88219
2.0,3,22.974455
2.0,3,22.989264
1.0,2,22.997
0,2,23.007187
0,2,23.016874
3.0,4,23.034547
4.0,5,23.140719
2.0,3,23.152474
1.0,2,23.163524
4.0,5,23.183017
0,2,23.1922
1.0,2,23.200592
2.0,3,23.212553
0,2,23.219845
0,2,23.289665
0,2,23.296855
0,2,23.305678
2.0,3,23.318477
0,2,23.330598
2.0,3,23.344249
0,2,23.354704
2.0,3,23.370067
1.0,2,23.452445
1.0,2,23.459847
1.0,2,23.467059
0,2,23.475646
0,2,23.482458
3.0,4,23.50118
1.0,2,23.510122
1.0,2,23.51756
0,2,23.52508
1.0,2,23.606202
0,2,23.614509
2.0,3,23.626786
0,2,23.634401
2.0,3,23.645773
1.0,2,23.653971
0,2,23.661815
0,2,23.669818
2.0,3,23.683343
0,2,23.754622
0,2,23.761137
0,2,23.773509
1.0,2,23.785418
2.0,3,23.802306
0,2,23.809991
0,2,23.817163
1.0,2,23.825933
0,2,23.835247
2.0,3,23.917955
0,2,23.924953
1.0,2,23.931171
2.0,3,23.944223
2.0,3,23.958622
1.0,2,23.967377
1.0,2,23.974275
0,2,23.981312
4.0,5,24.066802
3.0,4,24.081806
2.0,3,24.096552
4.0,5,24.116661
3.0,4,24.135955
2.0,3,24.228725
3.0,4,24.243798
0,2,24.251367
2.0,3,24.263649
0,2,24.270572
1.0,2,24.28504
2.0,3,24.298308
0,2,24.309771
1.0,2,24.395608
1.0,2,24.404265
0,2,24.414223
3.0,4,24.429595
0,2,24.43721
2.0,3,24.447198
3.0,4,24.467531
2.0,3,24.561099
1.0,2,24.569061
4.0,5,24.588887
2.0,3,24.600671
6.0,7,24.627128
2.0,3,24.705032
0,2,24.713274
2.0,3,24.725118
1.0,2,24.736464
2.0,3,24.750106
2.0,3,24.762008
1.0,2,24.770313
2.0,3,24.782424
1.0,2,24.860133
3.0,4,24.874199
1.0,2,24.883143
2.0,3,24.893314
2.0,3,24.905816
2.0,3,24.919109
1.0,2,24.925746
0,2,25.00064
0,2,25.008333
0,2,25.017571
0,2,25.025691
1.0,2,25.033937
2.0,3,25.046334
4.0,5,25.068003
0,2,25.07647
0,2,25.150769
0,2,25.156782
0,2,25.162602
1.0,2,25.168877
2.0,3,25.180774
0,2,25.191061
0,2,25.201144
0,2,25.209401
3.0,4,25.227084
0,2,25.310983
1.0,2,25.32037
0,2,25.327057
2.0,3,25.338035
3.0,4,25.352905
1.0,2,25.360972
1.0,2,25.369341
1.0,2,25.3768
1.0,2,25.465301
3.0,4,25.479703
2.0,3,25.490687
0,2,25.498466
0,2,25.50654
4.0,5,25.530059
2.0,3,25.543189
3.0,4,25.623363
0,2,25.633822
1.0,2,25.64398
2.0,3,25.661069
0,2,25.672794
3.0,4,25.690041
2.0,3,25.702676
1.0,2,25.783978
4.0,5,25.802307
0,2,25.809889
0,2,25.81728
0,2,25.823201
6.0,7,25.849358
3.0,4,25.944955
2.0,3,25.959008
0,2,25.970127
0,2,25.978084
1.0,2,25.986455
1.0,2,25.994148
4.0,5,26.013986
2.0,3,26.08531
1.0,2,26.092564
1.0,2,26.106436
0,2,26.119595
1.0,2,26.127881
2.0,3,26.140555
3.0,4,26.159746
0,2,26.168292
2.0,3,26.254294
2.0,3,26.263751
3.0,4,26.278163
0,2,26.287838
2.0,3,26.299583
4.0,5,26.320008
0,2,26.398048
2.0,3,26.407197
1.0,2,26.417878
1.0,2,26.426223
0,2,26.435501
0,2,26.444446
1.0,2,26.454453
1.0,2,26.462677
3.0,4,26.553386
1.0,2,26.560232
0,2,26.568701
1.0,2,26.580505
0,2,26.588223
0,2,26.595865
2.0,3,26.608007
2.0,3,26.619389
0,2,26.628108
1.0,2,26.710151
1.0,2,26.716057
0,2,26.722461
0,2,26.730256
3.0,4,26.744993
2.0,3,26.756716
2.0,3,26.77161
1.0,2,26.779971
2.0,3,26.866566
1.0,2,26.873791
0,2,26.88124
3.0,4,26.899594
3.0,4,26.916052
3.0,4,26.932235
1.0,2,26.938571
2.0,3,27.011351
3.0,4,27.033031
4.0,5,27.054038
2.0,3,27.064875
3.0,4,27.079345
3.0,4,27.164458
3.0,4,27.176301
6.0,7,27.210399
0,2,27.220216
0,2,27.230465
0,2,27.239475
1.0,2,27.323322
3.0,4,27.338706
2.0,3,27.352312
1.0,2,27.36244
1.0,2,27.375526
0,2,27.386815
2.0,3,27.398333
1.0,2,27.406956
0,2,27.474638
1.0,2,27.487449
2.0,3,27.501991
1.0,2,27.511003
1.0,2,27.520183
3.0,4,27.535466
1.0,2,27.544735
3.0,4,27.633644
0,2,27.640612
1.0,2,27.647341
2.0,3,27.659685
0,2,27.668627
0,2,27.677145
3.0,4,27.699763
3.0,4,27.720352
1.0,2,27.804391
0,2,27.811685
