#{"t_start": 1514340648.9283006, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
8.0,9,1318.58144
0,2,1318.592326
5.0,6,1318.675038
9.0,10,1318.713654
9.0,10,1318.815455
8.0,9,1318.846556
8.0,9,1318.951522
5.0,6,1318.977015
8.0,9,1319.008435
10.0,11,1319.11257
8.0,9,1319.141398
8.0,9,1319.244981
7.0,8,1319.27131
5.0,6,1319.291462
12.0,13,1319.405401
4.0,5,1319.422981
8.0,9,1319.518298
10.0,11,1319.557401
11.0,12,1319.672828
5.0,6,1319.693687
10.0,11,1319.814411
10.0,11,1319.847129
9.0,10,1319.955087
8.0,9,1319.98481
9.0,10,1320.075525
12.0,13,1320.126013
8.0,9,1320.234393
11.0,12,1320.277474
6.0,7,1320.379454
8.0,9,1320.406544
8.0,9,1320.496069
6.0,7,1320.521909
7.0,8,1320.548392
9.0,10,1320.654602
11.0,12,1320.781877
8.0,9,1320.813975
7.0,8,1320.841892
7.0,8,1320.930413
7.0,8,1320.95991
4.0,5,1320.982065
7.0,8,1321.069921
5.0,6,1321.096037
7.0,8,1321.208957
9.0,10,1321.242592
9.0,10,1321.361731
9.0,10,1321.395303
7.0,8,1321.418965
6.0,7,1321.501368
9.0,10,1321.542768
8.0,9,1321.653235
9.0,10,1321.685266
8.0,9,1321.797407
5.0,6,1321.815733
6.0,7,1321.835733
4.0,5,1321.919491
9.0,10,1321.951667
7.0,8,1322.041019
8.0,9,1322.069231
12.0,13,1322.197125
8.0,9,1322.228619
5.0,6,1322.255793
7.0,8,1322.361911
3.0,4,1322.373962
8.0,9,1322.403114
6.0,7,1322.498056
8.0,9,1322.528127
6.0,7,1322.614594
6.0,7,1322.642681
5.0,6,1322.67015
8.0,9,1322.771883
8.0,9,1322.810998
9.0,10,1322.919162
9.0,10,1322.952516
6.0,7,1322.974016
8.0,9,1323.072663
11.0,12,1323.175842
8.0,9,1323.205221
9.0,10,1323.24823
12.0,13,1323.36859
7.0,8,1323.467247
10.0,11,1323.504436
8.0,9,1323.598061
5.0,6,1323.615747
10.0,11,1323.660448
6.0,7,1323.757426
7.0,8,1323.782361
7.0,8,1323.877202
10.0,11,1323.913451
8.0,9,1324.001796
8.0,9,1324.038675
9.0,10,1324.081718
10.0,11,1324.194418
7.0,8,1324.228612
8.0,9,1324.336027
9.0,10,1324.364116
11.0,12,1324.478066
10.0,11,1324.577579
10.0,11,1324.614856
6.0,7,1324.641783
6.0,7,1324.745372
5.0,6,1324.767172
9.0,10,1324.881472
9.0,10,1324.918174
6.0,7,1324.938772
6.0,7,1325.031727
9.0,10,1325.071411
8.0,9,1325.178415
8.0,9,1325.20513
8.0,9,1325.330063
8.0,9,1325.358444
7.0,8,1325.383798
5.0,6,1325.466418
9.0,10,1325.50007
8.0,9,1325.594156
5.0,6,1325.613091
11.0,12,1325.73899
7.0,8,1325.766208
7.0,8,1325.797739
5.0,6,1325.901284
8.0,9,1325.929087
10.0,11,1326.029005
9.0,10,1326.067622
10.0,11,1326.167295
8.0,9,1326.197151
6.0,7,1326.299433
6.0,7,1326.319952
8.0,9,1326.346898
8.0,9,1326.439597
10.0,11,1326.477121
7.0,8,1326.565122
7.0,8,1326.593955
6.0,7,1326.709346
3.0,4,1326.721493
7.0,8,1326.751015
6.0,7,1326.781646
7.0,8,1326.883517
6.0,7,1326.902136
11.0,12,1327.011699
10.0,11,1327.054024
7.0,8,1327.151778
11.0,12,1327.197347
7.0,8,1327.297987
8.0,9,1327.326439
11.0,12,1327.431763
8.0,9,1327.459926
9.0,10,1327.55296
9.0,10,1327.599387
8.0,9,1327.712116
6.0,7,1327.730793
6.0,7,1327.753981
8.0,9,1327.846934
10.0,11,1327.883903
7.0,8,1327.976168
8.0,9,1328.012103
8.0,9,1328.116739
9.0,10,1328.14569
7.0,8,1328.240065
8.0,9,1328.270083
7.0,8,1328.300843
7.0,8,1328.397701
8.0,9,1328.428531
9.0,10,1328.527732
6.0,7,1328.550842
8.0,9,1328.653623
11.0,12,1328.695763
5.0,6,1328.7831
6.0,7,1328.81902
7.0,8,1328.845921
9.0,10,1328.945029
6.0,7,1328.974737
9.0,10,1329.085022
7.0,8,1329.112604
4.0,5,1329.134132
7.0,8,1329.243328
10.0,11,1329.279215
8.0,9,1329.374849
6.0,7,1329.39703
6.0,7,1329.41857
12.0,13,1329.547592
5.0,6,1329.565414
4.0,5,1329.649627
10.0,11,1329.686382
5.0,6,1329.702721
9.0,10,1329.806201
6.0,7,1329.830476
5.0,6,1329.919458
9.0,10,1329.955907
9.0,10,1330.063667
7.0,8,1330.088037
3.0,4,1330.100991
9.0,10,1330.213682
4.0,5,1330.229009
7.0,8,1330.255418
5.0,6,1330.334042
8.0,9,1330.365403
8.0,9,1330.461897
7.0,8,1330.488286
6.0,7,1330.519545
7.0,8,1330.621324
9.0,10,1330.658278
7.0,8,1330.768174
4.0,5,1330.786143
12.0,13,1330.829736
4.0,5,1330.911068
6.0,7,1330.935062
9.0,10,1331.04106
11.0,12,1331.091537
9.0,10,1331.207261
6.0,7,1331.229743
5.0,6,1331.253001
5.0,6,1331.347708
5.0,6,1331.368449
8.0,9,1331.399521
11.0,12,1331.517256
8.0,9,1331.548772
9.0,10,1331.64416
11.0,12,1331.766251
8.0,9,1331.796963
10.0,11,1331.890935
7.0,8,1331.917038
7.0,8,1331.944373
12.0,13,1332.051556
12.0,13,1332.170559
6.0,7,1332.200148
10.0,11,1332.299184
10.0,11,1332.335754
8.0,9,1332.444986
10.0,11,1332.476403
7.0,8,1332.505624
10.0,11,1332.611253
5.0,6,1332.629901
5.0,6,1332.709045
9.0,10,1332.74272
4.0,5,1332.762143
8.0,9,1332.872371
7.0,8,1332.904895
9.0,10,1333.018308
10.0,11,1333.059089
6.0,7,1333.146947
7.0,8,1333.172565
13.0,14,1333.283807
9.0,10,1333.319349
6.0,7,1333.425784
7.0,8,1333.451898
8.0,9,1333.482276
7.0,8,1333.571685
7.0,8,1333.596538
8.0,9,1333.687684
8.0,9,1333.722917
7.0,8,1333.835033
8.0,9,1333.86764
10.0,11,1333.991369
8.0,9,1334.021468
10.0,11,1334.13485
8.0,9,1334.174052
9.0,10,1334.206164
7.0,8,1334.302516
5.0,6,1334.330978
7.0,8,1334.436583
9.0,10,1334.469702
3.0,4,1334.482477
5.0,6,1334.57982
7.0,8,1334.602669
5.0,6,1334.622148
10.0,11,1334.728069
4.0,5,1334.746557
6.0,7,1334.770761
5.0,6,1334.850097
9.0,10,1334.898918
10.0,11,1335.006442
11.0,12,1335.059197
8.0,9,1335.165739
8.0,9,1335.197759
12.0,13,1335.312423
13.0,14,1335.431739
7.0,8,1335.455279
8.0,9,1335.491123
8.0,9,1335.593697
6.0,7,1335.614792
8.0,9,1335.708337
9.0,10,1335.742022
10.0,11,1335.850833
7.0,8,1335.881393
7.0,8,1335.986656
8.0,9,1336.016374
12.0,13,1336.12076
8.0,9,1336.153024
7.0,8,1336.256354
9.0,10,1336.295146
6.0,7,1336.323821
5.0,6,1336.419081
8.0,9,1336.448972
8.0,9,1336.562317
8.0,9,1336.587837
12.0,13,1336.698133
9.0,10,1336.730574
9.0,10,1336.838443
9.0,10,1336.883105
9.0,10,1336.986461
8.0,9,1337.017582
7.0,8,1337.123373
8.0,9,1337.149439
8.0,9,1337.181711
11.0,12,1337.301596
6.0,7,1337.323912
8.0,9,1337.415553
10.0,11,1337.453416
11.0,12,1337.555716
8.0,9,1337.589948
8.0,9,1337.697339
10.0,11,1337.73283
6.0,7,1337.835902
10.0,11,1337.87274
6.0,7,1337.966316
5.0,6,1337.989711
9.0,10,1338.02273
8.0,9,1338.122511
9.0,10,1338.159998
8.0,9,1338.257436
9.0,10,1338.293176
10.0,11,1338.408433
7.0,8,1338.435737
9.0,10,1338.541621
6.0,7,1338.569466
9.0,10,1338.658802
6.0,7,1338.684468
7.0,8,1338.717668
11.0,12,1338.840562
9.0,10,1338.961412
12.0,13,1339.00219
10.0,11,1339.118984
9.0,10,1339.156484
4.0,5,1339.173053
10.0,11,1339.265498
6.0,7,1339.293662
8.0,9,1339.403787
5.0,6,1339.421862
8.0,9,1339.523741
4.0,5,1339.538807
8.0,9,1339.566734
10.0,11,1339.669333
4.0,5,1339.685417
6.0,7,1339.713332
10.0,11,1339.826955
8.0,9,1339.858111
8.0,9,1339.969941
9.0,10,1340.005914
9.0,10,1340.108734
11.0,12,1340.157845
9.0,10,1340.268016
11.0,12,1340.386939
9.0,10,1340.425545
10.0,11,1340.546619
10.0,11,1340.578916
6.0,7,1340.663877
7.0,8,1340.692658
7.0,8,1340.7176
8.0,9,1340.812495
8.0,9,1340.844636
8.0,9,1340.957186
12.0,13,1341.000402
10.0,11,1341.111132
8.0,9,1341.141935
6.0,7,1341.219958
9.0,10,1341.251529
7.0,8,1341.351295
6.0,7,1341.375014
7.0,8,1341.400789
8.0,9,1341.507244
9.0,10,1341.535798
8.0,9,1341.636775
7.0,8,1341.664298
7.0,8,1341.752205
8.0,9,1341.779263
5.0,6,1341.802536
5.0,6,1341.904804
10.0,11,1341.937292
5.0,6,1341.956755
7.0,8,1342.051903
9.0,10,1342.090906
11.0,12,1342.201463
7.0,8,1342.228401
5.0,6,1342.319354
9.0,10,1342.351999
8.0,9,1342.463916
11.0,12,1342.502624
7.0,8,1342.609908
8.0,9,1342.635993
8.0,9,1342.669086
6.0,7,1342.754434
9.0,10,1342.791986
2.0,3,1342.801551
12.0,13,1342.911601
10.0,11,1343.030134
8.0,9,1343.058121
5.0,6,1343.083512
6.0,7,1343.173682
8.0,9,1343.206751
7.0,8,1343.303294
8.0,9,1343.338374
5.0,6,1343.361725
8.0,9,1343.46596
7.0,8,1343.492421
6.0,7,1343.577184
7.0,8,1343.604404
7.0,8,1343.633333
3.0,4,1343.71235
8.0,9,1343.74668
6.0,7,1343.773523
3.0,4,1343.867427
6.0,7,1343.889977
10.0,11,1343.938231
8.0,9,1344.044329
9.0,10,1344.079426
7.0,8,1344.180908
11.0,12,1344.218065
8.0,9,1344.31312
8.0,9,1344.34602
5.0,6,1344.427366
6.0,7,1344.446524
9.0,10,1344.489254
7.0,8,1344.585407
8.0,9,1344.609074
7.0,8,1344.711072
10.0,11,1344.748129
4.0,5,1344.830776
7.0,8,1344.856972
8.0,9,1344.885845
7.0,8,1344.979413
7.0,8,1345.009255
9.0,10,1345.124388
11.0,12,1345.159004
7.0,8,1345.247009
11.0,12,1345.286848
5.0,6,1345.374899
9.0,10,1345.405964
7.0,8,1345.434711
11.0,12,1345.54716
7.0,8,1345.580969
8.0,9,1345.678819
6.0,7,1345.704976
10.0,11,1345.80902
9.0,10,1345.852402
7.0,8,1345.953638
7.0,8,1345.981519
4.0,5,1345.999162
4.0,5,1346.091402
9.0,10,1346.123457
8.0,9,1346.20954
8.0,9,1346.242317
5.0,6,1346.264427
7.0,8,1346.362424
6.0,7,1346.386896
8.0,9,1346.501799
8.0,9,1346.529863
7.0,8,1346.556534
7.0,8,1346.657922
6.0,7,1346.680073
7.0,8,1346.763749
8.0,9,1346.793346
7.0,8,1346.826061
10.0,11,1346.934829
8.0,9,1346.96855
8.0,9,1347.070609
6.0,7,1347.098286
8.0,9,1347.195222
6.0,7,1347.221751
8.0,9,1347.251912
9.0,10,1347.358154
9.0,10,1347.400493
7.0,8,1347.505439
5.0,6,1347.525193
6.0,7,1347.545607
5.0,6,1347.631932
6.0,7,1347.656869
9.0,10,1347.753721
4.0,5,1347.772335
8.0,9,1347.809778
6.0,7,1347.90862
6.0,7,1347.927312
8.0,9,1347.962044
9.0,10,1348.067764
9.0,10,1348.100904
4.0,5,1348.187086
9.0,10,1348.220106
5.0,6,1348.30635
12.0,13,1348.356616
9.0,10,1348.462206
8.0,9,1348.493904
10.0,11,1348.616742
6.0,7,1348.639799
8.0,9,1348.669746
9.0,10,1348.777845
9.0,10,1348.813197
9.0,10,1348.913494
5.0,6,1348.93502
8.0,9,1349.041238
11.0,12,1349.080189
9.0,10,1349.177363
9.0,10,1349.209366
7.0,8,1349.291745
13.0,14,1349.350613
9.0,10,1349.451133
6.0,7,1349.475641
5.0,6,1349.575402
10.0,11,1349.607661
12.0,13,1349.716507
12.0,13,1349.757376
8.0,9,1349.855084
8.0,9,1349.889381
6.0,7,1349.99435
9.0,10,1350.0237
3.0,4,1350.036956
5.0,6,1350.118208
7.0,8,1350.145554
10.0,11,1350.263458
12.0,13,1350.30722
9.0,10,1350.426312
5.0,6,1350.446756
8.0,9,1350.54131
7.0,8,1350.571312
7.0,8,1350.601298
6.0,7,1350.688081
5.0,6,1350.70769
10.0,11,1350.83064
9.0,10,1350.858678
8.0,9,1350.889692
7.0,8,1350.96894
6.0,7,1350.99457
3.0,4,1351.008458
8.0,9,1351.11397
5.0,6,1351.137074
8.0,9,1351.236172
9.0,10,1351.268101
5.0,6,1351.288771
9.0,10,1351.381243
10.0,11,1351.425324
8.0,9,1351.523267
5.0,6,1351.546029
7.0,8,1351.631868
9.0,10,1351.663141
11.0,12,1351.7649
9.0,10,1351.803623
9.0,10,1351.915515
9.0,10,1351.94688
9.0,10,1352.043977
9.0,10,1352.076611
9.0,10,1352.175441
8.0,9,1352.205309
8.0,9,1352.324921
7.0,8,1352.3503
4.0,5,1352.364847
6.0,7,1352.451183
6.0,7,1352.478074
6.0,7,1352.502067
11.0,12,1352.602651
8.0,9,1352.639338
5.0,6,1352.73353
3.0,4,1352.747367
8.0,9,1352.779447
6.0,7,1352.884325
5.0,6,1352.903153
5.0,6,1352.921956
5.0,6,1353.010266
6.0,7,1353.032892
7.0,8,1353.062031
6.0,7,1353.156213
8.0,9,1353.187012
5.0,6,1353.205847
8.0,9,1353.306615
6.0,7,1353.326589
8.0,9,1353.43442
11.0,12,1353.471673
7.0,8,1353.562461
8.0,9,1353.590531
5.0,6,1353.611566
8.0,9,1353.716128
7.0,8,1353.741347
10.0,11,1353.854256
6.0,7,1353.878199
7.0,8,1353.97727
10.0,11,1354.014879
9.0,10,1354.112086
7.0,8,1354.1362
8.0,9,1354.167975
9.0,10,1354.275862
13.0,14,1354.403686
10.0,11,1354.442271
8.0,9,1354.529742
6.0,7,1354.551733
6.0,7,1354.582042
6.0,7,1354.680864
8.0,9,1354.713733
11.0,12,1354.82222
9.0,10,1354.856043
9.0,10,1354.960486
8.0,9,1354.991293
8.0,9,1355.082664
9.0,10,1355.120861
7.0,8,1355.230049
7.0,8,1355.254331
9.0,10,1355.285841
8.0,9,1355.383618
10.0,11,1355.419113
8.0,9,1355.50746
8.0,9,1355.53822
7.0,8,1355.638606
4.0,5,1355.654461
9.0,10,1355.789882
6.0,7,1355.818322
7.0,8,1355.848288
5.0,6,1355.945112
5.0,6,1355.962658
8.0,9,1355.988775
8.0,9,1356.076393
10.0,11,1356.12284
7.0,8,1356.218421
7.0,8,1356.245022
8.0,9,1356.343334
9.0,10,1356.376043
9.0,10,1356.47418
7.0,8,1356.498933
7.0,8,1356.530258
9.0,10,1356.636745
6.0,7,1356.666611
8.0,9,1356.765421
5.0,6,1356.785337
9.0,10,1356.816678
9.0,10,1356.907566
5.0,6,1356.929798
3.0,4,1356.944548
6.0,7,1357.040002
9.0,10,1357.06984
8.0,9,1357.154996
9.0,10,1357.193959
6.0,7,1357.291468
7.0,8,1357.314647
4.0,5,1357.333056
9.0,10,1357.450413
7.0,8,1357.47352
9.0,10,1357.568335
7.0,8,1357.603954
8.0,9,1357.711943
6.0,7,1357.730391
10.0,11,1357.781565
7.0,8,1357.882652
2.0,3,1357.890369
9.0,10,1357.925493
4.0,5,1358.006766
8.0,9,1358.044672
5.0,6,1358.065046
6.0,7,1358.162086
8.0,9,1358.20485
9.0,10,1358.309438
11.0,12,1358.345695
7.0,8,1358.442678
10.0,11,1358.476014
6.0,7,1358.563351
3.0,4,1358.578569
2.0,3,1358.595124
9.0,10,1358.70765
9.0,10,1358.737196
7.0,8,1358.770652
6.0,7,1358.871367
6.0,7,1358.893036
6.0,7,1358.913983
10.0,11,1359.023893
8.0,9,1359.051837
6.0,7,1359.136089
9.0,10,1359.177534
8.0,9,1359.287185
6.0,7,1359.310251
11.0,12,1359.409424
8.0,9,1359.447908
9.0,10,1359.555807
8.0,9,1359.586867
10.0,11,1359.691862
11.0,12,1359.728955
8.0,9,1359.815254
7.0,8,1359.845396
8.0,9,1359.954364
10.0,11,1359.998111
7.0,8,1360.107785
7.0,8,1360.132008
8.0,9,1360.1573
9.0,10,1360.264953
4.0,5,1360.283204
6.0,7,1360.304681
10.0,11,1360.407817
4.0,5,1360.425843
9.0,10,1360.532481
6.0,7,1360.558115
6.0,7,1360.58584
7.0,8,1360.688461
5.0,6,1360.71215
9.0,10,1360.81189
10.0,11,1360.846921
5.0,6,1360.93812
9.0,10,1360.9684
10.0,11,1361.081197
9.0,10,1361.113164
7.0,8,1361.143355
7.0,8,1361.242299
5.0,6,1361.260462
10.0,11,1361.355976
8.0,9,1361.394229
9.0,10,1361.497573
10.0,11,1361.537488
6.0,7,1361.633378
7.0,8,1361.655719
7.0,8,1361.687619
5.0,6,1361.788826
7.0,8,1361.816701
8.0,9,1361.918834
8.0,9,1361.948224
5.0,6,1361.972415
7.0,8,1362.063997
13.0,14,1362.122603
9.0,10,1362.23243
11.0,12,1362.278544
8.0,9,1362.379163
7.0,8,1362.404113
10.0,11,1362.504779
8.0,9,1362.545072
4.0,5,1362.633623
6.0,7,1362.653114
10.0,11,1362.692767
5.0,6,1362.786383
7.0,8,1362.812964
14.0,15,1362.921699
8.0,9,1362.952122
6.0,7,1363.033948
10.0,11,1363.077504
12.0,13,1363.196387
9.0,10,1363.222216
9.0,10,1363.322987
7.0,8,1363.349473
9.0,10,1363.440204
9.0,10,1363.481358
7.0,8,1363.5888
8.0,9,1363.627629
7.0,8,1363.732177
5.0,6,1363.749215
4.0,5,1363.763385
9.0,10,1363.853077
11.0,12,1363.901926
8.0,9,1364.003555
9.0,10,1364.043889
6.0,7,1364.149073
6.0,7,1364.172623
7.0,8,1364.201926
8.0,9,1364.311288
6.0,7,1364.3376
5.0,6,1364.35935
6.0,7,1364.452427
8.0,9,1364.486196
8.0,9,1364.580412
5.0,6,1364.599308
8.0,9,1364.638898
9.0,10,1364.741269
10.0,11,1364.779764
8.0,9,1364.876147
8.0,9,1364.906517
4.0,5,1364.995904
8.0,9,1365.024779
8.0,9,1365.064436
6.0,7,1365.15683
11.0,12,1365.193969
7.0,8,1365.29424
9.0,10,1365.323113
8.0,9,1365.418448
9.0,10,1365.454992
9.0,10,1365.562199
7.0,8,1365.586246
9.0,10,1365.685109
9.0,10,1365.719806
7.0,8,1365.816081
9.0,10,1365.858009
10.0,11,1365.977245
8.0,9,1366.00393
10.0,11,1366.113669
9.0,10,1366.148088
6.0,7,1366.169303
11.0,12,1366.273143
12.0,13,1366.384877
10.0,11,1366.422943
6.0,7,1366.526873
3.0,4,1366.541648
4.0,5,1366.558419
7.0,8,1366.58326
7.0,8,1366.67614
4.0,5,1366.692124
8.0,9,1366.781404
8.0,9,1366.806514
5.0,6,1366.833161
8.0,9,1366.940117
6.0,7,1366.960464
6.0,7,1366.988963
6.0,7,1367.095709
13.0,14,1367.206923
10.0,11,1367.24278
7.0,8,1367.269842
3.0,4,1367.342545
5.0,6,1367.366241
6.0,7,1367.392138
8.0,9,1367.498806
11.0,12,1367.537177
7.0,8,1367.640133
8.0,9,1367.665531
6.0,7,1367.745333
5.0,6,1367.765421
10.0,11,1367.799735
10.0,11,1367.906602
7.0,8,1367.932961
6.0,7,1368.03615
5.0,6,1368.057062
12.0,13,1368.162625
8.0,9,1368.193673
9.0,10,1368.298257
11.0,12,1368.344146
4.0,5,1368.363864
7.0,8,1368.463651
9.0,10,1368.496738
1.0,2,1368.503829
6.0,7,1368.608762
6.0,7,1368.630696
10.0,11,1368.731073
9.0,10,1368.76813
12.0,13,1368.880392
10.0,11,1368.920365
12.0,13,1369.03633
10.0,11,1369.162841
7.0,8,1369.187586
6.0,7,1369.207548
6.0,7,1369.301255
8.0,9,1369.331829
5.0,6,1369.348823
7.0,8,1369.432747
7.0,8,1369.46644
4.0,5,1369.561429
10.0,11,1369.599705
6.0,7,1369.62308
8.0,9,1369.729318
5.0,6,1369.749776
9.0,10,1369.842654
6.0,7,1369.86771
8.0,9,1369.900293
10.0,11,1370.003027
9.0,10,1370.110039
8.0,9,1370.14254
6.0,7,1370.164071
5.0,6,1370.27547
8.0,9,1370.303993
8.0,9,1370.39991
10.0,11,1370.433778
10.0,11,1370.542699
2.0,3,1370.55522
7.0,8,1370.585288
12.0,13,1370.712183
8.0,9,1370.742725
6.0,7,1370.829201
8.0,9,1370.86336
8.0,9,1370.956934
5.0,6,1370.975984
8.0,9,1371.014537
5.0,6,1371.121641
8.0,9,1371.150571
7.0,8,1371.179827
11.0,12,1371.292722
6.0,7,1371.319385
5.0,6,1371.401129
7.0,8,1371.430568
9.0,10,1371.537488
13.0,14,1371.583169
10.0,11,1371.695705
12.0,13,1371.738629
8.0,9,1371.831678
4.0,5,1371.851223
7.0,8,1371.955489
7.0,8,1371.978998
13.0,14,1372.111839
6.0,7,1372.132991
10.0,11,1372.240474
11.0,12,1372.286253
6.0,7,1372.380323
6.0,7,1372.40409
7.0,8,1372.437179
8.0,9,1372.538129
7.0,8,1372.563514
5.0,6,1372.582401
6.0,7,1372.687254
8.0,9,1372.715441
8.0,9,1372.811215
9.0,10,1372.845155
6.0,7,1372.935449
5.0,6,1372.955517
9.0,10,1373.002924
9.0,10,1373.117682
7.0,8,1373.146205
7.0,8,1373.261935
7.0,8,1373.287576
6.0,7,1373.311361
10.0,11,1373.417915
10.0,11,1373.453361
9.0,10,1373.555228
7.0,8,1373.584674
8.0,9,1373.689346
8.0,9,1373.726902
9.0,10,1373.836523
9.0,10,1373.869065
7.0,8,1373.955604
10.0,11,1373.994736
9.0,10,1374.099655
10.0,11,1374.133969
12.0,13,1374.266036
9.0,10,1374.294585
11.0,12,1374.406605
11.0,12,1374.503793
9.0,10,1374.544423
7.0,8,1374.642973
8.0,9,1374.672306
11.0,12,1374.792058
11.0,12,1374.828191
6.0,7,1374.933886
13.0,14,1374.977302
10.0,11,1375.068685
7.0,8,1375.100052
8.0,9,1375.199986
9.0,10,1375.229754
7.0,8,1375.330722
9.0,10,1375.36096
10.0,11,1375.463996
7.0,8,1375.493946
8.0,9,1375.524455
11.0,12,1375.627421
7.0,8,1375.655847
2.0,3,1375.741055
7.0,8,1375.764478
7.0,8,1375.788849
4.0,5,1375.87769
9.0,10,1375.91502
11.0,12,1376.018215
7.0,8,1376.0468
7.0,8,1376.150521
9.0,10,1376.183431
6.0,7,1376.214792
10.0,11,1376.32391
6.0,7,1376.344952
7.0,8,1376.426778
7.0,8,1376.458773
9.0,10,1376.56226
7.0,8,1376.588594
4.0,5,1376.605638
6.0,7,1376.722478
11.0,12,1376.760949
7.0,8,1376.848314
10.0,11,1376.88753
8.0,9,1376.991763
9.0,10,1377.02601
8.0,9,1377.129779
7.0,8,1377.156174
6.0,7,1377.178833
9.0,10,1377.271097
6.0,7,1377.300408
7.0,8,1377.405365
7.0,8,1377.429524
7.0,8,1377.46294
8.0,9,1377.567469
8.0,9,1377.594362
11.0,12,1377.702184
8.0,9,1377.731436
10.0,11,1377.825236
7.0,8,1377.860456
8.0,9,1377.964419
9.0,10,1377.997719
5.0,6,1378.027181
9.0,10,1378.133252
9.0,10,1378.167757
7.0,8,1378.260602
7.0,8,1378.285722
7.0,8,1378.378524
6.0,7,1378.415002
3.0,4,1378.43047
8.0,9,1378.530954
8.0,9,1378.566937
6.0,7,1378.590631
4.0,5,1378.672327
7.0,8,1378.697563
6.0,7,1378.718836
6.0,7,1378.814321
10.0,11,1378.851932
8.0,9,1378.955216
8.0,9,1378.988347
7.0,8,1379.08608
6.0,7,1379.108624
11.0,12,1379.212369
6.0,7,1379.234724
7.0,8,1379.265403
7.0,8,1379.378602
10.0,11,1379.416591
7.0,8,1379.507459
9.0,10,1379.539355
8.0,9,1379.62404
9.0,10,1379.658796
11.0,12,1379.781888
7.0,8,1379.812222
7.0,8,1379.910619
12.0,13,1379.962481
5.0,6,1380.048137
9.0,10,1380.08371
7.0,8,1380.109487
7.0,8,1380.197842
12.0,13,1380.250078
7.0,8,1380.354402
7.0,8,1380.388601
5.0,6,1380.48201
7.0,8,1380.506243
9.0,10,1380.540871
11.0,12,1380.637224
12.0,13,1380.762309
12.0,13,1380.799366
4.0,5,1380.904336
6.0,7,1380.926631
8.0,9,1380.95264
9.0,10,1381.046668
6.0,7,1381.068372
10.0,11,1381.173795
6.0,7,1381.202864
6.0,7,1381.313309
8.0,9,1381.341904
12.0,13,1381.442923
7.0,8,1381.469222
10.0,11,1381.587888
8.0,9,1381.616777
9.0,10,1381.714967
7.0,8,1381.743337
7.0,8,1381.77194
5.0,6,1381.865849
10.0,11,1381.908742
12.0,13,1382.026029
9.0,10,1382.059951
10.0,11,1382.181734
9.0,10,1382.211612
8.0,9,1382.31893
10.0,11,1382.356745
4.0,5,1382.433832
7.0,8,1382.473213
9.0,10,1382.575347
6.0,7,1382.597022
5.0,6,1382.625819
8.0,9,1382.733464
9.0,10,1382.772169
7.0,8,1382.871941
11.0,12,1382.911083
7.0,8,1383.002906
9.0,10,1383.039572
11.0,12,1383.16275
6.0,7,1383.181424
8.0,9,1383.224923
8.0,9,1383.327232
6.0,7,1383.347789
6.0,7,1383.440418
10.0,11,1383.484415
5.0,6,1383.501657
9.0,10,1383.60256
3.0,4,1383.614713
6.0,7,1383.642942
5.0,6,1383.726529
6.0,7,1383.752004
7.0,8,1383.870126
7.0,8,1383.894108
12.0,13,1384.023943
8.0,9,1384.051399
10.0,11,1384.151744
9.0,10,1384.186021
11.0,12,1384.286721
10.0,11,1384.319871
3.0,4,1384.335767
5.0,6,1384.439129
7.0,8,1384.46547
10.0,11,1384.578118
14.0,15,1384.630224
4.0,5,1384.704897
6.0,7,1384.731179
9.0,10,1384.833286
6.0,7,1384.854971
8.0,9,1384.883834
9.0,10,1384.988594
11.0,12,1385.028417
7.0,8,1385.119699
9.0,10,1385.150625
7.0,8,1385.243713
8.0,9,1385.277835
11.0,12,1385.389438
5.0,6,1385.40915
7.0,8,1385.436568
8.0,9,1385.527416
6.0,7,1385.553081
7.0,8,1385.650394
9.0,10,1385.692726
10.0,11,1385.810826
9.0,10,1385.845929
10.0,11,1385.943221
11.0,12,1385.98478
11.0,12,1386.093466
7.0,8,1386.125509
8.0,9,1386.231545
5.0,6,1386.248799
8.0,9,1386.345116
8.0,9,1386.375818
12.0,13,1386.484831
7.0,8,1386.50936
9.0,10,1386.629844
8.0,9,1386.656718
7.0,8,1386.685265
8.0,9,1386.78644
10.0,11,1386.818697
6.0,7,1386.89637
9.0,10,1386.937016
9.0,10,1387.039876
4.0,5,1387.056341
7.0,8,1387.086628
7.0,8,1387.185294
7.0,8,1387.209418
8.0,9,1387.301762
7.0,8,1387.330058
10.0,11,1387.435829
6.0,7,1387.459989
6.0,7,1387.494695
6.0,7,1387.595599
5.0,6,1387.615723
11.0,12,1387.725236
7.0,8,1387.752593
6.0,7,1387.772842
5.0,6,1387.862314
7.0,8,1387.886734
7.0,8,1387.913714
11.0,12,1388.038248
11.0,12,1388.147374
9.0,10,1388.179278
4.0,5,1388.195652
10.0,11,1388.293668
9.0,10,1388.338458
2.0,3,1388.42151
4.0,5,1388.435489
6.0,7,1388.463704
6.0,7,1388.574772
6.0,7,1388.59663
7.0,8,1388.621909
8.0,9,1388.729614
7.0,8,1388.757925
7.0,8,1388.841285
8.0,9,1388.872425
8.0,9,1388.902452
8.0,9,1389.003993
7.0,8,1389.037301
10.0,11,1389.148884
9.0,10,1389.181877
5.0,6,1389.282839
8.0,9,1389.312406
8.0,9,1389.407162
8.0,9,1389.438382
