#{"t_start": 1514340648.9094906, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
10.0,11,1534.354018
7.0,8,1534.38231
8.0,9,1534.476023
6.0,7,1534.500881
7.0,8,1534.537089
8.0,9,1534.645568
7.0,8,1534.671679
7.0,8,1534.773753
8.0,9,1534.804899
9.0,10,1534.903479
4.0,5,1534.921741
5.0,6,1534.947724
6.0,7,1534.973449
8.0,9,1535.078391
10.0,11,1535.114074
8.0,9,1535.22734
7.0,8,1535.260504
9.0,10,1535.347785
10.0,11,1535.391332
10.0,11,1535.505838
9.0,10,1535.538392
9.0,10,1535.647109
5.0,6,1535.666726
10.0,11,1535.769633
11.0,12,1535.825577
8.0,9,1535.926701
5.0,6,1535.947673
8.0,9,1536.066586
11.0,12,1536.102499
4.0,5,1536.123791
8.0,9,1536.238676
12.0,13,1536.344346
12.0,13,1536.388181
8.0,9,1536.478682
6.0,7,1536.501624
8.0,9,1536.535515
6.0,7,1536.635824
11.0,12,1536.675116
6.0,7,1536.773663
8.0,9,1536.806319
9.0,10,1536.896749
5.0,6,1536.924804
7.0,8,1536.952798
8.0,9,1537.048224
6.0,7,1537.072126
10.0,11,1537.191326
8.0,9,1537.217956
6.0,7,1537.30447
7.0,8,1537.326034
11.0,12,1537.446981
7.0,8,1537.469069
11.0,12,1537.585032
6.0,7,1537.607908
8.0,9,1537.634698
7.0,8,1537.729845
9.0,10,1537.762101
8.0,9,1537.855475
6.0,7,1537.87689
10.0,11,1538.004724
10.0,11,1538.054735
9.0,10,1538.150265
10.0,11,1538.191905
10.0,11,1538.317788
10.0,11,1538.360549
8.0,9,1538.470682
6.0,7,1538.493469
10.0,11,1538.602738
7.0,8,1538.64719
7.0,8,1538.678403
10.0,11,1538.788378
5.0,6,1538.816968
9.0,10,1538.932878
9.0,10,1538.971146
5.0,6,1539.080858
6.0,7,1539.105923
9.0,10,1539.139262
4.0,5,1539.210472
3.0,4,1539.228012
6.0,7,1539.252369
9.0,10,1539.361411
9.0,10,1539.389857
7.0,8,1539.493486
7.0,8,1539.517747
4.0,5,1539.531885
7.0,8,1539.623461
10.0,11,1539.662418
8.0,9,1539.76701
10.0,11,1539.816678
7.0,8,1539.914075
8.0,9,1539.949165
7.0,8,1539.976219
6.0,7,1540.078343
14.0,15,1540.195184
8.0,9,1540.226151
4.0,5,1540.24308
11.0,12,1540.350639
9.0,10,1540.385434
10.0,11,1540.49729
8.0,9,1540.530063
6.0,7,1540.625339
6.0,7,1540.647214
10.0,11,1540.752087
6.0,7,1540.775392
7.0,8,1540.802864
9.0,10,1540.897149
9.0,10,1540.932028
10.0,11,1541.046694
9.0,10,1541.079905
8.0,9,1541.186387
11.0,12,1541.22954
9.0,10,1541.328734
10.0,11,1541.432638
9.0,10,1541.462407
8.0,9,1541.497782
6.0,7,1541.600561
8.0,9,1541.624032
6.0,7,1541.711535
8.0,9,1541.740212
7.0,8,1541.765358
10.0,11,1541.868523
10.0,11,1541.987568
5.0,6,1542.006222
8.0,9,1542.034558
6.0,7,1542.125805
8.0,9,1542.158227
8.0,9,1542.255965
7.0,8,1542.284246
9.0,10,1542.323903
9.0,10,1542.435004
9.0,10,1542.469443
8.0,9,1542.572181
10.0,11,1542.607887
11.0,12,1542.706738
6.0,7,1542.733523
9.0,10,1542.83933
9.0,10,1542.875586
10.0,11,1542.993019
9.0,10,1543.022926
9.0,10,1543.120415
10.0,11,1543.222352
6.0,7,1543.246113
7.0,8,1543.280662
10.0,11,1543.407879
8.0,9,1543.437894
10.0,11,1543.545753
5.0,6,1543.563473
6.0,7,1543.587188
6.0,7,1543.673277
8.0,9,1543.711498
8.0,9,1543.812753
7.0,8,1543.843113
4.0,5,1543.861326
5.0,6,1543.962545
7.0,8,1543.991678
7.0,8,1544.019974
11.0,12,1544.13974
7.0,8,1544.166177
8.0,9,1544.268928
9.0,10,1544.303626
6.0,7,1544.395243
12.0,13,1544.437481
11.0,12,1544.554722
6.0,7,1544.578007
9.0,10,1544.682812
10.0,11,1544.722759
10.0,11,1544.834646
6.0,7,1544.858824
10.0,11,1544.973612
8.0,9,1545.002917
6.0,7,1545.096729
8.0,9,1545.134066
10.0,11,1545.249913
8.0,9,1545.27901
8.0,9,1545.385908
7.0,8,1545.413004
10.0,11,1545.528318
3.0,4,1545.54251
6.0,7,1545.565956
8.0,9,1545.672561
7.0,8,1545.698157
5.0,6,1545.72318
9.0,10,1545.85164
6.0,7,1545.873467
9.0,10,1545.968503
7.0,8,1545.996989
8.0,9,1546.03071
4.0,5,1546.122062
7.0,8,1546.14757
7.0,8,1546.180098
4.0,5,1546.262312
6.0,7,1546.290492
10.0,11,1546.393706
9.0,10,1546.430511
10.0,11,1546.547089
5.0,6,1546.573315
6.0,7,1546.606454
9.0,10,1546.714844
10.0,11,1546.746879
7.0,8,1546.839215
10.0,11,1546.873376
7.0,8,1546.963251
8.0,9,1546.993616
9.0,10,1547.099762
8.0,9,1547.129407
10.0,11,1547.251647
8.0,9,1547.288535
10.0,11,1547.390744
7.0,8,1547.423913
8.0,9,1547.518874
10.0,11,1547.553559
5.0,6,1547.572374
9.0,10,1547.680194
6.0,7,1547.700824
12.0,13,1547.819703
8.0,9,1547.860535
10.0,11,1547.969617
6.0,7,1547.995009
8.0,9,1548.099681
7.0,8,1548.126912
6.0,7,1548.147635
10.0,11,1548.251574
8.0,9,1548.283162
4.0,5,1548.359673
7.0,8,1548.387847
9.0,10,1548.496965
8.0,9,1548.523526
8.0,9,1548.551467
10.0,11,1548.653811
8.0,9,1548.681463
10.0,11,1548.784795
7.0,8,1548.812959
11.0,12,1548.91605
7.0,8,1548.942152
8.0,9,1549.047482
5.0,6,1549.071259
11.0,12,1549.191983
7.0,8,1549.217322
8.0,9,1549.317123
12.0,13,1549.367908
7.0,8,1549.454765
7.0,8,1549.482249
8.0,9,1549.584981
6.0,7,1549.610279
6.0,7,1549.638453
9.0,10,1549.754361
3.0,4,1549.773083
8.0,9,1549.807903
7.0,8,1549.920359
8.0,9,1549.948461
8.0,9,1550.05371
8.0,9,1550.085112
6.0,7,1550.106677
9.0,10,1550.205458
7.0,8,1550.239287
6.0,7,1550.341534
5.0,6,1550.365474
8.0,9,1550.393662
11.0,12,1550.518891
8.0,9,1550.609899
6.0,7,1550.636426
6.0,7,1550.658664
9.0,10,1550.766001
12.0,13,1550.808092
9.0,10,1550.909468
8.0,9,1550.937169
11.0,12,1551.048414
8.0,9,1551.076714
6.0,7,1551.170986
5.0,6,1551.187996
10.0,11,1551.304534
11.0,12,1551.345627
7.0,8,1551.441708
10.0,11,1551.477047
7.0,8,1551.564321
12.0,13,1551.606879
7.0,8,1551.70818
9.0,10,1551.738945
10.0,11,1551.844581
4.0,5,1551.870649
8.0,9,1551.906927
8.0,9,1552.007984
8.0,9,1552.049828
7.0,8,1552.15209
8.0,9,1552.183968
9.0,10,1552.305137
10.0,11,1552.340845
5.0,6,1552.35831
10.0,11,1552.464822
8.0,9,1552.492681
5.0,6,1552.574887
6.0,7,1552.607112
9.0,10,1552.726002
5.0,6,1552.744964
12.0,13,1552.859577
10.0,11,1552.896279
9.0,10,1552.983146
11.0,12,1553.026411
5.0,6,1553.045876
10.0,11,1553.155894
5.0,6,1553.173608
7.0,8,1553.269464
8.0,9,1553.306173
3.0,4,1553.318598
10.0,11,1553.429823
5.0,6,1553.455241
9.0,10,1553.570233
6.0,7,1553.592472
9.0,10,1553.720972
5.0,6,1553.742708
8.0,9,1553.775362
10.0,11,1553.894847
9.0,10,1553.930498
11.0,12,1554.03876
6.0,7,1554.062014
7.0,8,1554.165017
11.0,12,1554.215892
3.0,4,1554.306882
6.0,7,1554.328218
7.0,8,1554.361253
12.0,13,1554.495873
7.0,8,1554.521646
10.0,11,1554.617888
9.0,10,1554.652203
8.0,9,1554.755452
6.0,7,1554.776449
10.0,11,1554.889702
8.0,9,1554.916469
9.0,10,1555.019166
9.0,10,1555.052231
10.0,11,1555.143997
5.0,6,1555.175283
6.0,7,1555.195182
7.0,8,1555.301818
7.0,8,1555.333909
9.0,10,1555.445794
8.0,9,1555.473767
8.0,9,1555.569354
5.0,6,1555.586392
4.0,5,1555.606854
6.0,7,1555.629615
12.0,13,1555.745162
8.0,9,1555.82959
4.0,5,1555.851466
8.0,9,1555.88463
10.0,11,1555.996049
9.0,10,1556.024087
9.0,10,1556.127028
10.0,11,1556.167985
8.0,9,1556.251004
6.0,7,1556.282794
8.0,9,1556.389518
9.0,10,1556.428839
9.0,10,1556.548707
5.0,6,1556.570235
6.0,7,1556.59037
4.0,5,1556.684124
4.0,5,1556.699706
6.0,7,1556.72473
8.0,9,1556.807326
9.0,10,1556.842894
10.0,11,1556.957131
6.0,7,1556.981581
9.0,10,1557.019228
5.0,6,1557.118428
7.0,8,1557.143955
10.0,11,1557.250417
8.0,9,1557.281418
11.0,12,1557.381056
7.0,8,1557.418403
5.0,6,1557.438874
10.0,11,1557.545544
8.0,9,1557.574869
5.0,6,1557.673733
6.0,7,1557.694726
8.0,9,1557.797501
9.0,10,1557.834979
11.0,12,1557.936807
6.0,7,1557.968036
11.0,12,1558.08265
5.0,6,1558.098712
12.0,13,1558.22968
7.0,8,1558.255414
8.0,9,1558.285323
7.0,8,1558.383395
6.0,7,1558.407657
6.0,7,1558.491497
9.0,10,1558.529353
11.0,12,1558.642828
5.0,6,1558.664205
13.0,14,1558.798944
7.0,8,1558.824603
7.0,8,1558.854152
13.0,14,1558.965408
12.0,13,1559.072214
6.0,7,1559.100607
8.0,9,1559.210644
8.0,9,1559.245233
4.0,5,1559.261272
12.0,13,1559.37995
8.0,9,1559.405599
7.0,8,1559.492237
9.0,10,1559.535037
10.0,11,1559.641865
9.0,10,1559.677561
9.0,10,1559.788077
9.0,10,1559.822106
8.0,9,1559.912069
9.0,10,1559.945319
10.0,11,1560.047775
9.0,10,1560.089755
11.0,12,1560.204065
9.0,10,1560.241946
9.0,10,1560.353209
7.0,8,1560.375083
10.0,11,1560.480306
8.0,9,1560.512002
10.0,11,1560.606843
9.0,10,1560.639004
4.0,5,1560.735826
13.0,14,1560.786163
7.0,8,1560.885227
10.0,11,1560.933978
11.0,12,1561.047394
12.0,13,1561.183248
6.0,7,1561.204158
10.0,11,1561.246386
13.0,14,1561.370954
10.0,11,1561.479169
6.0,7,1561.502352
10.0,11,1561.604904
11.0,12,1561.646962
6.0,7,1561.748929
10.0,11,1561.785349
7.0,8,1561.815305
4.0,5,1561.901886
9.0,10,1561.93238
8.0,9,1562.031622
12.0,13,1562.074606
6.0,7,1562.156839
9.0,10,1562.192601
6.0,7,1562.298574
6.0,7,1562.319571
9.0,10,1562.349359
6.0,7,1562.454737
8.0,9,1562.490945
11.0,12,1562.609337
10.0,11,1562.644177
8.0,9,1562.730977
11.0,12,1562.779398
8.0,9,1562.890516
7.0,8,1562.914665
9.0,10,1563.008203
7.0,8,1563.032839
8.0,9,1563.127694
10.0,11,1563.160671
9.0,10,1563.265255
9.0,10,1563.293041
10.0,11,1563.403209
10.0,11,1563.444433
6.0,7,1563.538654
5.0,6,1563.552634
5.0,6,1563.572759
9.0,10,1563.683389
9.0,10,1563.71535
7.0,8,1563.822073
7.0,8,1563.849394
10.0,11,1563.957299
9.0,10,1563.999249
8.0,9,1564.03133
8.0,9,1564.122009
4.0,5,1564.138833
10.0,11,1564.253299
10.0,11,1564.296165
10.0,11,1564.416975
6.0,7,1564.444648
10.0,11,1564.567353
10.0,11,1564.601319
7.0,8,1564.701521
8.0,9,1564.738365
10.0,11,1564.834606
7.0,8,1564.869839
4.0,5,1564.892163
6.0,7,1564.985546
9.0,10,1565.016248
6.0,7,1565.127307
9.0,10,1565.157238
10.0,11,1565.269312
9.0,10,1565.308556
7.0,8,1565.335457
7.0,8,1565.432422
4.0,5,1565.45193
8.0,9,1565.547218
8.0,9,1565.571032
7.0,8,1565.605109
9.0,10,1565.717447
5.0,6,1565.739516
8.0,9,1565.849197
6.0,7,1565.873195
11.0,12,1565.993019
9.0,10,1566.028686
13.0,14,1566.139191
9.0,10,1566.175981
10.0,11,1566.281992
5.0,6,1566.313668
8.0,9,1566.4191
5.0,6,1566.437373
7.0,8,1566.464529
12.0,13,1566.575112
8.0,9,1566.602538
7.0,8,1566.683527
7.0,8,1566.718289
7.0,8,1566.818607
8.0,9,1566.849248
10.0,11,1566.965302
8.0,9,1566.9942
6.0,7,1567.013309
9.0,10,1567.11589
8.0,9,1567.147753
6.0,7,1567.231894
11.0,12,1567.274053
9.0,10,1567.382814
7.0,8,1567.408246
8.0,9,1567.518908
7.0,8,1567.545466
3.0,4,1567.559452
5.0,6,1567.654312
9.0,10,1567.686917
9.0,10,1567.776151
7.0,8,1567.806926
6.0,7,1567.832446
6.0,7,1567.927215
11.0,12,1567.969145
10.0,11,1568.085507
9.0,10,1568.118026
8.0,9,1568.22192
6.0,7,1568.242977
9.0,10,1568.357535
10.0,11,1568.404044
11.0,12,1568.52331
7.0,8,1568.553974
5.0,6,1568.579162
3.0,4,1568.670965
8.0,9,1568.697932
10.0,11,1568.815383
10.0,11,1568.847964
6.0,7,1568.941538
11.0,12,1568.981632
9.0,10,1569.077212
9.0,10,1569.112374
11.0,12,1569.225771
9.0,10,1569.258899
8.0,9,1569.350627
7.0,8,1569.37699
12.0,13,1569.493953
7.0,8,1569.523765
10.0,11,1569.648564
7.0,8,1569.675799
9.0,10,1569.785527
8.0,9,1569.816874
7.0,8,1569.856013
10.0,11,1569.9663
8.0,9,1569.998025
12.0,13,1570.115332
8.0,9,1570.229502
9.0,10,1570.257277
10.0,11,1570.383768
7.0,8,1570.410192
7.0,8,1570.435456
8.0,9,1570.532849
9.0,10,1570.568657
7.0,8,1570.669728
10.0,11,1570.715497
9.0,10,1570.828279
5.0,6,1570.84709
12.0,13,1570.975706
9.0,10,1571.007639
7.0,8,1571.105958
7.0,8,1571.131181
6.0,7,1571.15437
10.0,11,1571.255005
9.0,10,1571.288936
7.0,8,1571.390565
10.0,11,1571.437314
5.0,6,1571.533064
11.0,12,1571.573927
9.0,10,1571.670654
7.0,8,1571.695735
8.0,9,1571.795966
12.0,13,1571.840452
5.0,6,1571.94512
7.0,8,1571.968108
10.0,11,1572.074925
6.0,7,1572.098214
9.0,10,1572.127513
8.0,9,1572.230404
6.0,7,1572.256993
9.0,10,1572.360042
10.0,11,1572.400065
8.0,9,1572.498359
8.0,9,1572.527409
12.0,13,1572.636347
8.0,9,1572.673161
9.0,10,1572.782414
7.0,8,1572.813065
6.0,7,1572.922079
8.0,9,1572.951172
9.0,10,1572.978844
11.0,12,1573.101284
7.0,8,1573.135998
8.0,9,1573.250831
9.0,10,1573.287638
6.0,7,1573.385143
8.0,9,1573.424585
5.0,6,1573.537297
11.0,12,1573.577258
8.0,9,1573.689056
10.0,11,1573.72612
7.0,8,1573.813577
8.0,9,1573.851789
12.0,13,1573.990785
9.0,10,1574.035412
7.0,8,1574.147575
4.0,5,1574.163367
9.0,10,1574.197784
9.0,10,1574.326915
10.0,11,1574.363591
9.0,10,1574.47085
8.0,9,1574.502965
10.0,11,1574.602207
9.0,10,1574.643077
6.0,7,1574.730329
9.0,10,1574.767664
8.0,9,1574.87882
5.0,6,1574.896423
11.0,12,1575.019009
8.0,9,1575.049846
6.0,7,1575.078505
8.0,9,1575.166867
8.0,9,1575.203108
7.0,8,1575.305736
10.0,11,1575.343954
9.0,10,1575.460379
8.0,9,1575.49706
10.0,11,1575.613656
13.0,14,1575.693838
8.0,9,1575.822201
7.0,8,1575.854933
7.0,8,1575.943883
7.0,8,1575.971263
7.0,8,1576.004738
6.0,7,1576.106039
11.0,12,1576.148205
11.0,12,1576.280014
6.0,7,1576.305761
9.0,10,1576.403599
8.0,9,1576.435131
8.0,9,1576.542953
7.0,8,1576.578463
8.0,9,1576.685217
8.0,9,1576.712796
6.0,7,1576.748114
12.0,13,1576.86685
6.0,7,1576.888091
13.0,14,1577.007969
10.0,11,1577.104212
8.0,9,1577.138183
9.0,10,1577.245124
5.0,6,1577.262036
5.0,6,1577.28205
10.0,11,1577.399355
10.0,11,1577.438362
10.0,11,1577.553087
6.0,7,1577.577574
7.0,8,1577.662902
6.0,7,1577.684213
12.0,13,1577.812903
10.0,11,1577.846317
6.0,7,1577.872787
9.0,10,1577.982103
6.0,7,1578.00048
10.0,11,1578.106168
10.0,11,1578.147383
8.0,9,1578.239215
9.0,10,1578.274603
9.0,10,1578.382107
5.0,6,1578.405279
11.0,12,1578.524079
6.0,7,1578.546625
9.0,10,1578.637454
8.0,9,1578.667446
8.0,9,1578.773424
8.0,9,1578.798979
10.0,11,1578.899193
6.0,7,1578.921918
11.0,12,1578.958683
9.0,10,1579.05573
5.0,6,1579.083465
7.0,8,1579.18386
10.0,11,1579.231142
12.0,13,1579.357295
4.0,5,1579.372307
9.0,10,1579.474542
7.0,8,1579.500027
6.0,7,1579.523684
9.0,10,1579.611801
8.0,9,1579.649147
9.0,10,1579.754096
7.0,8,1579.783211
12.0,13,1579.907229
8.0,9,1579.932925
11.0,12,1580.04175
9.0,10,1580.074277
9.0,10,1580.169766
9.0,10,1580.201404
11.0,12,1580.305641
5.0,6,1580.326239
6.0,7,1580.414044
5.0,6,1580.436935
7.0,8,1580.477388
6.0,7,1580.580418
3.0,4,1580.592459
13.0,14,1580.69701
3.0,4,1580.711133
11.0,12,1580.75177
11.0,12,1580.860368
11.0,12,1580.974522
4.0,5,1580.991674
8.0,9,1581.020203
5.0,6,1581.108816
7.0,8,1581.134241
7.0,8,1581.167193
7.0,8,1581.266181
6.0,7,1581.289004
10.0,11,1581.385729
5.0,6,1581.415629
6.0,7,1581.440264
6.0,7,1581.539694
5.0,6,1581.559273
1.0,2,1581.569087
8.0,9,1581.688431
7.0,8,1581.711399
9.0,10,1581.753083
5.0,6,1581.844905
5.0,6,1581.867201
6.0,7,1581.890352
10.0,11,1581.990641
6.0,7,1582.016329
7.0,8,1582.109057
11.0,12,1582.143233
7.0,8,1582.251137
8.0,9,1582.278231
10.0,11,1582.368362
9.0,10,1582.401901
9.0,10,1582.502018
10.0,11,1582.53956
10.0,11,1582.650184
9.0,10,1582.68661
6.0,7,1582.775893
8.0,9,1582.804002
13.0,14,1582.921103
10.0,11,1582.970523
10.0,11,1583.081352
9.0,10,1583.116619
8.0,9,1583.213385
9.0,10,1583.246903
12.0,13,1583.349732
10.0,11,1583.459966
11.0,12,1583.496123
10.0,11,1583.590974
6.0,7,1583.617075
7.0,8,1583.646316
7.0,8,1583.747976
7.0,8,1583.779684
12.0,13,1583.903188
11.0,12,1584.004168
11.0,12,1584.047096
10.0,11,1584.146066
8.0,9,1584.18157
4.0,5,1584.199277
7.0,8,1584.298131
10.0,11,1584.332575
7.0,8,1584.435529
8.0,9,1584.469715
9.0,10,1584.573534
7.0,8,1584.602596
6.0,7,1584.625221
7.0,8,1584.715444
11.0,12,1584.761693
5.0,6,1584.864777
12.0,13,1584.909338
7.0,8,1585.004241
6.0,7,1585.025398
8.0,9,1585.118892
10.0,11,1585.162441
6.0,7,1585.188931
9.0,10,1585.285464
8.0,9,1585.320574
8.0,9,1585.427632
7.0,8,1585.452936
6.0,7,1585.541098
7.0,8,1585.567813
9.0,10,1585.669813
7.0,8,1585.693675
10.0,11,1585.732053
9.0,10,1585.840322
8.0,9,1585.868585
9.0,10,1585.97429
11.0,12,1586.085983
7.0,8,1586.11275
11.0,12,1586.242264
8.0,9,1586.269344
7.0,8,1586.294019
7.0,8,1586.381603
6.0,7,1586.408116
9.0,10,1586.511018
6.0,7,1586.533856
7.0,8,1586.570596
7.0,8,1586.671019
9.0,10,1586.705103
6.0,7,1586.791095
7.0,8,1586.822478
5.0,6,1586.843119
8.0,9,1586.937976
8.0,9,1586.972925
8.0,9,1587.078806
8.0,9,1587.104318
7.0,8,1587.204821
9.0,10,1587.239184
7.0,8,1587.266314
8.0,9,1587.354129
6.0,7,1587.381752
8.0,9,1587.487572
6.0,7,1587.508806
11.0,12,1587.628151
9.0,10,1587.664574
14.0,15,1587.784257
5.0,6,1587.805717
9.0,10,1587.899226
7.0,8,1587.925359
11.0,12,1588.047276
4.0,5,1588.060039
8.0,9,1588.091933
8.0,9,1588.200992
8.0,9,1588.23265
10.0,11,1588.33009
9.0,10,1588.361731
8.0,9,1588.462375
2.0,3,1588.477992
9.0,10,1588.513159
12.0,13,1588.628522
10.0,11,1588.746888
9.0,10,1588.777138
5.0,6,1588.801646
9.0,10,1588.8921
8.0,9,1588.928327
13.0,14,1589.045767
5.0,6,1589.073907
6.0,7,1589.175189
6.0,7,1589.197497
9.0,10,1589.306969
8.0,9,1589.333936
6.0,7,1589.361499
7.0,8,1589.453161
11.0,12,1589.502443
7.0,8,1589.609364
6.0,7,1589.634672
6.0,7,1589.658973
8.0,9,1589.767663
9.0,10,1589.79897
6.0,7,1589.882143
11.0,12,1589.930026
9.0,10,1590.046094
8.0,9,1590.082791
8.0,9,1590.191369
8.0,9,1590.219708
2.0,3,1590.226861
8.0,9,1590.312948
8.0,9,1590.351135
11.0,12,1590.477334
6.0,7,1590.502731
9.0,10,1590.619406
7.0,8,1590.643345
9.0,10,1590.737059
7.0,8,1590.766129
12.0,13,1590.873477
7.0,8,1590.901973
9.0,10,1591.007966
7.0,8,1591.027361
4.0,5,1591.045936
8.0,9,1591.155223
10.0,11,1591.191748
6.0,7,1591.27825
8.0,9,1591.302108
11.0,12,1591.423744
7.0,8,1591.452867
6.0,7,1591.475591
5.0,6,1591.563271
7.0,8,1591.590819
6.0,7,1591.612969
5.0,6,1591.700191
8.0,9,1591.732801
10.0,11,1591.844689
6.0,7,1591.872089
7.0,8,1591.897741
6.0,7,1592.000441
6.0,7,1592.026193
4.0,5,1592.043025
10.0,11,1592.14728
7.0,8,1592.174514
5.0,6,1592.260068
6.0,7,1592.282913
7.0,8,1592.319443
13.0,14,1592.452553
11.0,12,1592.568823
8.0,9,1592.59761
10.0,11,1592.685992
10.0,11,1592.728653
8.0,9,1592.832692
8.0,9,1592.858562
6.0,7,1592.966063
8.0,9,1592.994447
6.0,7,1593.013606
12.0,13,1593.129311
10.0,11,1593.230333
9.0,10,1593.266581
8.0,9,1593.298308
7.0,8,1593.403165
10.0,11,1593.443594
9.0,10,1593.538498
9.0,10,1593.573524
12.0,13,1593.685868
9.0,10,1593.791578
6.0,7,1593.812662
1.0,2,1593.819887
12.0,13,1593.925462
12.0,13,1593.971725
8.0,9,1594.067775
6.0,7,1594.095348
9.0,10,1594.199412
12.0,13,1594.245269
6.0,7,1594.342288
7.0,8,1594.371854
11.0,12,1594.491256
10.0,11,1594.525902
4.0,5,1594.541699
6.0,7,1594.638118
11.0,12,1594.675419
8.0,9,1594.776814
9.0,10,1594.809709
10.0,11,1594.919592
13.0,14,1595.055187
13.0,14,1595.102213
12.0,13,1595.223323
6.0,7,1595.246709
5.0,6,1595.328156
7.0,8,1595.351851
9.0,10,1595.390593
10.0,11,1595.500498
7.0,8,1595.528825
6.0,7,1595.632414
8.0,9,1595.65943
7.0,8,1595.7481
9.0,10,1595.776503
6.0,7,1595.804016
7.0,8,1595.902761
9.0,10,1595.939305
6.0,7,1596.039275
9.0,10,1596.073576
10.0,11,1596.18136
7.0,8,1596.215471
6.0,7,1596.311402
10.0,11,1596.344689
8.0,9,1596.461039
7.0,8,1596.485294
10.0,11,1596.521193
7.0,8,1596.62268
7.0,8,1596.648436
8.0,9,1596.744913
8.0,9,1596.78678
9.0,10,1596.897161
13.0,14,1596.952768
7.0,8,1597.057883
11.0,12,1597.097448
11.0,12,1597.196768
11.0,12,1597.311799
10.0,11,1597.34484
8.0,9,1597.443336
6.0,7,1597.467243
7.0,8,1597.492993
6.0,7,1597.580707
11.0,12,1597.623871
9.0,10,1597.735106
10.0,11,1597.772355
4.0,5,1597.852341
9.0,10,1597.893502
7.0,8,1597.923846
8.0,9,1598.0147
6.0,7,1598.04589
9.0,10,1598.154456
7.0,8,1598.180415
7.0,8,1598.285036
5.0,6,1598.303223
8.0,9,1598.3324
11.0,12,1598.432848
7.0,8,1598.477448
9.0,10,1598.585269
6.0,7,1598.610778
7.0,8,1598.709158
7.0,8,1598.735144
10.0,11,1598.842208
5.0,6,1598.866105
10.0,11,1598.902536
8.0,9,1599.000048
8.0,9,1599.043623
6.0,7,1599.143624
8.0,9,1599.173329
7.0,8,1599.203844
7.0,8,1599.303717
10.0,11,1599.33526
10.0,11,1599.434058
10.0,11,1599.542647
11.0,12,1599.580694
9.0,10,1599.6932
12.0,13,1599.732291
7.0,8,1599.811981
9.0,10,1599.847516
13.0,14,1599.97695
9.0,10,1600.029706
5.0,6,1600.120217
11.0,12,1600.170217
7.0,8,1600.264168
8.0,9,1600.294896
4.0,5,1600.309501
11.0,12,1600.416692
7.0,8,1600.450216
5.0,6,1600.542655
6.0,7,1600.565669
6.0,7,1600.586816
9.0,10,1600.690416
5.0,6,1600.708944
8.0,9,1600.800528
7.0,8,1600.834001
7.0,8,1600.864302
5.0,6,1600.957279
11.0,12,1601.000702
8.0,9,1601.102705
11.0,12,1601.138458
10.0,11,1601.240657
10.0,11,1601.285216
8.0,9,1601.391791
6.0,7,1601.415263
5.0,6,1601.513409
12.0,13,1601.554784
12.0,13,1601.667449
11.0,12,1601.706377
8.0,9,1601.799472
10.0,11,1601.835777
11.0,12,1601.942753
11.0,12,1602.045865
8.0,9,1602.08737
6.0,7,1602.111516
8.0,9,1602.21657
11.0,12,1602.342707
9.0,10,1602.372677
7.0,8,1602.395844
8.0,9,1602.481102
10.0,11,1602.51884
8.0,9,1602.624215
10.0,11,1602.665807
8.0,9,1602.769822
13.0,14,1602.882195
9.0,10,1602.914243
9.0,10,1603.014773
12.0,13,1603.062038
9.0,10,1603.164015
11.0,12,1603.206384
12.0,13,1603.32453
13.0,14,1603.434381
7.0,8,1603.462087
8.0,9,1603.55626
6.0,7,1603.576612
9.0,10,1603.616388
9.0,10,1603.733266
10.0,11,1603.770319
10.0,11,1603.874739
7.0,8,1603.905591
9.0,10,1604.024229
5.0,6,1604.044755
10.0,11,1604.16609
11.0,12,1604.207591
7.0,8,1604.292776
8.0,9,1604.333122
7.0,8,1604.435254
11.0,12,1604.472018
9.0,10,1604.581763
11.0,12,1604.620799
7.0,8,1604.72234
9.0,10,1604.7572
9.0,10,1604.854695
8.0,9,1604.896956
7.0,8,1604.998441
10.0,11,1605.041353
10.0,11,1605.164339
6.0,7,1605.191383
6.0,7,1605.212279
10.0,11,1605.310907
7.0,8,1605.338915
6.0,7,1605.425746
9.0,10,1605.45531
8.0,9,1605.570169
11.0,12,1605.606293
5.0,6,1605.625454
7.0,8,1605.723927
12.0,13,1605.8415
10.0,11,1605.884838
6.0,7,1605.910666
11.0,12,1606.01509
7.0,8,1606.040432
7.0,8,1606.146892
8.0,9,1606.173444
9.0,10,1606.269593
10.0,11,1606.312676
11.0,12,1606.430587
6.0,7,1606.456676
9.0,10,1606.572209
6.0,7,1606.601493
8.0,9,1606.702875
6.0,7,1606.728541
9.0,10,1606.758141
11.0,12,1606.861054
11.0,12,1606.970579
10.0,11,1607.003624
8.0,9,1607.117446
6.0,7,1607.138811
8.0,9,1607.170954
9.0,10,1607.262306
8.0,9,1607.298814
10.0,11,1607.419695
8.0,9,1607.463466
7.0,8,1607.563161
5.0,6,1607.583468
9.0,10,1607.685425
6.0,7,1607.709108
10.0,11,1607.745754
7.0,8,1607.832596
10.0,11,1607.871851
9.0,10,1607.974796
6.0,7,1607.995656
6.0,7,1608.079585
8.0,9,1608.108196
7.0,8,1608.145109
8.0,9,1608.248013
10.0,11,1608.290846
5.0,6,1608.374294
8.0,9,1608.404045
7.0,8,1608.503521
6.0,7,1608.525162
6.0,7,1608.555726
9.0,10,1608.664121
6.0,7,1608.687561
6.0,7,1608.778369
8.0,9,1608.809863
