#{"t_start": 1514340648.9043703, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
1.0,2,5.309113
0,2,5.318986
0,2,5.331957
0,1,5.335655
0,2,5.34509
0,2,5.353808
1.0,2,5.362631
0,1,5.366044
0,1,5.370007
1.0,2,5.381396
0,1,5.39054
0,2,5.399319
0,1,5.481069
1.0,2,5.490067
0,1,5.493927
0,2,5.50587
1.0,2,5.516448
0,2,5.524725
1.0,2,5.5342
1.0,2,5.54205
0,2,5.550328
0,2,5.557873
0,2,5.56571
0,1,5.633769
1.0,2,5.64102
0,2,5.654274
0,1,5.65835
0,1,5.662905
0,2,5.673678
1.0,2,5.680676
0,2,5.689584
1.0,2,5.698896
0,2,5.707819
0,1,5.716579
0,2,5.723887
1.0,2,5.799354
0,1,5.801954
0,2,5.810085
1.0,2,5.819559
2.0,3,5.839127
2.0,3,5.853235
0,2,5.862755
1.0,2,5.872633
0,1,5.877017
1.0,2,5.886052
0,2,5.966245
0,2,5.974221
0,1,5.978482
0,2,5.989306
0,1,5.992105
1.0,2,6.000744
3.0,4,6.018981
0,2,6.027053
0,1,6.030939
0,1,6.035049
1.0,2,6.044632
0,2,6.12718
0,2,6.136302
0,1,6.143302
0,1,6.148349
0,2,6.158445
0,2,6.165589
0,2,6.174787
0,1,6.178842
1.0,2,6.187306
0,2,6.196628
1.0,2,6.203848
0,2,6.279166
0,2,6.286801
1.0,2,6.296233
2.0,3,6.311757
0,2,6.320698
1.0,2,6.32883
0,1,6.33372
1.0,2,6.340316
1.0,2,6.348422
0,2,6.356639
1.0,2,6.440059
1.0,2,6.450837
1.0,2,6.459806
1.0,2,6.470253
1.0,2,6.4796
0,1,6.483493
0,2,6.492155
0,2,6.505368
0,1,6.509094
1.0,2,6.518585
0,2,6.526628
1.0,2,6.611888
1.0,2,6.623037
1.0,2,6.631087
0,2,6.640656
0,2,6.652037
0,1,6.655382
2.0,3,6.669113
0,2,6.675509
1.0,2,6.683985
0,2,6.691983
1.0,2,6.789047
1.0,2,6.799861
0,1,6.805038
0,2,6.817802
1.0,2,6.831093
0,2,6.839268
1.0,2,6.850423
3.0,4,6.865982
0,2,6.873088
0,2,6.880508
1.0,2,6.966959
0,2,6.974971
1.0,2,6.984374
1.0,2,6.992079
0,2,7.002719
1.0,2,7.009164
1.0,2,7.017741
0,1,7.022765
1.0,2,7.030749
0,2,7.03812
0,2,7.110831
1.0,2,7.118962
0,2,7.12834
0,1,7.132083
1.0,2,7.140337
0,2,7.148813
1.0,2,7.159389
0,2,7.168379
2.0,3,7.17945
0,1,7.184054
1.0,2,7.193107
1.0,2,7.273719
0,2,7.280636
0,1,7.284651
1.0,2,7.294095
1.0,2,7.301027
2.0,3,7.313474
0,1,7.31756
1.0,2,7.328381
1.0,2,7.337946
1.0,2,7.346207
1.0,2,7.424314
0,2,7.433272
0,2,7.442309
2.0,3,7.456073
1.0,2,7.465084
1.0,2,7.474516
0,2,7.482543
0,2,7.491359
0,2,7.502115
0,2,7.510988
1.0,2,7.587035
1.0,2,7.596137
1.0,2,7.606352
0,2,7.614985
0,2,7.626051
1.0,2,7.635812
1.0,2,7.644284
0,2,7.651933
0,2,7.662335
1.0,2,7.670649
2.0,3,7.759677
0,2,7.767879
0,2,7.776128
0,2,7.78298
1.0,2,7.790737
1.0,2,7.801357
1.0,2,7.811515
2.0,3,7.823095
0,1,7.827081
0,2,7.908605
1.0,2,7.917715
0,2,7.927154
2.0,3,7.946476
1.0,2,7.955946
1.0,2,7.965253
1.0,2,7.974757
1.0,2,7.98622
1.0,2,7.995626
1.0,2,8.005322
0,2,8.084903
0,2,8.093771
1.0,2,8.106811
1.0,2,8.115728
0,2,8.124499
0,2,8.131576
0,2,8.138955
1.0,2,8.1469
1.0,2,8.157937
0,2,8.165378
0,2,8.250887
1.0,2,8.257992
1.0,2,8.266871
0,2,8.27354
1.0,2,8.284381
2.0,3,8.302245
3.0,4,8.32038
0,2,8.329926
2.0,3,8.427962
0,2,8.435798
0,2,8.447136
0,2,8.452977
1.0,2,8.460037
3.0,4,8.477999
0,2,8.486457
3.0,4,8.515276
2.0,3,8.60402
1.0,2,8.612423
1.0,2,8.619929
0,2,8.63012
2.0,3,8.643012
0,2,8.65138
1.0,2,8.657941
2.0,3,8.671306
1.0,2,8.742219
0,2,8.748927
2.0,3,8.761882
5.0,6,8.799366
2.0,3,8.815614
1.0,2,8.824395
3.0,4,8.923839
2.0,3,8.937108
1.0,2,8.943381
1.0,2,8.952996
0,2,8.963223
1.0,2,8.971447
0,2,8.987654
0,2,8.996478
0,2,9.004888
1.0,2,9.016443
0,2,9.104221
0,2,9.112502
1.0,2,9.123788
1.0,2,9.130386
2.0,3,9.141967
0,2,9.15091
1.0,2,9.15761
2.0,3,9.169498
0,2,9.176638
1.0,2,9.259467
1.0,2,9.269248
3.0,4,9.287423
0,2,9.295589
0,2,9.302739
0,2,9.312285
1.0,2,9.321059
0,2,9.330312
0,2,9.3377
2.0,3,9.416741
2.0,3,9.434567
1.0,2,9.443633
2.0,3,9.457578
0,2,9.466092
1.0,2,9.477233
0,2,9.485793
2.0,3,9.504603
3.0,4,9.599169
2.0,3,9.612381
3.0,4,9.629243
3.0,4,9.646414
4.0,5,9.66772
1.0,2,9.741377
3.0,4,9.756943
1.0,2,9.768382
0,2,9.776912
2.0,3,9.791713
0,2,9.803029
2.0,3,9.815561
1.0,2,9.823446
3.0,4,9.914607
0,2,9.922409
2.0,3,9.932969
1.0,2,9.941924
0,2,9.955335
1.0,2,9.966449
4.0,5,9.989386
0,2,10.075469
0,2,10.085857
2.0,3,10.097672
0,2,10.105706
3.0,4,10.126665
0,2,10.136754
2.0,3,10.150112
2.0,3,10.24977
1.0,2,10.262083
0,2,10.27553
0,2,10.286546
0,2,10.295117
1.0,2,10.303074
1.0,2,10.310342
1.0,2,10.318582
0,2,10.3251
0,2,10.332765
0,2,10.420711
1.0,2,10.433139
0,2,10.440672
3.0,4,10.458307
1.0,2,10.466987
2.0,3,10.478331
0,2,10.490004
2.0,3,10.502067
3.0,4,10.585578
1.0,2,10.596284
0,2,10.605343
1.0,2,10.616367
1.0,2,10.627921
1.0,2,10.636933
0,2,10.649975
1.0,2,10.659359
1.0,2,10.668871
0,2,10.753071
1.0,2,10.764328
1.0,2,10.771485
2.0,3,10.783429
1.0,2,10.790005
0,2,10.804193
1.0,2,10.814099
1.0,2,10.824554
1.0,2,10.833108
1.0,2,10.841544
1.0,2,10.930202
1.0,2,10.939205
2.0,3,10.954993
0,2,10.965508
0,2,10.977222
2.0,3,10.992563
0,2,11.000596
1.0,2,11.013554
1.0,2,11.022887
1.0,2,11.108545
1.0,2,11.115968
6.0,7,11.143631
0,2,11.152008
1.0,2,11.159276
5.0,6,11.26163
4.0,5,11.283455
2.0,3,11.296947
2.0,3,11.309742
1.0,2,11.317234
2.0,3,11.330659
0,2,11.342274
0,2,11.411936
1.0,2,11.422832
0,2,11.431188
4.0,5,11.450515
3.0,4,11.466658
0,2,11.474362
0,2,11.48335
1.0,2,11.493031
2.0,3,11.574929
0,2,11.582181
1.0,2,11.591748
2.0,3,11.60397
3.0,4,11.628603
0,2,11.637465
1.0,2,11.647988
0,2,11.656009
1.0,2,11.745566
1.0,2,11.754402
0,2,11.76234
1.0,2,11.769861
0,2,11.778097
1.0,2,11.785876
3.0,4,11.797966
1.0,2,11.809371
0,2,11.819107
0,2,11.899562
0,2,11.905716
0,2,11.913931
3.0,4,11.930024
1.0,2,11.938895
0,2,11.946272
2.0,3,11.958658
0,2,11.967081
2.0,3,12.039454
4.0,5,12.061817
3.0,4,12.079321
1.0,2,12.087792
2.0,3,12.1004
4.0,5,12.192765
1.0,2,12.198621
1.0,2,12.204858
1.0,2,12.213277
0,2,12.221409
2.0,3,12.237543
1.0,2,12.247582
1.0,2,12.25963
2.0,3,12.2728
1.0,2,12.357445
3.0,4,12.372744
1.0,2,12.38158
3.0,4,12.404714
3.0,4,12.419686
1.0,2,12.426613
1.0,2,12.434081
2.0,3,12.521389
0,2,12.529607
1.0,2,12.538729
3.0,4,12.554676
1.0,2,12.563415
4.0,5,12.586253
4.0,5,12.670665
0,2,12.677224
2.0,3,12.692699
0,2,12.705281
3.0,4,12.724448
0,2,12.733516
3.0,4,12.749213
2.0,3,12.839627
2.0,3,12.854864
0,2,12.862728
1.0,2,12.870271
1.0,2,12.878201
1.0,2,12.894089
1.0,2,12.902837
5.0,6,13.005739
0,2,13.014847
4.0,5,13.036136
0,2,13.04213
1.0,2,13.048237
0,2,13.054502
1.0,2,13.06378
1.0,2,13.074664
4.0,5,13.16954
0,2,13.176763
2.0,3,13.188402
1.0,2,13.196884
1.0,2,13.206351
2.0,3,13.221306
3.0,4,13.238891
0,2,13.311193
2.0,3,13.322473
0,2,13.330298
2.0,3,13.3456
0,2,13.355478
1.0,2,13.366328
3.0,4,13.384721
2.0,3,13.397344
0,2,13.478694
2.0,3,13.490626
2.0,3,13.502233
1.0,2,13.508341
1.0,2,13.517848
0,2,13.528718
3.0,4,13.550081
2.0,3,13.650088
2.0,3,13.668088
4.0,5,13.695379
3.0,4,13.713822
1.0,2,13.722552
1.0,2,13.731217
0,2,13.73886
0,2,13.834431
1.0,2,13.844923
0,2,13.856406
1.0,2,13.865049
1.0,2,13.878134
0,2,13.886781
3.0,4,13.900929
0,2,13.909795
1.0,2,13.917931
3.0,4,14.017751
1.0,2,14.029309
1.0,2,14.040307
2.0,3,14.051041
1.0,2,14.058686
2.0,3,14.071791
0,2,14.07882
0,2,14.086797
1.0,2,14.158383
0,2,14.164794
1.0,2,14.17181
1.0,2,14.178909
0,2,14.187572
0,2,14.19647
0,2,14.205907
1.0,2,14.214306
0,2,14.233411
0,2,14.241884
0,2,14.32921
3.0,4,14.347718
0,2,14.357938
0,2,14.364972
1.0,2,14.371917
0,2,14.379017
2.0,3,14.39148
2.0,3,14.402
0,2,14.473474
0,2,14.480031
0,2,14.486971
2.0,3,14.498271
3.0,4,14.517292
2.0,3,14.530879
0,2,14.541892
0,2,14.553069
0,2,14.63189
3.0,4,14.647701
0,2,14.659551
0,2,14.667798
2.0,3,14.680437
0,2,14.688084
0,2,14.697154
0,2,14.705161
0,2,14.717667
0,2,14.805795
0,2,14.814413
2.0,3,14.828252
2.0,3,14.842733
1.0,2,14.850867
1.0,2,14.85874
1.0,2,14.868426
2.0,3,14.878564
2.0,3,14.951984
1.0,2,14.963625
3.0,4,14.981506
2.0,3,14.994312
0,2,15.005594
4.0,5,15.02537
0,2,15.039027
1.0,2,15.122535
2.0,3,15.137092
0,2,15.145504
1.0,2,15.159002
2.0,3,15.17406
0,2,15.182117
2.0,3,15.197504
0,2,15.204654
0,2,15.295144
3.0,4,15.311008
0,2,15.321446
2.0,3,15.333246
1.0,2,15.343276
3.0,4,15.360647
0,2,15.368129
1.0,2,15.376216
1.0,2,15.440128
0,2,15.450529
1.0,2,15.460959
1.0,2,15.469351
3.0,4,15.489114
1.0,2,15.498408
1.0,2,15.509959
2.0,3,15.524695
0,2,15.607603
2.0,3,15.618152
0,2,15.625323
2.0,3,15.637624
1.0,2,15.649252
0,2,15.658439
1.0,2,15.66998
2.0,3,15.681677
0,2,15.689815
3.0,4,15.78117
1.0,2,15.789727
2.0,3,15.800881
1.0,2,15.808692
0,2,15.816435
0,2,15.827001
1.0,2,15.83701
1.0,2,15.846321
2.0,3,15.941124
6.0,7,15.97103
0,2,15.979974
4.0,5,15.99828
1.0,2,16.006044
0,2,16.012762
2.0,3,16.090424
0,2,16.098038
1.0,2,16.107169
0,2,16.116953
1.0,2,16.127458
0,2,16.141191
3.0,4,16.15751
2.0,3,16.170701
2.0,3,16.249315
1.0,2,16.255778
2.0,3,16.267681
4.0,5,16.286657
0,2,16.303603
1.0,2,16.315179
2.0,3,16.32691
1.0,2,16.411017
5.0,6,16.434056
2.0,3,16.446231
0,2,16.452975
2.0,3,16.466442
5.0,6,16.555287
1.0,2,16.564337
0,2,16.577423
4.0,5,16.603477
0,2,16.611506
0,2,16.620256
1.0,2,16.628097
2.0,3,16.642449
3.0,4,16.730455
0,2,16.738733
0,2,16.747565
0,2,16.754987
2.0,3,16.765914
1.0,2,16.779245
0,2,16.786162
1.0,2,16.796499
0,2,16.885195
3.0,4,16.899734
1.0,2,16.908556
5.0,6,16.931669
0,2,16.940383
2.0,3,16.950744
5.0,6,17.040275
3.0,4,17.05671
3.0,4,17.077175
1.0,2,17.086535
2.0,3,17.10074
1.0,2,17.108987
1.0,2,17.187588
2.0,3,17.197375
2.0,3,17.21479
2.0,3,17.228131
1.0,2,17.235124
0,2,17.244772
0,2,17.253986
3.0,4,17.271799
0,2,17.357341
1.0,2,17.36539
3.0,4,17.385858
2.0,3,17.401412
0,2,17.417628
1.0,2,17.425673
0,2,17.435952
1.0,2,17.445716
2.0,3,17.526973
0,2,17.53699
3.0,4,17.553707
1.0,2,17.563774
1.0,2,17.572431
5.0,6,17.597772
1.0,2,17.606467
0,2,17.686361
2.0,3,17.69712
4.0,5,17.720968
0,2,17.730541
2.0,3,17.744132
1.0,2,17.755496
0,2,17.765889
0,2,17.848744
0,2,17.856429
0,2,17.866103
4.0,5,17.886038
2.0,3,17.896979
2.0,3,17.9106
0,2,17.919993
1.0,2,17.929954
1.0,2,18.02041
0,2,18.031006
0,2,18.041345
4.0,5,18.059703
1.0,2,18.068154
4.0,5,18.085119
0,2,18.092939
0,2,18.162904
0,2,18.1709
0,2,18.180736
0,2,18.191036
3.0,4,18.210224
1.0,2,18.217072
3.0,4,18.235177
0,2,18.244541
0,2,18.325485
1.0,2,18.333163
1.0,2,18.339657
2.0,3,18.353847
0,2,18.364234
0,2,18.372877
1.0,2,18.382632
1.0,2,18.389871
0,2,18.39724
0,2,18.478312
1.0,2,18.489136
0,2,18.497058
2.0,3,18.508757
0,2,18.516147
2.0,3,18.526916
1.0,2,18.534423
0,2,18.543938
0,2,18.551773
4.0,5,18.661577
0,2,18.674306
1.0,2,18.685584
1.0,2,18.692885
1.0,2,18.702675
4.0,5,18.724429
1.0,2,18.733571
0,2,18.802558
1.0,2,18.813069
0,2,18.824598
2.0,3,18.83858
2.0,3,18.849772
3.0,4,18.867301
4.0,5,18.889617
2.0,3,18.974432
2.0,3,18.988332
1.0,2,18.995605
2.0,3,19.013386
1.0,2,19.024643
2.0,3,19.036731
5.0,6,19.141394
2.0,3,19.151656
1.0,2,19.162033
1.0,2,19.170013
3.0,4,19.188593
2.0,3,19.20157
1.0,2,19.210156
3.0,4,19.298529
2.0,3,19.310145
1.0,2,19.319492
4.0,5,19.339856
0,2,19.352371
1.0,2,19.364296
0,2,19.373643
2.0,3,19.464846
0,2,19.47127
1.0,2,19.479175
1.0,2,19.485234
0,2,19.492626
4.0,5,19.514834
4.0,5,19.54461
1.0,2,19.631704
1.0,2,19.639192
3.0,4,19.656378
0,2,19.665612
2.0,3,19.67996
4.0,5,19.700438
2.0,3,19.713632
2.0,3,19.800128
0,2,19.809052
0,2,19.817737
1.0,2,19.826428
0,2,19.835852
2.0,3,19.851141
1.0,2,19.861561
1.0,2,19.871312
1.0,2,19.880591
2.0,3,19.963199
0,2,19.973052
1.0,2,19.979038
0,2,19.987084
3.0,4,20.004257
0,2,20.011255
1.0,2,20.021574
2.0,3,20.034232
3.0,4,20.117008
1.0,2,20.129034
0,2,20.137524
0,2,20.146051
2.0,3,20.160551
2.0,3,20.172827
2.0,3,20.18371
1.0,2,20.269455
2.0,3,20.280483
0,2,20.288492
3.0,4,20.305419
2.0,3,20.316326
2.0,3,20.334153
2.0,3,20.349109
3.0,4,20.447737
1.0,2,20.45689
0,2,20.466432
1.0,2,20.476147
1.0,2,20.484287
2.0,3,20.496456
1.0,2,20.504206
2.0,3,20.515566
2.0,3,20.592998
1.0,2,20.602042
1.0,2,20.613832
1.0,2,20.624628
0,2,20.632941
2.0,3,20.646052
1.0,2,20.655712
0,2,20.663672
1.0,2,20.671289
2.0,3,20.746617
1.0,2,20.753695
1.0,2,20.759962
1.0,2,20.774136
1.0,2,20.785162
2.0,3,20.79943
3.0,4,20.815435
0,2,20.824154
1.0,2,20.905482
4.0,5,20.923548
1.0,2,20.930254
2.0,3,20.941017
3.0,4,20.960079
1.0,2,20.974681
3.0,4,21.065438
1.0,2,21.071928
0,2,21.078444
0,2,21.086379
2.0,3,21.099276
0,2,21.106035
2.0,3,21.116507
2.0,3,21.128707
1.0,2,21.136028
2.0,3,21.216353
1.0,2,21.224335
2.0,3,21.238533
0,2,21.247761
1.0,2,21.259122
0,2,21.269492
1.0,2,21.277298
2.0,3,21.288542
1.0,2,21.368536
0,2,21.374238
2.0,3,21.38413
1.0,2,21.391436
0,2,21.399075
1.0,2,21.406348
2.0,3,21.420143
2.0,3,21.435407
0,2,21.446317
0,2,21.529951
1.0,2,21.538398
2.0,3,21.549883
0,2,21.559631
3.0,4,21.576501
1.0,2,21.582125
0,2,21.589041
0,2,21.595978
0,2,21.66109
2.0,3,21.676641
4.0,5,21.700912
0,2,21.709245
2.0,3,21.722263
0,2,21.731273
2.0,3,21.742712
2.0,3,21.826209
0,2,21.832912
4.0,5,21.854004
0,2,21.866545
2.0,3,21.878525
1.0,2,21.888058
1.0,2,21.89634
1.0,2,21.904571
0,2,21.99451
0,2,22.005425
1.0,2,22.013469
2.0,3,22.02252
1.0,2,22.030693
0,2,22.04036
0,2,22.048901
4.0,5,22.074382
0,2,22.15751
4.0,5,22.180309
4.0,5,22.203199
1.0,2,22.211161
0,2,22.219655
1.0,2,22.226985
2.0,3,22.30426
1.0,2,22.313569
2.0,3,22.324724
1.0,2,22.334105
1.0,2,22.341824
2.0,3,22.353487
1.0,2,22.361945
1.0,2,22.370394
1.0,2,22.383502
0,2,22.469848
0,2,22.477343
1.0,2,22.486454
3.0,4,22.50201
4.0,5,22.522483
4.0,5,22.543351
1.0,2,22.638064
1.0,2,22.644543
0,2,22.65203
2.0,3,22.663311
0,2,22.673722
1.0,2,22.680039
3.0,4,22.696401
5.0,6,22.785782
2.0,3,22.798943
0,2,22.810203
3.0,4,22.8264
0,2,22.832751
0,2,22.841985
1.0,2,22.850709
0,2,22.859504
3.0,4,22.955944
2.0,3,22.970706
2.0,3,22.983434
4.0,5,23.006579
2.0,3,23.022854
6.0,7,23.133731
3.0,4,23.152059
0,2,23.159385
2.0,3,23.173496
2.0,3,23.185857
5.0,6,23.270916
3.0,4,23.286768
2.0,3,23.299588
0,2,23.313305
0,2,23.321311
0,2,23.329747
2.0,3,23.346938
0,2,23.356369
0,2,23.437684
0,2,23.44473
1.0,2,23.452703
0,2,23.459636
2.0,3,23.473689
1.0,2,23.482572
0,2,23.491256
1.0,2,23.498837
0,2,23.506358
0,2,23.587182
3.0,4,23.603408
1.0,2,23.612149
1.0,2,23.619638
2.0,3,23.632351
1.0,2,23.639033
0,2,23.647132
1.0,2,23.655102
2.0,3,23.73191
3.0,4,23.747452
0,2,23.760295
0,2,23.77281
3.0,4,23.791453
3.0,4,23.8072
0,2,23.816576
4.0,5,23.906243
2.0,3,23.916508
1.0,2,23.925688
3.0,4,23.944139
0,2,23.95227
5.0,6,24.041107
1.0,2,24.04792
0,2,24.055279
0,2,24.063237
1.0,2,24.072703
0,2,24.081878
1.0,2,24.090222
2.0,3,24.102129
4.0,5,24.206906
1.0,2,24.213868
3.0,4,24.228473
0,2,24.235801
1.0,2,24.244735
1.0,2,24.25176
0,2,24.266264
0,2,24.275984
1.0,2,24.284707
3.0,4,24.381166
0,2,24.391234
1.0,2,24.400254
0,2,24.407652
0,2,24.414766
2.0,3,24.425285
1.0,2,24.432481
1.0,2,24.44402
0,2,24.457103
2.0,3,24.546146
1.0,2,24.555595
0,2,24.563074
2.0,3,24.573371
2.0,3,24.585474
1.0,2,24.594741
0,2,24.602348
0,2,24.608379
0,2,24.682615
1.0,2,24.690672
1.0,2,24.699775
2.0,3,24.712517
2.0,3,24.726749
0,2,24.735007
1.0,2,24.743273
1.0,2,24.752324
0,2,24.759222
1.0,2,24.837554
3.0,4,24.851023
3.0,4,24.867436
0,2,24.874531
0,2,24.882415
2.0,3,24.895453
3.0,4,24.911546
0,2,24.985297
2.0,3,24.998785
1.0,2,25.008276
1.0,2,25.01622
1.0,2,25.023172
0,2,25.031864
2.0,3,25.043715
0,2,25.054447
2.0,3,25.131911
2.0,3,25.140584
2.0,3,25.151229
2.0,3,25.162747
0,2,25.173522
3.0,4,25.190563
0,2,25.199272
0,2,25.209481
0,2,25.292471
2.0,3,25.304214
4.0,5,25.323219
1.0,2,25.330604
3.0,4,25.346424
2.0,3,25.359087
3.0,4,25.453433
3.0,4,25.468352
4.0,5,25.487731
1.0,2,25.497803
0,2,25.507634
1.0,2,25.517193
2.0,3,25.594074
4.0,5,25.614959
3.0,4,25.633863
1.0,2,25.649239
5.0,6,25.675692
1.0,2,25.683804
2.0,3,25.76847
3.0,4,25.783421
0,2,25.790965
0,2,25.798393
0,2,25.804338
4.0,5,25.822669
0,2,25.830628
1.0,2,25.918839
0,2,25.926149
1.0,2,25.935733
2.0,3,25.951241
0,2,25.959305
0,2,25.968829
0,2,25.97625
2.0,3,25.989099
4.0,5,26.066498
1.0,2,26.073382
1.0,2,26.08838
1.0,2,26.100592
1.0,2,26.108731
1.0,2,26.118433
1.0,2,26.127182
0,2,26.136853
0,2,26.145375
1.0,2,26.228828
0,2,26.235306
1.0,2,26.241781
1.0,2,26.248386
2.0,3,26.260358
0,2,26.26896
0,2,26.277601
2.0,3,26.289114
1.0,2,26.296578
2.0,3,26.379207
2.0,3,26.388359
1.0,2,26.398979
1.0,2,26.407228
4.0,5,26.430661
3.0,4,26.448683
4.0,5,26.541284
1.0,2,26.549829
0,2,26.561617
6.0,7,26.589979
1.0,2,26.597089
1.0,2,26.606168
1.0,2,26.612708
3.0,4,26.700734
1.0,2,26.708082
0,2,26.714983
1.0,2,26.72161
0,2,26.730011
0,2,26.737997
1.0,2,26.749722
2.0,3,26.761199
1.0,2,26.844276
0,2,26.85206
1.0,2,26.858462
2.0,3,26.872981
3.0,4,26.889012
2.0,3,26.901566
2.0,3,26.913779
0,2,26.919651
2.0,3,26.994503
0,2,27.003388
3.0,4,27.023795
2.0,3,27.035856
0,2,27.042813
1.0,2,27.049134
2.0,3,27.060603
3.0,4,27.14558
1.0,2,27.151454
0,2,27.157738
0,2,27.165053
0,2,27.171432
4.0,5,27.201733
0,2,27.211951
0,2,27.220749
1.0,2,27.30447
1.0,2,27.311729
3.0,4,27.328409
2.0,3,27.343431
1.0,2,27.35668
3.0,4,27.375318
0,2,27.384363
1.0,2,27.452311
3.0,4,27.472502
3.0,4,27.492601
0,2,27.500321
1.0,2,27.509171
5.0,6,27.534426
0,2,27.615066
0,2,27.622838
1.0,2,27.629281
3.0,4,27.645458
3.0,4,27.666911
3.0,4,27.688013
1.0,2,27.69702
5.0,6,27.796116
0,2,27.805136
0,2,27.814417
0,2,27.821559
1.0,2,27.828359
2.0,3,27.841036
0,2,27.848467
2.0,3,27.917026
0,2,27.923316
2.0,3,27.936968
1.0,2,27.943705
