#{"t_start": 1514340648.9202754, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
1.0,2,6.012426
0,2,6.019216
0,1,6.024054
0,1,6.028889
1.0,2,6.112096
0,2,6.1215
1.0,2,6.130584
0,2,6.140455
0,1,6.146655
1.0,2,6.154622
1.0,2,6.163109
0,1,6.166721
2.0,3,6.180155
1.0,2,6.188092
0,2,6.260429
1.0,2,6.27133
0,1,6.275367
0,2,6.286726
0,2,6.294976
1.0,2,6.303365
2.0,3,6.318113
0,2,6.325532
1.0,2,6.333601
0,1,6.337601
0,2,6.345463
2.0,3,6.435086
0,1,6.439577
0,2,6.449022
0,2,6.458674
0,1,6.464873
0,2,6.472241
1.0,2,6.47975
0,1,6.488203
0,1,6.494273
2.0,3,6.507324
1.0,2,6.516247
0,1,6.596448
0,2,6.606118
0,1,6.610813
0,1,6.615295
1.0,2,6.62392
1.0,2,6.635269
0,2,6.645061
1.0,2,6.65337
0,2,6.659788
1.0,2,6.66835
1.0,2,6.676087
0,1,6.67964
0,1,6.774408
0,2,6.783015
0,2,6.795006
0,1,6.801644
1.0,2,6.814325
0,2,6.822322
0,2,6.835467
0,1,6.838267
0,2,6.846778
0,2,6.852939
0,2,6.860242
1.0,2,6.945986
1.0,2,6.954407
0,1,6.958602
0,2,6.968356
0,1,6.973215
0,2,6.98302
0,1,6.986133
1.0,2,6.993205
2.0,3,7.007985
1.0,2,7.014848
1.0,2,7.022233
1.0,2,7.093945
0,1,7.098366
0,1,7.103162
0,2,7.112292
1.0,2,7.12046
0,1,7.124532
2.0,3,7.138965
0,1,7.143164
0,1,7.146305
0,2,7.155794
1.0,2,7.16535
0,2,7.173365
0,2,7.255141
2.0,3,7.266025
1.0,2,7.273404
1.0,2,7.282283
2.0,3,7.294179
1.0,2,7.302308
1.0,2,7.312535
0,2,7.323293
2.0,3,7.335996
0,2,7.413423
1.0,2,7.422975
0,2,7.43124
1.0,2,7.439271
0,2,7.448043
1.0,2,7.457617
1.0,2,7.465789
0,2,7.476609
0,2,7.487152
0,2,7.496054
0,1,7.567713
0,2,7.576753
1.0,2,7.585579
0,2,7.59447
1.0,2,7.603796
0,2,7.613291
0,2,7.622972
1.0,2,7.632095
1.0,2,7.643369
1.0,2,7.651289
0,2,7.735022
0,1,7.739355
1.0,2,7.74727
1.0,2,7.756515
1.0,2,7.764237
1.0,2,7.771238
0,2,7.778921
0,2,7.791021
0,2,7.800021
2.0,3,7.811443
1.0,2,7.893877
0,2,7.901651
1.0,2,7.913435
0,2,7.923346
2.0,3,7.940495
0,2,7.949503
0,2,7.960204
0,2,7.97164
1.0,2,7.981076
1.0,2,7.989645
0,2,8.069742
0,2,8.076612
0,2,8.091791
2.0,3,8.103601
0,2,8.111532
1.0,2,8.118631
0,2,8.128087
0,2,8.137484
0,2,8.146427
1.0,2,8.230251
0,2,8.238142
0,2,8.246703
3.0,4,8.264608
0,2,8.274697
1.0,2,8.287378
1.0,2,8.29579
0,2,8.304351
0,2,8.314892
4.0,5,8.420019
1.0,2,8.429984
0,2,8.43711
0,2,8.444404
0,2,8.45202
1.0,2,8.46142
2.0,3,8.476152
1.0,2,8.49313
2.0,3,8.585008
1.0,2,8.593726
1.0,2,8.600858
0,2,8.60769
1.0,2,8.618547
0,2,8.627128
0,2,8.635391
1.0,2,8.643065
1.0,2,8.652484
1.0,2,8.659654
0,2,8.729286
1.0,2,8.736768
0,2,8.747387
0,2,8.755324
0,2,8.773501
0,2,8.784667
3.0,4,8.804152
0,2,8.813587
2.0,3,8.907578
0,2,8.916385
0,2,8.924646
0,2,8.932999
0,2,8.943347
0,2,8.952361
1.0,2,8.960337
2.0,3,8.981168
0,2,8.98996
0,2,9.000255
1.0,2,9.08742
0,2,9.097531
0,2,9.107168
0,2,9.11527
0,2,9.121512
1.0,2,9.129357
2.0,3,9.141783
0,2,9.150594
0,2,9.157411
1.0,2,9.239454
0,2,9.247682
0,2,9.257618
2.0,3,9.270365
0,2,9.279863
1.0,2,9.288328
1.0,2,9.297631
0,2,9.306306
1.0,2,9.314733
1.0,2,9.322027
0,2,9.395948
1.0,2,9.407275
2.0,3,9.423722
3.0,4,9.441664
1.0,2,9.451408
0,2,9.461501
2.0,3,9.475311
2.0,3,9.570076
1.0,2,9.577016
2.0,3,9.591739
1.0,2,9.602467
3.0,4,9.617384
0,2,9.626643
2.0,3,9.640345
1.0,2,9.648533
0,2,9.721419
0,2,9.728651
0,2,9.737473
1.0,2,9.748456
1.0,2,9.756615
0,2,9.767508
1.0,2,9.780132
1.0,2,9.787824
2.0,3,9.799718
1.0,2,9.807763
0,2,9.890813
2.0,3,9.902725
4.0,5,9.921305
1.0,2,9.93554
0,2,9.94417
1.0,2,9.956432
4.0,5,10.055866
1.0,2,10.065537
2.0,3,10.077934
0,2,10.085006
0,2,10.095138
2.0,3,10.110757
1.0,2,10.119863
0,2,10.129324
0,2,10.144662
0,2,10.233754
1.0,2,10.247819
0,2,10.259596
1.0,2,10.270812
2.0,3,10.284106
0,2,10.290574
2.0,3,10.302721
1.0,2,10.309664
1.0,2,10.316916
1.0,2,10.404983
1.0,2,10.41593
1.0,2,10.425751
1.0,2,10.434923
1.0,2,10.44376
5.0,6,10.467445
1.0,2,10.477145
1.0,2,10.48617
1.0,2,10.561612
1.0,2,10.572649
0,2,10.581357
4.0,5,10.607585
1.0,2,10.617159
0,2,10.626815
1.0,2,10.639011
0,2,10.648607
0,2,10.658124
0,2,10.743922
1.0,2,10.752421
3.0,4,10.765951
1.0,2,10.774249
2.0,3,10.793792
0,2,10.802665
1.0,2,10.812686
2.0,3,10.824962
3.0,4,10.92322
0,2,10.931724
2.0,3,10.949856
2.0,3,10.968457
0,2,10.976889
0,2,10.984899
0,2,10.997866
2.0,3,11.089689
0,2,11.095761
0,2,11.103139
0,2,11.111353
1.0,2,11.119572
2.0,3,11.132162
2.0,3,11.144191
1.0,2,11.153229
0,2,11.159181
0,2,11.245748
2.0,3,11.259362
1.0,2,11.268019
0,2,11.275885
3.0,4,11.294148
3.0,4,11.310002
2.0,3,11.325333
0,2,11.395215
0,2,11.406401
4.0,5,11.427166
0,2,11.434882
0,2,11.442512
3.0,4,11.458769
2.0,3,11.471926
0,2,11.552536
0,2,11.559788
3.0,4,11.576
1.0,2,11.584469
0,2,11.592921
0,2,11.601797
1.0,2,11.617529
0,2,11.626538
4.0,5,11.729575
1.0,2,11.737645
2.0,3,11.749322
0,2,11.756847
3.0,4,11.772766
2.0,3,11.78206
3.0,4,11.802254
2.0,3,11.886957
0,2,11.894762
3.0,4,11.909802
0,2,11.920084
0,2,11.926474
0,2,11.934562
2.0,3,11.947008
1.0,2,11.955283
0,2,12.024423
1.0,2,12.032651
0,2,12.0416
2.0,3,12.055068
1.0,2,12.064474
2.0,3,12.077625
0,2,12.085775
1.0,2,12.093353
3.0,4,12.180039
1.0,2,12.186014
2.0,3,12.197577
0,2,12.205813
2.0,3,12.221865
1.0,2,12.232385
2.0,3,12.247858
1.0,2,12.257165
1.0,2,12.341934
1.0,2,12.349474
0,2,12.358046
1.0,2,12.365022
2.0,3,12.37782
0,2,12.393212
2.0,3,12.404049
2.0,3,12.415516
0,2,12.422347
1.0,2,12.506893
3.0,4,12.523065
0,2,12.531114
2.0,3,12.544207
2.0,3,12.555564
1.0,2,12.565831
0,2,12.57379
2.0,3,12.651826
0,2,12.658574
2.0,3,12.668321
1.0,2,12.684116
2.0,3,12.699609
1.0,2,12.708704
4.0,5,12.729615
4.0,5,12.82825
0,2,12.838173
1.0,2,12.846112
1.0,2,12.85367
0,2,12.865592
1.0,2,12.878402
1.0,2,12.887269
0,2,12.894975
1.0,2,12.905224
0,2,12.990135
0,2,12.99994
2.0,3,13.012625
1.0,2,13.019602
5.0,6,13.038993
0,2,13.046684
3.0,4,13.068044
0,2,13.150478
2.0,3,13.162138
0,2,13.169321
2.0,3,13.182886
0,2,13.190586
2.0,3,13.204174
0,2,13.213494
0,2,13.222631
1.0,2,13.296195
0,2,13.303881
1.0,2,13.310788
4.0,5,13.335347
0,2,13.345732
1.0,2,13.355603
0,2,13.365204
1.0,2,13.372948
2.0,3,13.459646
0,2,13.46619
1.0,2,13.476135
0,2,13.482517
1.0,2,13.489938
0,2,13.497582
3.0,4,13.517655
2.0,3,13.531789
1.0,2,13.547666
1.0,2,13.641261
5.0,6,13.675302
1.0,2,13.685642
0,2,13.693639
0,2,13.700854
0,2,13.70976
1.0,2,13.71958
1.0,2,13.731804
0,2,13.825447
2.0,3,13.837701
3.0,4,13.860384
1.0,2,13.869971
1.0,2,13.8778
2.0,3,13.889558
2.0,3,13.902222
1.0,2,13.994903
5.0,6,14.022832
1.0,2,14.03054
2.0,3,14.043604
0,2,14.052153
1.0,2,14.059216
1.0,2,14.067949
2.0,3,14.1425
0,2,14.149093
2.0,3,14.158921
0,2,14.167012
0,2,14.176612
1.0,2,14.186233
2.0,3,14.198678
1.0,2,14.21808
1.0,2,14.22751
1.0,2,14.314823
4.0,5,14.337222
2.0,3,14.34932
2.0,3,14.359861
0,2,14.367975
3.0,4,14.383191
3.0,4,14.461482
2.0,3,14.47133
2.0,3,14.483228
2.0,3,14.496977
1.0,2,14.507768
1.0,2,14.51615
0,2,14.52664
1.0,2,14.535711
0,2,14.616035
3.0,4,14.632054
1.0,2,14.641944
1.0,2,14.651864
0,2,14.660389
0,2,14.668679
0,2,14.676577
0,2,14.683944
1.0,2,14.693947
3.0,4,14.794804
3.0,4,14.812693
2.0,3,14.825702
0,2,14.836483
0,2,14.842993
3.0,4,14.858979
4.0,5,14.941098
4.0,5,14.966479
3.0,4,14.984574
3.0,4,15.001409
2.0,3,15.017526
0,2,15.100695
2.0,3,15.11421
0,2,15.125136
1.0,2,15.137728
1.0,2,15.148151
0,2,15.158363
0,2,15.166917
0,2,15.177609
0,2,15.185596
2.0,3,15.279155
2.0,3,15.291609
2.0,3,15.303593
4.0,5,15.326183
0,2,15.337775
3.0,4,15.352575
3.0,4,15.425193
0,2,15.432078
2.0,3,15.449832
0,2,15.460135
0,2,15.46701
0,2,15.478957
0,2,15.489603
0,2,15.498909
3.0,4,15.591757
0,2,15.598868
2.0,3,15.609915
0,2,15.618054
1.0,2,15.625135
1.0,2,15.638679
1.0,2,15.649725
2.0,3,15.662381
1.0,2,15.670786
3.0,4,15.762283
1.0,2,15.769089
1.0,2,15.778662
2.0,3,15.789475
1.0,2,15.797227
0,2,15.807799
0,2,15.817201
1.0,2,15.826437
2.0,3,15.919266
0,2,15.929754
2.0,3,15.942036
0,2,15.951728
1.0,2,15.960452
2.0,3,15.972239
1.0,2,15.978713
2.0,3,15.990312
3.0,4,16.071397
0,2,16.0787
0,2,16.087937
2.0,3,16.101163
3.0,4,16.123349
0,2,16.132658
2.0,3,16.147365
2.0,3,16.226904
2.0,3,16.237082
3.0,4,16.251988
2.0,3,16.262116
0,2,16.270393
0,2,16.288091
5.0,6,16.390251
2.0,3,16.402526
4.0,5,16.421855
1.0,2,16.43047
0,2,16.437041
0,2,16.445907
0,2,16.454578
0,2,16.465228
2.0,3,16.539484
4.0,5,16.56933
3.0,4,16.58845
0,2,16.59601
0,2,16.603069
0,2,16.613115
0,2,16.621386
2.0,3,16.708864
1.0,2,16.715669
0,2,16.722973
0,2,16.731904
0,2,16.740452
1.0,2,16.74719
0,2,16.757581
2.0,3,16.772054
1.0,2,16.780443
1.0,2,16.869355
3.0,4,16.883155
1.0,2,16.892095
5.0,6,16.915857
2.0,3,16.927451
0,2,16.934977
0,2,16.943098
4.0,5,17.029157
1.0,2,17.037222
1.0,2,17.04675
3.0,4,17.066432
1.0,2,17.076913
2.0,3,17.089963
0,2,17.098808
0,2,17.175704
1.0,2,17.182346
1.0,2,17.187746
0,2,17.203078
2.0,3,17.21559
0,2,17.224566
1.0,2,17.233538
2.0,3,17.24832
1.0,2,17.256392
4.0,5,17.352894
1.0,2,17.3649
5.0,6,17.400775
0,2,17.409844
5.0,6,17.506661
1.0,2,17.514242
3.0,4,17.533184
1.0,2,17.541711
0,2,17.55329
0,2,17.562605
0,2,17.569758
2.0,3,17.583525
4.0,5,17.674551
1.0,2,17.68286
1.0,2,17.691473
0,2,17.698984
3.0,4,17.720419
2.0,3,17.734231
2.0,3,17.751744
1.0,2,17.834122
1.0,2,17.841393
0,2,17.850525
2.0,3,17.862182
1.0,2,17.870255
1.0,2,17.878081
0,2,17.887385
2.0,3,17.899339
1.0,2,17.910618
3.0,4,18.008699
2.0,3,18.02356
1.0,2,18.032741
2.0,3,18.044898
2.0,3,18.057339
3.0,4,18.070378
0,2,18.077927
1.0,2,18.147173
2.0,3,18.161895
1.0,2,18.169378
3.0,4,18.187497
3.0,4,18.206005
2.0,3,18.218203
1.0,2,18.227179
2.0,3,18.313668
0,2,18.320642
1.0,2,18.328424
3.0,4,18.347227
0,2,18.355942
0,2,18.366022
0,2,18.373618
3.0,4,18.463397
0,2,18.472346
2.0,3,18.485245
0,2,18.493275
3.0,4,18.507218
1.0,2,18.514329
4.0,5,18.536025
1.0,2,18.633346
0,2,18.642674
2.0,3,18.658406
0,2,18.668701
2.0,3,18.681038
0,2,18.691539
3.0,4,18.708786
2.0,3,18.720417
3.0,4,18.803333
0,2,18.812596
0,2,18.821434
3.0,4,18.838171
1.0,2,18.847299
3.0,4,18.864174
0,2,18.873811
1.0,2,18.955259
5.0,6,18.97969
3.0,4,19.004663
3.0,4,19.020753
1.0,2,19.029982
0,2,19.03949
3.0,4,19.131972
0,2,19.142353
0,2,19.150015
1.0,2,19.160825
0,2,19.168441
0,2,19.177328
0,2,19.18579
1.0,2,19.194497
0,2,19.200972
0,2,19.282623
0,2,19.290916
3.0,4,19.306891
1.0,2,19.31606
2.0,3,19.330419
1.0,2,19.34118
0,2,19.35243
1.0,2,19.364803
0,2,19.448488
2.0,3,19.458884
2.0,3,19.470482
1.0,2,19.476923
0,2,19.484169
1.0,2,19.493382
1.0,2,19.502482
0,2,19.510434
1.0,2,19.528891
3.0,4,19.623979
1.0,2,19.631959
0,2,19.640414
2.0,3,19.655349
0,2,19.663991
0,2,19.672552
3.0,4,19.688117
1.0,2,19.698068
1.0,2,19.780638
3.0,4,19.79688
3.0,4,19.816316
2.0,3,19.830521
1.0,2,19.842342
0,2,19.851299
1.0,2,19.860341
3.0,4,19.947876
1.0,2,19.955305
1.0,2,19.96344
0,2,19.972545
3.0,4,19.988556
1.0,2,19.997236
0,2,20.004683
0,2,20.013676
4.0,5,20.102441
0,2,20.112632
0,2,20.122772
1.0,2,20.130203
3.0,4,20.148926
0,2,20.156176
3.0,4,20.172801
0,2,20.257307
1.0,2,20.264655
2.0,3,20.277683
4.0,5,20.296715
1.0,2,20.305761
0,2,20.318412
1.0,2,20.328778
0,2,20.33898
1.0,2,20.42728
0,2,20.438051
0,2,20.447541
1.0,2,20.455618
2.0,3,20.467199
5.0,6,20.492201
3.0,4,20.572246
0,2,20.580934
3.0,4,20.603379
3.0,4,20.621414
0,2,20.630346
0,2,20.639069
4.0,5,20.660732
2.0,3,20.733842
0,2,20.740781
0,2,20.748314
0,2,20.76424
1.0,2,20.775265
0,2,20.783649
2.0,3,20.7958
0,2,20.805328
1.0,2,20.811805
2.0,3,20.896614
2.0,3,20.90786
3.0,4,20.922256
0,2,20.930432
0,2,20.940371
0,2,20.951329
5.0,6,21.052844
4.0,5,21.070681
0,2,21.077791
1.0,2,21.086995
0,2,21.094157
2.0,3,21.104465
0,2,21.11301
0,2,21.120239
0,2,21.197864
0,2,21.204319
0,2,21.214579
2.0,3,21.225998
3.0,4,21.246888
0,2,21.256989
4.0,5,21.276928
0,2,21.355523
2.0,3,21.365437
0,2,21.372239
1.0,2,21.380442
1.0,2,21.386772
3.0,4,21.404525
0,2,21.416205
1.0,2,21.425945
0,2,21.511168
0,2,21.518299
0,2,21.527095
2.0,3,21.537103
0,2,21.547065
2.0,3,21.55946
0,2,21.566486
1.0,2,21.574594
3.0,4,21.644142
0,2,21.656702
1.0,2,21.666928
2.0,3,21.679542
0,2,21.690052
2.0,3,21.703397
0,2,21.709785
1.0,2,21.719038
2.0,3,21.730686
0,2,21.810505
0,2,21.817196
0,2,21.82681
2.0,3,21.839435
2.0,3,21.854547
1.0,2,21.865021
4.0,5,21.884785
4.0,5,21.989692
1.0,2,21.997272
2.0,3,22.006755
1.0,2,22.014826
3.0,4,22.0334
2.0,3,22.047193
5.0,6,22.150831
0,2,22.15908
2.0,3,22.174627
0,2,22.182926
0,2,22.191828
0,2,22.198974
0,2,22.207549
5.0,6,22.29766
1.0,2,22.305346
0,2,22.313713
0,2,22.322502
0,2,22.330445
0,2,22.338043
1.0,2,22.347144
3.0,4,22.367559
0,2,22.455301
2.0,3,22.466822
0,2,22.475368
6.0,7,22.502865
1.0,2,22.510009
0,2,22.518778
1.0,2,22.528714
1.0,2,22.621336
2.0,3,22.632501
1.0,2,22.641032
0,2,22.648026
0,2,22.657148
3.0,4,22.672678
1.0,2,22.681132
0,2,22.687728
1.0,2,22.695159
2.0,3,22.776086
3.0,4,22.792212
2.0,3,22.804999
2.0,3,22.818058
0,2,22.827074
0,2,22.836083
0,2,22.84392
3.0,4,22.93986
1.0,2,22.951162
3.0,4,22.967431
1.0,2,22.978972
4.0,5,22.999835
1.0,2,23.012328
1.0,2,23.025828
1.0,2,23.111124
1.0,2,23.119177
0,2,23.129813
3.0,4,23.144445
1.0,2,23.153188
3.0,4,23.17138
1.0,2,23.178136
0,2,23.185488
2.0,3,23.258413
3.0,4,23.275368
0,2,23.28478
2.0,3,23.300963
3.0,4,23.321938
1.0,2,23.329286
2.0,3,23.418007
1.0,2,23.425358
3.0,4,23.441046
1.0,2,23.447902
0,2,23.458916
1.0,2,23.466632
0,2,23.475499
0,2,23.48299
0,2,23.490636
0,2,23.57127
1.0,2,23.580136
0,2,23.589069
1.0,2,23.59622
3.0,4,23.611057
2.0,3,23.62326
1.0,2,23.631316
1.0,2,23.639284
2.0,3,23.716156
0,2,23.723254
1.0,2,23.731223
1.0,2,23.744725
1.0,2,23.757073
0,2,23.767748
2.0,3,23.779553
0,2,23.787236
3.0,4,23.804439
4.0,5,23.893611
2.0,3,23.905985
0,2,23.914715
1.0,2,23.924524
0,2,23.932686
0,2,23.939592
3.0,4,23.953607
2.0,3,24.032403
3.0,4,24.048743
0,2,24.058051
1.0,2,24.067256
2.0,3,24.078487
1.0,2,24.087273
0,2,24.096359
2.0,3,24.189888
0,2,24.198387
2.0,3,24.209918
3.0,4,24.226149
5.0,6,24.256517
0,2,24.264288
2.0,3,24.355616
2.0,3,24.369563
2.0,3,24.383661
2.0,3,24.395106
0,2,24.402478
1.0,2,24.409517
2.0,3,24.423146
0,2,24.433148
0,2,24.523562
1.0,2,24.530407
0,2,24.539006
1.0,2,24.548625
2.0,3,24.559519
2.0,3,24.570791
3.0,4,24.585161
0,2,24.592766
0,2,24.665559
0,2,24.674985
3.0,4,24.690614
2.0,3,24.708097
1.0,2,24.71559
2.0,3,24.728547
1.0,2,24.736821
3.0,4,24.822877
3.0,4,24.836353
1.0,2,24.844638
4.0,5,24.863608
1.0,2,24.87114
0,2,24.879738
0,2,24.887497
0,2,24.896362
2.0,3,24.974913
2.0,3,24.988086
1.0,2,24.996497
2.0,3,25.008312
4.0,5,25.029713
1.0,2,25.037204
0,2,25.046402
0,2,25.119528
0,2,25.124857
0,2,25.131271
1.0,2,25.13968
0,2,25.150279
1.0,2,25.15824
2.0,3,25.171473
2.0,3,25.183457
0,2,25.192518
4.0,5,25.288467
1.0,2,25.29711
0,2,25.303413
0,2,25.310315
0,2,25.31791
0,2,25.326331
2.0,3,25.338441
0,2,25.349535
2.0,3,25.437632
0,2,25.445174
1.0,2,25.45272
2.0,3,25.465961
0,2,25.473263
2.0,3,25.488254
0,2,25.495373
0,2,25.504744
0,2,25.578313
0,2,25.585758
3.0,4,25.604656
0,2,25.615017
3.0,4,25.640459
3.0,4,25.655452
0,2,25.663944
1.0,2,25.746658
0,2,25.753712
0,2,25.761617
2.0,3,25.772233
0,2,25.778513
2.0,3,25.788664
1.0,2,25.796211
1.0,2,25.803193
2.0,3,25.814842
2.0,3,25.906324
0,2,25.916185
0,2,25.92478
5.0,6,25.951931
2.0,3,25.964767
1.0,2,25.972701
0,2,25.97932
4.0,5,26.057561
0,2,26.071878
1.0,2,26.084209
1.0,2,26.093578
5.0,6,26.1194
4.0,5,26.217064
0,2,26.22262
3.0,4,26.236722
0,2,26.243549
2.0,3,26.257946
2.0,3,26.268604
0,2,26.277045
0,2,26.285629
0,2,26.363907
3.0,4,26.378484
0,2,26.387553
0,2,26.396356
0,2,26.406764
0,2,26.414836
0,2,26.424161
1.0,2,26.432911
1.0,2,26.441377
0,2,26.522433
1.0,2,26.530089
1.0,2,26.541494
2.0,3,26.553799
1.0,2,26.562055
0,2,26.570064
2.0,3,26.581353
0,2,26.589605
0,2,26.597028
2.0,3,26.681403
0,2,26.68794
1.0,2,26.695698
0,2,26.702121
0,2,26.710239
0,2,26.718081
2.0,3,26.732399
1.0,2,26.741588
4.0,5,26.83543
0,2,26.842595
0,2,26.853895
1.0,2,26.860554
4.0,5,26.881409
4.0,5,26.900969
3.0,4,26.976998
3.0,4,26.998921
4.0,5,27.019687
0,2,27.027065
1.0,2,27.03336
0,2,27.04095
0,2,27.048461
1.0,2,27.126344
3.0,4,27.138457
2.0,3,27.149413
0,2,27.155856
3.0,4,27.18085
0,2,27.190658
0,2,27.199242
0,2,27.28471
1.0,2,27.292041
2.0,3,27.30562
4.0,5,27.328701
0,2,27.341518
3.0,4,27.359794
3.0,4,27.436583
3.0,4,27.457887
2.0,3,27.473229
4.0,5,27.49402
0,2,27.501441
0,2,27.510684
2.0,3,27.522819
0,2,27.60282
3.0,4,27.616109
0,2,27.625037
4.0,5,27.650116
0,2,27.660587
0,2,27.671999
4.0,5,27.769944
2.0,3,27.781332
0,2,27.790345
3.0,4,27.805794
0,2,27.812598
2.0,3,27.825348
2.0,3,27.838253
5.0,6,27.917433
0,2,27.924537
0,2,27.932002
0,2,27.940565
2.0,3,27.952114
0,2,27.958996
2.0,3,27.972351
1.0,2,28.053363
