#{"t_start": 1514340648.8944252, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
0,1,4.022743
0,2,4.03209
2.0,3,4.045985
1.0,2,4.054229
0,2,4.061024
0,1,4.066962
0,2,4.07453
0,2,4.156465
0,2,4.165068
0,1,4.169078
0,2,4.179412
1.0,2,4.188933
0,1,4.192494
1.0,2,4.203315
0,2,4.213387
0,2,4.222637
1.0,2,4.232515
0,2,4.242151
1.0,2,4.322902
1.0,2,4.333164
2.0,3,4.349844
1.0,2,4.3593
0,2,4.367649
0,2,4.378173
1.0,2,4.386311
0,2,4.39601
1.0,2,4.406288
0,1,4.409694
0,1,4.479592
1.0,2,4.486905
1.0,2,4.495003
1.0,2,4.504767
0,2,4.513475
1.0,2,4.52191
0,2,4.530785
0,2,4.537657
1.0,2,4.545218
0,1,4.549694
1.0,2,4.558899
1.0,2,4.65405
0,1,4.657522
1.0,2,4.667712
0,2,4.679162
1.0,2,4.68975
1.0,2,4.700279
0,2,4.709684
0,2,4.718435
0,2,4.725888
1.0,2,4.732983
0,2,4.813605
1.0,2,4.82272
0,1,4.828182
1.0,2,4.840183
1.0,2,4.847318
0,2,4.856804
0,1,4.860773
1.0,2,4.870858
1.0,2,4.881428
0,2,4.890251
2.0,3,4.902306
1.0,2,4.979069
1.0,2,4.989161
1.0,2,5.00105
0,2,5.013319
0,2,5.021782
1.0,2,5.032323
1.0,2,5.04018
0,1,5.044487
1.0,2,5.054337
0,2,5.063436
0,2,5.144736
0,1,5.14846
1.0,2,5.15659
0,1,5.15961
1.0,2,5.167873
0,2,5.175782
0,1,5.179718
0,2,5.189066
0,2,5.20311
1.0,2,5.212681
1.0,2,5.222081
1.0,2,5.233559
1.0,2,5.318975
0,1,5.324456
1.0,2,5.334775
1.0,2,5.345277
0,1,5.349686
1.0,2,5.359481
1.0,2,5.368353
0,2,5.375922
1.0,2,5.385216
1.0,2,5.399215
2.0,3,5.490102
0,2,5.498606
0,1,5.503544
0,2,5.515528
0,2,5.526309
0,2,5.534392
1.0,2,5.542864
0,2,5.551139
0,1,5.555308
2.0,3,5.567587
0,2,5.575469
0,2,5.646515
0,2,5.655988
0,1,5.662026
0,1,5.667485
1.0,2,5.677141
1.0,2,5.686514
1.0,2,5.695715
1.0,2,5.703757
0,2,5.713276
1.0,2,5.724668
0,2,5.733614
0,2,5.809238
0,2,5.815382
1.0,2,5.82466
0,2,5.833475
0,1,5.843398
1.0,2,5.85509
1.0,2,5.86182
1.0,2,5.871351
0,2,5.881191
0,1,5.888492
1.0,2,5.897627
1.0,2,5.976234
0,2,5.984944
1.0,2,5.993096
0,1,5.997891
0,2,6.005748
0,2,6.014161
0,2,6.023166
0,1,6.028515
0,2,6.036859
0,2,6.044924
0,2,6.054407
0,2,6.137177
0,1,6.141094
2.0,3,6.157046
0,1,6.161127
0,2,6.17142
1.0,2,6.180064
0,1,6.184603
2.0,3,6.197088
1.0,2,6.205578
0,2,6.213692
0,2,6.289174
1.0,2,6.296667
1.0,2,6.307479
1.0,2,6.317156
0,2,6.325334
0,2,6.334561
0,2,6.342819
2.0,3,6.354795
0,2,6.363091
0,2,6.370951
1.0,2,6.455102
0,1,6.460497
1.0,2,6.469687
0,2,6.478997
0,2,6.488158
0,1,6.493284
1.0,2,6.500842
1.0,2,6.513919
0,1,6.519377
1.0,2,6.528319
1.0,2,6.53662
0,1,6.540932
0,1,6.6217
1.0,2,6.631657
1.0,2,6.640926
0,2,6.649528
0,2,6.660197
1.0,2,6.669758
0,1,6.674797
2.0,3,6.685359
0,2,6.692753
3.0,4,6.799285
1.0,2,6.80784
0,1,6.813631
1.0,2,6.826322
1.0,2,6.838139
0,1,6.844948
0,2,6.853805
1.0,2,6.863943
0,2,6.872426
0,2,6.87857
0,2,6.88581
0,1,6.890339
0,2,6.976027
0,2,6.984063
1.0,2,6.993764
1.0,2,7.001894
1.0,2,7.011683
1.0,2,7.020905
1.0,2,7.027313
1.0,2,7.037117
0,2,7.044281
0,2,7.052247
0,2,7.124055
3.0,4,7.141943
1.0,2,7.15005
0,1,7.15504
0,2,7.163409
0,1,7.167823
1.0,2,7.176516
0,2,7.185737
1.0,2,7.193903
1.0,2,7.202945
1.0,2,7.28352
2.0,3,7.294511
1.0,2,7.30249
0,1,7.30685
2.0,3,7.318756
1.0,2,7.327374
2.0,3,7.343154
0,1,7.347448
2.0,3,7.361817
1.0,2,7.437893
0,2,7.448588
4.0,5,7.469215
1.0,2,7.478615
0,1,7.482347
0,2,7.491485
1.0,2,7.501235
0,2,7.511961
2.0,3,7.592365
1.0,2,7.601157
1.0,2,7.610752
1.0,2,7.620041
0,1,7.624598
0,2,7.63496
0,2,7.644703
0,2,7.653761
0,2,7.664254
1.0,2,7.672591
1.0,2,7.680287
0,1,7.76052
1.0,2,7.768729
1.0,2,7.778216
1.0,2,7.786315
0,2,7.792799
0,2,7.799692
1.0,2,7.809961
0,2,7.821169
0,2,7.829178
1.0,2,7.836893
1.0,2,7.918457
3.0,4,7.937007
1.0,2,7.948953
1.0,2,7.961544
0,2,7.971226
0,2,7.979774
0,2,7.992437
1.0,2,8.002531
1.0,2,8.011189
1.0,2,8.09044
1.0,2,8.098096
3.0,4,8.120483
3.0,4,8.137164
0,2,8.14418
1.0,2,8.152554
1.0,2,8.160894
1.0,2,8.170953
0,2,8.255544
2.0,3,8.267946
1.0,2,8.276289
1.0,2,8.283437
2.0,3,8.298826
1.0,2,8.31082
0,1,8.31641
2.0,3,8.329891
1.0,2,8.339648
2.0,3,8.435782
1.0,2,8.44609
3.0,4,8.464206
3.0,4,8.477631
1.0,2,8.487077
1.0,2,8.496294
1.0,2,8.505881
1.0,2,8.525189
1.0,2,8.610682
1.0,2,8.618613
4.0,5,8.638821
1.0,2,8.648922
0,2,8.656806
0,2,8.664785
0,2,8.67252
1.0,2,8.681078
1.0,2,8.75171
1.0,2,8.758548
2.0,3,8.771783
0,2,8.780965
2.0,3,8.804689
1.0,2,8.81485
2.0,3,8.829935
0,2,8.840309
3.0,4,8.938034
0,2,8.945903
1.0,2,8.953181
0,2,8.96287
0,2,8.973055
2.0,3,8.98595
1.0,2,9.001567
0,2,9.010168
1.0,2,9.022672
2.0,3,9.112619
1.0,2,9.123353
1.0,2,9.131797
1.0,2,9.139983
1.0,2,9.147133
1.0,2,9.154938
0,2,9.163865
0,2,9.171319
3.0,4,9.186405
0,2,9.269286
0,2,9.277549
1.0,2,9.287887
1.0,2,9.296062
0,2,9.305468
3.0,4,9.322059
1.0,2,9.33094
2.0,3,9.343364
3.0,4,9.426544
2.0,3,9.444211
1.0,2,9.453435
0,2,9.463288
3.0,4,9.481388
2.0,3,9.495646
2.0,3,9.513436
1.0,2,9.598555
0,2,9.607717
2.0,3,9.621834
4.0,5,9.642778
1.0,2,9.651893
0,2,9.662198
1.0,2,9.669187
0,2,9.677169
3.0,4,9.757778
0,2,9.766659
1.0,2,9.777653
1.0,2,9.785896
2.0,3,9.80155
1.0,2,9.814635
3.0,4,9.830249
3.0,4,9.920704
1.0,2,9.927352
3.0,4,9.942752
1.0,2,9.952653
2.0,3,9.970527
0,2,9.980726
0,2,9.990054
1.0,2,10.000373
1.0,2,10.085499
1.0,2,10.095788
1.0,2,10.10283
2.0,3,10.114558
0,2,10.124155
0,2,10.138021
1.0,2,10.144336
2.0,3,10.160029
1.0,2,10.174628
2.0,3,10.271691
2.0,3,10.290411
0,2,10.301034
0,2,10.309312
4.0,5,10.328787
1.0,2,10.334566
0,2,10.341632
1.0,2,10.430986
1.0,2,10.440889
3.0,4,10.458846
1.0,2,10.467929
0,2,10.47685
0,2,10.485084
1.0,2,10.494324
1.0,2,10.504076
1.0,2,10.512105
2.0,3,10.590767
0,2,10.601312
1.0,2,10.610623
0,2,10.622749
0,2,10.63265
3.0,4,10.651999
0,2,10.663798
0,2,10.673625
2.0,3,10.761657
1.0,2,10.773878
2.0,3,10.784865
0,2,10.791517
5.0,6,10.823462
0,2,10.834491
0,2,10.842831
1.0,2,10.852068
2.0,3,10.94391
2.0,3,10.957323
0,2,10.968735
2.0,3,10.989661
2.0,3,11.003529
0,2,11.011939
4.0,5,11.115236
2.0,3,11.124794
0,2,11.132809
3.0,4,11.148346
2.0,3,11.161926
2.0,3,11.174236
0,2,11.181705
0,2,11.189505
0,2,11.277408
0,2,11.285162
3.0,4,11.301219
2.0,3,11.314824
6.0,7,11.345887
1.0,2,11.35568
0,2,11.424948
0,2,11.437282
0,2,11.445632
0,2,11.453318
2.0,3,11.464582
4.0,5,11.484148
0,2,11.494326
0,2,11.504081
4.0,5,11.591804
2.0,3,11.60595
1.0,2,11.614002
0,2,11.621663
1.0,2,11.638494
1.0,2,11.647779
0,2,11.657658
0,2,11.665864
3.0,4,11.763322
0,2,11.771099
5.0,6,11.794874
0,2,11.80159
1.0,2,11.807773
2.0,3,11.823388
1.0,2,11.905443
2.0,3,11.915646
0,2,11.924928
2.0,3,11.935265
1.0,2,11.945926
0,2,11.952128
0,2,11.960102
2.0,3,11.972444
2.0,3,12.042479
0,2,12.053828
2.0,3,12.067203
2.0,3,12.080674
2.0,3,12.09421
0,2,12.101998
1.0,2,12.110318
1.0,2,12.118942
2.0,3,12.202601
1.0,2,12.208435
1.0,2,12.214699
0,2,12.223237
0,2,12.231251
2.0,3,12.247392
0,2,12.257158
0,2,12.266509
2.0,3,12.282371
0,2,12.367271
2.0,3,12.378055
2.0,3,12.390579
4.0,5,12.420346
1.0,2,12.42665
0,2,12.433055
0,2,12.440444
1.0,2,12.447361
1.0,2,12.530848
0,2,12.539449
0,2,12.548533
4.0,5,12.568937
1.0,2,12.577107
0,2,12.58658
1.0,2,12.596048
0,2,12.603604
0,2,12.67737
0,2,12.684157
1.0,2,12.690784
0,2,12.702526
3.0,4,12.72461
0,2,12.733486
2.0,3,12.747832
0,2,12.755206
2.0,3,12.845357
2.0,3,12.85683
1.0,2,12.868438
0,2,12.875736
0,2,12.884109
1.0,2,12.897469
2.0,3,12.911658
1.0,2,12.920322
1.0,2,12.930166
1.0,2,13.0162
1.0,2,13.024844
4.0,5,13.045141
0,2,13.051904
1.0,2,13.057995
3.0,4,13.071335
1.0,2,13.083344
1.0,2,13.093671
3.0,4,13.183086
3.0,4,13.198264
2.0,3,13.212624
0,2,13.221737
2.0,3,13.235216
0,2,13.243176
2.0,3,13.320541
5.0,6,13.343835
1.0,2,13.355342
1.0,2,13.365738
1.0,2,13.375956
1.0,2,13.385378
2.0,3,13.398222
1.0,2,13.406172
2.0,3,13.491328
0,2,13.499702
3.0,4,13.515016
3.0,4,13.533479
0,2,13.543613
0,2,13.552015
0,2,13.566401
2.0,3,13.666225
0,2,13.676272
2.0,3,13.695746
0,2,13.705339
0,2,13.715532
0,2,13.72338
3.0,4,13.741083
0,2,13.748644
1.0,2,13.84467
1.0,2,13.855841
0,2,13.8633
0,2,13.874348
0,2,13.885837
3.0,4,13.9035
4.0,5,13.923255
1.0,2,13.932441
1.0,2,14.024522
0,2,14.032889
2.0,3,14.04835
1.0,2,14.057417
1.0,2,14.065477
1.0,2,14.074904
3.0,4,14.088599
1.0,2,14.096612
0,2,14.168303
0,2,14.174726
1.0,2,14.181903
1.0,2,14.188752
1.0,2,14.197172
3.0,4,14.215717
1.0,2,14.224108
0,2,14.243167
1.0,2,14.251723
3.0,4,14.346863
2.0,3,14.3619
1.0,2,14.371202
1.0,2,14.378821
0,2,14.385361
1.0,2,14.393314
2.0,3,14.404525
1.0,2,14.411962
4.0,5,14.493161
2.0,3,14.503527
1.0,2,14.512495
0,2,14.521788
0,2,14.531564
1.0,2,14.540722
1.0,2,14.551831
1.0,2,14.561492
1.0,2,14.642603
2.0,3,14.653779
1.0,2,14.663408
0,2,14.673224
1.0,2,14.682261
2.0,3,14.69402
0,2,14.702232
2.0,3,14.716041
0,2,14.728725
2.0,3,14.819777
2.0,3,14.832486
3.0,4,14.851211
1.0,2,14.859437
4.0,5,14.881585
1.0,2,14.888428
0,2,14.956423
2.0,3,14.972554
1.0,2,14.981907
0,2,14.991301
3.0,4,15.009975
0,2,15.018446
0,2,15.027001
2.0,3,15.042143
0,2,15.126344
0,2,15.135055
0,2,15.145786
1.0,2,15.155439
0,2,15.168311
5.0,6,15.197804
1.0,2,15.207159
3.0,4,15.30522
2.0,3,15.316746
1.0,2,15.326179
1.0,2,15.334706
1.0,2,15.345303
1.0,2,15.356091
0,2,15.363173
0,2,15.371248
0,2,15.378001
1.0,2,15.385963
2.0,3,15.453444
1.0,2,15.464639
0,2,15.475285
0,2,15.484507
1.0,2,15.492592
2.0,3,15.508485
1.0,2,15.519832
1.0,2,15.530168
1.0,2,15.537822
3.0,4,15.627644
0,2,15.635148
0,2,15.643747
0,2,15.650684
3.0,4,15.675406
2.0,3,15.688086
0,2,15.696378
1.0,2,15.780203
1.0,2,15.787869
5.0,6,15.810716
0,2,15.818447
2.0,3,15.830832
3.0,4,15.851478
1.0,2,15.864546
0,2,15.948539
0,2,15.958568
0,2,15.966826
0,2,15.976519
2.0,3,15.989941
3.0,4,16.004129
1.0,2,16.011117
2.0,3,16.022633
1.0,2,16.096935
1.0,2,16.10431
2.0,3,16.116744
2.0,3,16.131446
1.0,2,16.141198
1.0,2,16.154197
0,2,16.1635
3.0,4,16.180437
0,2,16.256058
0,2,16.261928
0,2,16.268932
0,2,16.276246
0,2,16.283783
0,2,16.291562
1.0,2,16.303106
0,2,16.318205
4.0,5,16.416171
0,2,16.425167
0,2,16.431851
0,2,16.439288
2.0,3,16.451284
1.0,2,16.460125
0,2,16.467465
0,2,16.476322
3.0,4,16.495041
1.0,2,16.565104
1.0,2,16.571679
2.0,3,16.594099
1.0,2,16.605084
0,2,16.613195
4.0,5,16.633303
0,2,16.643812
2.0,3,16.73004
1.0,2,16.737247
1.0,2,16.744011
0,2,16.752878
2.0,3,16.764776
2.0,3,16.775726
1.0,2,16.788964
3.0,4,16.80541
3.0,4,16.901659
1.0,2,16.908749
0,2,16.917616
4.0,5,16.937791
0,2,16.946291
4.0,5,16.964763
1.0,2,17.038085
0,2,17.04578
0,2,17.054537
4.0,5,17.077763
0,2,17.088006
3.0,4,17.106373
1.0,2,17.114449
1.0,2,17.123263
0,2,17.201551
1.0,2,17.207181
0,2,17.213262
2.0,3,17.233565
1.0,2,17.241297
1.0,2,17.248731
3.0,4,17.269962
2.0,3,17.281807
1.0,2,17.368524
4.0,5,17.388926
0,2,17.400499
0,2,17.411326
1.0,2,17.426452
3.0,4,17.445896
0,2,17.455609
1.0,2,17.53222
1.0,2,17.539904
5.0,6,17.566757
1.0,2,17.577137
2.0,3,17.591263
3.0,4,17.60761
1.0,2,17.616212
0,2,17.696227
0,2,17.70338
5.0,6,17.729985
2.0,3,17.745759
2.0,3,17.759666
0,2,17.770527
0,2,17.781693
2.0,3,17.86639
3.0,4,17.883186
1.0,2,17.891891
2.0,3,17.903584
1.0,2,17.912026
1.0,2,17.920104
2.0,3,17.93379
0,2,18.026371
0,2,18.034244
0,2,18.044545
4.0,5,18.065803
1.0,2,18.074252
4.0,5,18.09133
0,2,18.099175
5.0,6,18.18754
2.0,3,18.198173
1.0,2,18.208609
4.0,5,18.230894
1.0,2,18.23957
0,2,18.248315
0,2,18.331631
1.0,2,18.339182
1.0,2,18.346087
2.0,3,18.358658
2.0,3,18.371847
0,2,18.381566
2.0,3,18.395531
1.0,2,18.402939
0,2,18.409965
3.0,4,18.502836
2.0,3,18.51514
0,2,18.5233
1.0,2,18.529141
2.0,3,18.541463
5.0,6,18.569268
0,2,18.662796
2.0,3,18.676708
2.0,3,18.694723
4.0,5,18.717352
0,2,18.726424
1.0,2,18.733641
0,2,18.742547
0,2,18.813656
1.0,2,18.822821
1.0,2,18.834701
0,2,18.842421
3.0,4,18.859812
0,2,18.869303
0,2,18.877112
4.0,5,18.899332
0,2,18.980781
0,2,18.988853
0,2,18.99799
3.0,4,19.016834
1.0,2,19.028049
0,2,19.037553
0,2,19.046377
0,2,19.056697
1.0,2,19.067012
0,2,19.150374
2.0,3,19.161564
1.0,2,19.171023
0,2,19.1827
1.0,2,19.190353
0,2,19.19844
1.0,2,19.208509
1.0,2,19.217494
0,2,19.223788
0,2,19.300682
2.0,3,19.316466
0,2,19.324278
0,2,19.332464
3.0,4,19.349838
0,2,19.361955
1.0,2,19.371161
4.0,5,19.473607
2.0,3,19.484618
0,2,19.491926
0,2,19.498824
0,2,19.506287
0,2,19.514078
1.0,2,19.523571
0,2,19.532116
3.0,4,19.560564
2.0,3,19.648906
0,2,19.656581
1.0,2,19.665237
0,2,19.674541
3.0,4,19.693415
0,2,19.70203
1.0,2,19.710075
3.0,4,19.80221
0,2,19.809929
3.0,4,19.827508
0,2,19.836429
0,2,19.845445
1.0,2,19.857623
1.0,2,19.866734
0,2,19.876662
0,2,19.885771
0,2,19.963829
3.0,4,19.98078
1.0,2,19.988934
0,2,19.998295
2.0,3,20.011121
2.0,3,20.021412
1.0,2,20.030564
2.0,3,20.045848
0,2,20.119596
4.0,5,20.142737
0,2,20.151422
1.0,2,20.160373
0,2,20.170004
0,2,20.177718
0,2,20.18608
4.0,5,20.28272
3.0,4,20.298376
2.0,3,20.312206
1.0,2,20.319241
1.0,2,20.325357
3.0,4,20.347845
2.0,3,20.364234
0,2,20.452555
0,2,20.462222
2.0,3,20.476263
4.0,5,20.498009
0,2,20.505437
1.0,2,20.514036
1.0,2,20.521562
1.0,2,20.528991
1.0,2,20.602182
2.0,3,20.619291
2.0,3,20.634757
1.0,2,20.643884
0,2,20.652991
2.0,3,20.666391
2.0,3,20.677034
1.0,2,20.685763
1.0,2,20.756592
0,2,20.762342
0,2,20.769801
1.0,2,20.782587
1.0,2,20.794913
0,2,20.806238
0,2,20.813439
1.0,2,20.82232
1.0,2,20.828782
1.0,2,20.837863
2.0,3,20.923193
0,2,20.929177
0,2,20.936842
2.0,3,20.947005
0,2,20.955558
2.0,3,20.970014
1.0,2,20.983284
0,2,20.992983
1.0,2,21.074363
0,2,21.08257
4.0,5,21.100318
0,2,21.107189
2.0,3,21.118849
3.0,4,21.133884
0,2,21.142808
1.0,2,21.218561
0,2,21.226098
6.0,7,21.257154
3.0,4,21.277364
2.0,3,21.290003
1.0,2,21.298463
3.0,4,21.384218
0,2,21.391115
0,2,21.397745
2.0,3,21.408861
0,2,21.416126
0,2,21.424138
3.0,4,21.447085
0,2,21.45525
7.0,8,21.562653
0,2,21.572647
2.0,3,21.584268
1.0,2,21.592071
2.0,3,21.603005
3.0,4,21.674311
3.0,4,21.698269
1.0,2,21.705117
2.0,3,21.720033
1.0,2,21.727216
1.0,2,21.736387
0,2,21.744554
0,2,21.751741
1.0,2,21.831767
1.0,2,21.83873
0,2,21.847427
0,2,21.855386
3.0,4,21.87635
3.0,4,21.893703
1.0,2,21.901518
2.0,3,21.913506
3.0,4,22.015077
2.0,3,22.025956
1.0,2,22.032395
0,2,22.039657
1.0,2,22.047853
6.0,7,22.084459
0,2,22.167269
2.0,3,22.179948
0,2,22.189736
1.0,2,22.201355
3.0,4,22.217451
2.0,3,22.228635
1.0,2,22.236749
3.0,4,22.317234
0,2,22.326412
2.0,3,22.339261
0,2,22.347147
3.0,4,22.363449
1.0,2,22.371569
0,2,22.3802
2.0,3,22.399084
0,2,22.48397
0,2,22.491463
4.0,5,22.511907
1.0,2,22.519585
4.0,5,22.538783
0,2,22.549758
2.0,3,22.647119
1.0,2,22.654067
3.0,4,22.669574
1.0,2,22.677632
3.0,4,22.69354
1.0,2,22.702637
5.0,6,22.792796
4.0,5,22.813652
3.0,4,22.830487
5.0,6,22.855918
0,2,22.865552
1.0,2,22.873483
1.0,2,22.959701
2.0,3,22.975541
1.0,2,22.984593
4.0,5,23.007846
1.0,2,23.017148
1.0,2,23.027551
2.0,3,23.042858
1.0,2,23.131722
1.0,2,23.140527
1.0,2,23.149264
3.0,4,23.165897
2.0,3,23.178612
1.0,2,23.187222
0,2,23.195675
3.0,4,23.210865
3.0,4,23.287885
6.0,7,23.32178
1.0,2,23.330791
2.0,3,23.345959
1.0,2,23.355959
2.0,3,23.444546
3.0,4,23.458048
0,2,23.466616
2.0,3,23.479092
1.0,2,23.48817
1.0,2,23.496907
1.0,2,23.505682
2.0,3,23.516091
1.0,2,23.597093
5.0,6,23.621848
1.0,2,23.629332
1.0,2,23.636736
3.0,4,23.652761
2.0,3,23.665979
0,2,23.675338
1.0,2,23.746299
1.0,2,23.752144
1.0,2,23.767304
0,2,23.778456
1.0,2,23.787947
0,2,23.797231
3.0,4,23.812926
0,2,23.82085
0,2,23.830028
1.0,2,23.908872
4.0,5,23.92619
1.0,2,23.935217
0,2,23.944704
0,2,23.953854
0,2,23.962086
0,2,23.969424
0,2,23.975575
0,2,24.050985
0,2,24.057742
1.0,2,24.065119
1.0,2,24.07279
0,2,24.082265
1.0,2,24.091675
1.0,2,24.099671
1.0,2,24.10763
0,2,24.117429
1.0,2,24.127124
0,2,24.214567
1.0,2,24.223135
3.0,4,24.238292
4.0,5,24.258391
0,2,24.272594
0,2,24.281955
3.0,4,24.300784
2.0,3,24.390282
0,2,24.400435
1.0,2,24.408986
1.0,2,24.416758
1.0,2,24.42466
1.0,2,24.431584
2.0,3,24.444968
3.0,4,24.466734
1.0,2,24.55205
1.0,2,24.560002
0,2,24.569271
0,2,24.576991
0,2,24.583248
0,2,24.592498
2.0,3,24.604694
0,2,24.610532
0,2,24.618104
0,2,24.69111
3.0,4,24.708381
0,2,24.716091
1.0,2,24.727319
1.0,2,24.73659
0,2,24.744894
0,2,24.753067
5.0,6,24.847378
3.0,4,24.860815
0,2,24.869672
0,2,24.877246
0,2,24.884283
2.0,3,24.89668
0,2,24.905153
0,2,24.913068
0,2,24.920612
0,2,24.995255
2.0,3,25.008708
0,2,25.018176
3.0,4,25.033108
1.0,2,25.041873
2.0,3,25.053607
4.0,5,25.142725
2.0,3,25.150456
2.0,3,25.159873
2.0,3,25.171884
3.0,4,25.194168
1.0,2,25.200363
6.0,7,25.305782
0,2,25.314057
2.0,3,25.325671
3.0,4,25.339568
1.0,2,25.34795
4.0,5,25.367807
4.0,5,25.466329
7.0,8,25.49764
3.0,4,25.517258
2.0,3,25.530195
2.0,3,25.60745
1.0,2,25.614497
0,2,25.624703
1.0,2,25.63502
1.0,2,25.643909
2.0,3,25.664479
0,2,25.673586
1.0,2,25.682334
0,2,25.689945
0,2,25.771356
4.0,5,25.79039
0,2,25.79744
0,2,25.804126
2.0,3,25.814231
2.0,3,25.825232
0,2,25.832483
0,2,25.840363
0,2,25.928066
0,2,25.935985
4.0,5,25.961277
0,2,25.969133
0,2,25.977497
1.0,2,25.985332
4.0,5,26.00496
1.0,2,26.073437
0,2,26.079276
0,2,26.090381
2.0,3,26.10944
2.0,3,26.122371
3.0,4,26.140583
1.0,2,26.150832
2.0,3,26.238838
3.0,4,26.251683
1.0,2,26.258291
0,2,26.265819
1.0,2,26.27439
3.0,4,26.290575
3.0,4,26.30644
2.0,3,26.389433
7.0,8,26.422008
2.0,3,26.435498
0,2,26.445462
1.0,2,26.453695
0,2,26.462209
1.0,2,26.544281
4.0,5,26.566931
0,2,26.575618
3.0,4,26.591144
1.0,2,26.599111
5.0,6,26.622624
0,2,26.704377
0,2,26.709668
0,2,26.717912
1.0,2,26.724845
1.0,2,26.731428
3.0,4,26.747656
4.0,5,26.771135
1.0,2,26.853395
0,2,26.861006
2.0,3,26.875498
3.0,4,26.890908
0,2,26.898857
3.0,4,26.915367
1.0,2,26.923183
1.0,2,26.929537
2.0,3,27.002409
3.0,4,27.024314
2.0,3,27.037071
2.0,3,27.048909
0,2,27.05582
0,2,27.06296
2.0,3,27.075887
0,2,27.151988
0,2,27.158092
1.0,2,27.163954
0,2,27.170629
1.0,2,27.178021
0,2,27.186086
4.0,5,27.215177
3.0,4,27.310341
2.0,3,27.321362
1.0,2,27.329629
3.0,4,27.34727
1.0,2,27.361967
2.0,3,27.377684
2.0,3,27.389338
1.0,2,27.397959
2.0,3,27.468555
1.0,2,27.482587
2.0,3,27.498057
1.0,2,27.505954
1.0,2,27.514794
2.0,3,27.526429
1.0,2,27.535687
3.0,4,27.624638
0,2,27.631573
0,2,27.638249
0,2,27.646147
1.0,2,27.655142
4.0,5,27.680875
0,2,27.691741
1.0,2,27.70291
1.0,2,27.711725
1.0,2,27.795421
1.0,2,27.802931
0,2,27.812358
1.0,2,27.819229
1.0,2,27.827556
2.0,3,27.838271
2.0,3,27.850839
0,2,27.858398
3.0,4,27.930772
0,2,27.93884
0,2,27.946868
2.0,3,27.957628
3.0,4,27.973891
0,2,27.981908
1.0,2,27.990289
3.0,4,28.079016
3.0,4,28.095434
1.0,2,28.103715
