#{"t_start": 1514340648.9307258, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
6.0,7,381.051189
3.0,4,381.069007
5.0,6,381.097382
6.0,7,381.131
7.0,8,381.2297
6.0,7,381.26997
8.0,9,381.387825
9.0,10,381.430968
9.0,10,381.558894
7.0,8,381.592984
5.0,6,381.615871
9.0,10,381.723635
6.0,7,381.746661
7.0,8,381.84809
7.0,8,381.878871
11.0,12,382.054594
9.0,10,382.084475
7.0,8,382.179935
10.0,11,382.218237
2.0,3,382.230464
7.0,8,382.357644
7.0,8,382.387835
5.0,6,382.415292
9.0,10,382.522486
6.0,7,382.54502
9.0,10,382.674219
7.0,8,382.701972
6.0,7,382.730069
5.0,6,382.809099
10.0,11,382.856032
12.0,13,382.972875
8.0,9,383.005198
7.0,8,383.107702
6.0,7,383.129905
4.0,5,383.146955
6.0,7,383.232783
5.0,6,383.263073
8.0,9,383.295942
7.0,8,383.390637
4.0,5,383.406276
9.0,10,383.527327
7.0,8,383.556662
6.0,7,383.580744
10.0,11,383.685657
5.0,6,383.704285
9.0,10,383.793542
7.0,8,383.823668
8.0,9,383.930099
9.0,10,383.959666
10.0,11,384.060557
8.0,9,384.09024
6.0,7,384.11556
8.0,9,384.21463
6.0,7,384.241179
5.0,6,384.343742
8.0,9,384.376011
8.0,9,384.403636
5.0,6,384.49628
8.0,9,384.540267
7.0,8,384.666332
8.0,9,384.693079
6.0,7,384.71846
7.0,8,384.821324
4.0,5,384.839274
11.0,12,384.963674
5.0,6,384.983838
6.0,7,385.006953
6.0,7,385.127993
10.0,11,385.168547
11.0,12,385.281925
8.0,9,385.308274
7.0,8,385.400006
9.0,10,385.434164
7.0,8,385.543279
4.0,5,385.559259
3.0,4,385.570059
8.0,9,385.598118
6.0,7,385.686738
9.0,10,385.727449
5.0,6,385.825067
7.0,8,385.853201
6.0,7,385.87986
7.0,8,385.97476
8.0,9,386.006251
7.0,8,386.11394
8.0,9,386.142872
5.0,6,386.166201
7.0,8,386.279103
8.0,9,386.305492
4.0,5,386.321989
2.0,3,386.424246
9.0,10,386.463011
5.0,6,386.481497
12.0,13,386.597887
8.0,9,386.63126
8.0,9,386.724247
8.0,9,386.761418
10.0,11,386.884387
6.0,7,386.906498
10.0,11,387.002492
5.0,6,387.024807
9.0,10,387.127912
6.0,7,387.148209
10.0,11,387.264626
7.0,8,387.292021
8.0,9,387.325145
9.0,10,387.42037
4.0,5,387.436367
9.0,10,387.540961
8.0,9,387.569055
5.0,6,387.595718
9.0,10,387.70279
7.0,8,387.730462
8.0,9,387.824995
9.0,10,387.858011
7.0,8,387.947766
8.0,9,387.98011
9.0,10,388.093251
9.0,10,388.123759
7.0,8,388.153187
7.0,8,388.249869
8.0,9,388.281745
6.0,7,388.368011
7.0,8,388.400247
7.0,8,388.433867
7.0,8,388.539393
6.0,7,388.559673
9.0,10,388.651273
5.0,6,388.674777
3.0,4,388.697695
9.0,10,388.80612
5.0,6,388.823769
4.0,5,388.843051
7.0,8,388.949349
7.0,8,388.976815
8.0,9,389.066199
9.0,10,389.103738
8.0,9,389.133558
5.0,6,389.226662
13.0,14,389.272673
6.0,7,389.370539
7.0,8,389.394625
4.0,5,389.408457
2.0,3,389.478523
5.0,6,389.500136
4.0,5,389.521295
7.0,8,389.62297
11.0,12,389.662418
5.0,6,389.68409
6.0,7,389.770936
5.0,6,389.791242
6.0,7,389.813469
10.0,11,389.91833
6.0,7,389.9488
9.0,10,390.057561
8.0,9,390.085953
4.0,5,390.169987
8.0,9,390.201056
6.0,7,390.2225
8.0,9,390.324386
4.0,5,390.344472
4.0,5,390.359034
6.0,7,390.453687
10.0,11,390.493279
9.0,10,390.605265
6.0,7,390.63665
6.0,7,390.667408
7.0,8,390.775839
7.0,8,390.822776
8.0,9,390.93452
9.0,10,390.969514
7.0,8,391.079104
7.0,8,391.104249
6.0,7,391.128002
5.0,6,391.212662
9.0,10,391.250387
7.0,8,391.347832
6.0,7,391.368628
4.0,5,391.380533
5.0,6,391.410838
5.0,6,391.519669
8.0,9,391.553771
6.0,7,391.650593
8.0,9,391.678889
10.0,11,391.780216
5.0,6,391.795339
8.0,9,391.831324
5.0,6,391.925008
4.0,5,391.941441
8.0,9,391.968583
7.0,8,392.072728
7.0,8,392.097299
8.0,9,392.190815
11.0,12,392.230032
9.0,10,392.332222
8.0,9,392.356558
8.0,9,392.467436
11.0,12,392.501626
6.0,7,392.523037
12.0,13,392.633687
4.0,5,392.650435
5.0,6,392.740405
11.0,12,392.783861
5.0,6,392.873239
4.0,5,392.889179
8.0,9,392.919691
7.0,8,393.008943
5.0,6,393.028336
8.0,9,393.060497
6.0,7,393.157437
6.0,7,393.181564
7.0,8,393.269867
6.0,7,393.293138
2.0,3,393.302693
4.0,5,393.320475
9.0,10,393.427744
6.0,7,393.454491
5.0,6,393.472592
9.0,10,393.572145
8.0,9,393.601661
9.0,10,393.707445
5.0,6,393.734251
6.0,7,393.831426
4.0,5,393.846528
8.0,9,393.875477
12.0,13,393.979812
7.0,8,394.010002
8.0,9,394.109991
7.0,8,394.136281
6.0,7,394.160398
8.0,9,394.254339
9.0,10,394.284584
10.0,11,394.392653
8.0,9,394.432296
4.0,5,394.529402
9.0,10,394.559596
7.0,8,394.656203
6.0,7,394.679716
5.0,6,394.697953
9.0,10,394.797977
9.0,10,394.83415
9.0,10,394.943881
5.0,6,394.966199
10.0,11,395.062656
9.0,10,395.098264
7.0,8,395.125468
7.0,8,395.230015
4.0,5,395.24443
7.0,8,395.351535
15.0,16,395.404928
5.0,6,395.496365
6.0,7,395.520582
6.0,7,395.546969
9.0,10,395.636197
7.0,8,395.674278
7.0,8,395.772557
7.0,8,395.796688
6.0,7,395.823392
6.0,7,395.923663
7.0,8,395.948351
5.0,6,395.967534
6.0,7,396.047872
9.0,10,396.099251
10.0,11,396.20185
7.0,8,396.23811
7.0,8,396.345965
12.0,13,396.381689
10.0,11,396.478157
7.0,8,396.518179
9.0,10,396.62644
11.0,12,396.668851
8.0,9,396.780288
7.0,8,396.806019
10.0,11,396.907792
4.0,5,396.930737
8.0,9,396.963097
7.0,8,397.065479
7.0,8,397.090443
6.0,7,397.189539
9.0,10,397.219535
8.0,9,397.328152
7.0,8,397.358023
7.0,8,397.390995
5.0,6,397.476991
3.0,4,397.493525
6.0,7,397.520839
9.0,10,397.635811
6.0,7,397.661442
10.0,11,397.77787
7.0,8,397.800554
6.0,7,397.825465
7.0,8,397.918037
5.0,6,397.937511
8.0,9,397.970874
8.0,9,398.073048
8.0,9,398.110193
8.0,9,398.218206
7.0,8,398.241647
4.0,5,398.261864
6.0,7,398.359558
7.0,8,398.386413
8.0,9,398.484256
7.0,8,398.509923
12.0,13,398.638259
4.0,5,398.65558
7.0,8,398.68261
9.0,10,398.785537
9.0,10,398.820016
9.0,10,398.963073
7.0,8,399.000626
4.0,5,399.108273
4.0,5,399.12482
7.0,8,399.155915
5.0,6,399.176497
7.0,8,399.283645
7.0,8,399.313033
8.0,9,399.424685
5.0,6,399.448166
4.0,5,399.466899
10.0,11,399.592593
6.0,7,399.628192
7.0,8,399.744282
7.0,8,399.769443
9.0,10,399.801587
2.0,3,399.907115
7.0,8,399.93515
8.0,9,399.961015
6.0,7,400.112175
11.0,12,400.157072
4.0,5,400.258692
6.0,7,400.291471
5.0,6,400.325593
9.0,10,400.449691
7.0,8,400.479277
7.0,8,400.59451
7.0,8,400.626394
9.0,10,400.732592
7.0,8,400.759223
10.0,11,400.798842
4.0,5,400.889918
6.0,7,400.919642
5.0,6,400.943394
9.0,10,401.055697
6.0,7,401.07677
8.0,9,401.171034
6.0,7,401.195312
6.0,7,401.220012
5.0,6,401.309056
5.0,6,401.33672
7.0,8,401.365673
7.0,8,401.465863
9.0,10,401.496886
4.0,5,401.589848
6.0,7,401.613604
9.0,10,401.647058
6.0,7,401.727707
5.0,6,401.755204
7.0,8,401.786969
6.0,7,401.88113
3.0,4,401.896903
6.0,7,401.924479
6.0,7,402.012203
4.0,5,402.029925
7.0,8,402.057963
5.0,6,402.152313
9.0,10,402.192182
9.0,10,402.311685
7.0,8,402.335185
11.0,12,402.430073
5.0,6,402.450521
6.0,7,402.476344
5.0,6,402.571501
8.0,9,402.596712
7.0,8,402.619814
7.0,8,402.720568
6.0,7,402.74414
9.0,10,402.836408
8.0,9,402.866562
8.0,9,402.974615
7.0,8,403.000247
5.0,6,403.022786
7.0,8,403.137054
9.0,10,403.174605
8.0,9,403.290059
7.0,8,403.316784
5.0,6,403.340926
7.0,8,403.439773
9.0,10,403.475348
9.0,10,403.602973
7.0,8,403.634506
8.0,9,403.74168
5.0,6,403.761921
4.0,5,403.776747
10.0,11,403.891841
4.0,5,403.909804
7.0,8,403.938725
6.0,7,404.041417
6.0,7,404.062664
5.0,6,404.080725
9.0,10,404.173215
3.0,4,404.187483
9.0,10,404.294043
5.0,6,404.312976
8.0,9,404.345738
8.0,9,404.455879
6.0,7,404.483982
6.0,7,404.507721
5.0,6,404.594863
10.0,11,404.630703
9.0,10,404.721622
6.0,7,404.744598
7.0,8,404.845936
7.0,8,404.869689
10.0,11,404.903029
7.0,8,404.996503
8.0,9,405.029167
6.0,7,405.118054
6.0,7,405.140814
7.0,8,405.175167
8.0,9,405.287728
7.0,8,405.314602
6.0,7,405.412961
8.0,9,405.439092
4.0,5,405.453997
8.0,9,405.543525
7.0,8,405.577763
10.0,11,405.685007
7.0,8,405.710092
5.0,6,405.729744
8.0,9,405.839955
9.0,10,405.873846
6.0,7,405.960012
7.0,8,405.995152
6.0,7,406.020874
8.0,9,406.129196
6.0,7,406.161078
6.0,7,406.257033
8.0,9,406.28914
9.0,10,406.396258
5.0,6,406.418625
6.0,7,406.442777
7.0,8,406.527627
11.0,12,406.570121
9.0,10,406.683192
4.0,5,406.698425
6.0,7,406.721274
9.0,10,406.824647
7.0,8,406.850543
7.0,8,406.935693
6.0,7,406.96448
6.0,7,406.98825
7.0,8,407.088854
8.0,9,407.118684
8.0,9,407.229559
2.0,3,407.238852
4.0,5,407.258032
5.0,6,407.277387
8.0,9,407.373049
6.0,7,407.404273
4.0,5,407.422712
6.0,7,407.517739
6.0,7,407.539595
8.0,9,407.630434
7.0,8,407.663306
7.0,8,407.689449
5.0,6,407.776294
13.0,14,407.821012
7.0,8,407.923014
8.0,9,407.949988
8.0,9,408.041269
10.0,11,408.079937
8.0,9,408.180694
5.0,6,408.1985
9.0,10,408.230195
3.0,4,408.322125
4.0,5,408.340089
8.0,9,408.370167
10.0,11,408.484138
5.0,6,408.511148
3.0,4,408.527503
5.0,6,408.618296
6.0,7,408.644705
4.0,5,408.667161
12.0,13,408.783633
6.0,7,408.807498
5.0,6,408.909619
5.0,6,408.930485
8.0,9,408.959799
5.0,6,409.055191
5.0,6,409.074488
9.0,10,409.107545
7.0,8,409.194821
7.0,8,409.230537
7.0,8,409.34902
6.0,7,409.369663
6.0,7,409.390685
9.0,10,409.491005
6.0,7,409.515326
9.0,10,409.615102
8.0,9,409.651436
12.0,13,409.767178
8.0,9,409.800016
11.0,12,409.911448
6.0,7,409.934502
4.0,5,409.949987
9.0,10,410.03657
8.0,9,410.080106
6.0,7,410.17667
6.0,7,410.199773
9.0,10,410.297574
6.0,7,410.321758
9.0,10,410.35716
6.0,7,410.445982
6.0,7,410.473288
10.0,11,410.595685
6.0,7,410.619328
7.0,8,410.646498
6.0,7,410.734464
6.0,7,410.761873
9.0,10,410.856415
6.0,7,410.885979
3.0,4,410.911483
8.0,9,411.023957
5.0,6,411.041318
9.0,10,411.081137
5.0,6,411.18043
6.0,7,411.201955
4.0,5,411.216776
12.0,13,411.324159
7.0,8,411.355201
8.0,9,411.447651
7.0,8,411.485278
9.0,10,411.597238
3.0,4,411.608585
8.0,9,411.636983
8.0,9,411.730098
7.0,8,411.756405
9.0,10,411.85571
7.0,8,411.890722
9.0,10,411.999875
3.0,4,412.010256
4.0,5,412.031227
12.0,13,412.155694
7.0,8,412.181148
4.0,5,412.199751
6.0,7,412.286346
4.0,5,412.304901
6.0,7,412.330883
6.0,7,412.426131
6.0,7,412.448681
8.0,9,412.480732
8.0,9,412.586845
8.0,9,412.613067
5.0,6,412.70895
4.0,5,412.727556
5.0,6,412.746448
9.0,10,412.847062
8.0,9,412.888207
4.0,5,412.904873
7.0,8,413.00365
8.0,9,413.035013
7.0,8,413.120568
8.0,9,413.155432
8.0,9,413.254509
6.0,7,413.275235
8.0,9,413.309548
6.0,7,413.399445
6.0,7,413.422308
8.0,9,413.521523
6.0,7,413.541427
8.0,9,413.577712
7.0,8,413.67827
7.0,8,413.701197
10.0,11,413.799186
13.0,14,413.85193
7.0,8,413.960342
9.0,10,413.99698
7.0,8,414.101567
4.0,5,414.118629
8.0,9,414.148308
8.0,9,414.245421
8.0,9,414.275204
5.0,6,414.359591
4.0,5,414.376674
6.0,7,414.401364
6.0,7,414.504444
7.0,8,414.529791
6.0,7,414.552472
8.0,9,414.642199
7.0,8,414.672052
7.0,8,414.767778
4.0,5,414.782511
7.0,8,414.813161
3.0,4,414.827537
6.0,7,414.932076
6.0,7,414.95386
9.0,10,415.044881
10.0,11,415.088281
7.0,8,415.187355
4.0,5,415.201504
8.0,9,415.24062
7.0,8,415.341897
9.0,10,415.373153
9.0,10,415.468278
6.0,7,415.49777
6.0,7,415.523245
8.0,9,415.6279
11.0,12,415.676376
7.0,8,415.780064
5.0,6,415.799113
6.0,7,415.821573
7.0,8,415.918821
0,2,415.92483
8.0,9,415.954788
6.0,7,416.042301
9.0,10,416.084102
8.0,9,416.186926
10.0,11,416.221288
8.0,9,416.345606
7.0,8,416.374451
6.0,7,416.396643
9.0,10,416.505734
7.0,8,416.53353
5.0,6,416.618128
10.0,11,416.659783
8.0,9,416.766761
7.0,8,416.79566
5.0,6,416.81422
8.0,9,416.925844
8.0,9,416.954769
9.0,10,417.058979
10.0,11,417.091662
7.0,8,417.181737
7.0,8,417.20448
6.0,7,417.227779
10.0,11,417.331358
1.0,2,417.33754
7.0,8,417.363182
5.0,6,417.444069
5.0,6,417.464779
6.0,7,417.492172
8.0,9,417.606686
10.0,11,417.639359
9.0,10,417.741166
6.0,7,417.765073
7.0,8,417.864258
5.0,6,417.883079
8.0,9,417.915138
11.0,12,418.03192
4.0,5,418.045229
9.0,10,418.134761
3.0,4,418.147992
3.0,4,418.167004
11.0,12,418.279996
7.0,8,418.303007
7.0,8,418.389383
6.0,7,418.414669
5.0,6,418.435034
8.0,9,418.536064
6.0,7,418.558491
5.0,6,418.576593
5.0,6,418.675272
6.0,7,418.70163
9.0,10,418.733067
7.0,8,418.829317
11.0,12,418.868718
6.0,7,418.955936
6.0,7,418.979454
8.0,9,419.136247
4.0,5,419.153912
7.0,8,419.177766
6.0,7,419.275414
4.0,5,419.291374
7.0,8,419.320694
8.0,9,419.424971
4.0,5,419.449037
6.0,7,419.473651
7.0,8,419.579553
5.0,6,419.596218
7.0,8,419.626484
6.0,7,419.74214
10.0,11,419.777674
8.0,9,419.876494
9.0,10,419.912566
7.0,8,420.012664
7.0,8,420.041065
7.0,8,420.071275
8.0,9,420.187445
9.0,10,420.217754
6.0,7,420.354994
9.0,10,420.398676
8.0,9,420.517669
10.0,11,420.560876
7.0,8,420.659534
8.0,9,420.694672
8.0,9,420.804605
5.0,6,420.823266
6.0,7,420.847376
6.0,7,420.965656
8.0,9,420.994977
6.0,7,421.019374
5.0,6,421.113894
11.0,12,421.151277
5.0,6,421.23345
7.0,8,421.266424
8.0,9,421.305637
8.0,9,421.413395
10.0,11,421.449525
6.0,7,421.546386
9.0,10,421.578601
8.0,9,421.669141
11.0,12,421.723066
6.0,7,421.827092
8.0,9,421.860264
7.0,8,421.955053
8.0,9,421.981715
8.0,9,422.015011
9.0,10,422.109401
5.0,6,422.138443
10.0,11,422.254669
6.0,7,422.276286
9.0,10,422.383392
7.0,8,422.408666
3.0,4,422.42017
8.0,9,422.502529
7.0,8,422.535388
8.0,9,422.639667
5.0,6,422.655537
6.0,7,422.685022
11.0,12,422.807179
3.0,4,422.823025
12.0,13,422.926637
8.0,9,422.953999
7.0,8,422.985496
6.0,7,423.088616
6.0,7,423.116087
3.0,4,423.132288
5.0,6,423.21811
8.0,9,423.247487
3.0,4,423.260903
5.0,6,423.350644
8.0,9,423.390993
9.0,10,423.503909
10.0,11,423.539603
6.0,7,423.564488
4.0,5,423.653631
8.0,9,423.683296
7.0,8,423.771372
5.0,6,423.796611
12.0,13,423.917759
8.0,9,423.945376
6.0,7,423.974585
7.0,8,424.079915
10.0,11,424.116193
4.0,5,424.191741
8.0,9,424.22124
6.0,7,424.247863
11.0,12,424.361307
8.0,9,424.39055
8.0,9,424.50102
7.0,8,424.526523
3.0,4,424.53748
7.0,8,424.62509
4.0,5,424.642867
6.0,7,424.672047
6.0,7,424.771622
10.0,11,424.807287
6.0,7,424.91205
10.0,11,424.944951
3.0,4,424.957911
7.0,8,425.052435
4.0,5,425.068761
8.0,9,425.167816
7.0,8,425.193738
8.0,9,425.23141
5.0,6,425.323086
9.0,10,425.355845
8.0,9,425.448843
6.0,7,425.475303
5.0,6,425.496608
7.0,8,425.598014
4.0,5,425.615318
4.0,5,425.637648
7.0,8,425.742216
2.0,3,425.751176
6.0,7,425.772091
6.0,7,425.792224
11.0,12,425.908374
7.0,8,425.937492
6.0,7,426.029219
8.0,9,426.061218
4.0,5,426.089167
5.0,6,426.20137
5.0,6,426.22129
5.0,6,426.242172
5.0,6,426.33195
7.0,8,426.364576
4.0,5,426.383345
5.0,6,426.473963
6.0,7,426.499771
5.0,6,426.523967
11.0,12,426.65598
5.0,6,426.675941
5.0,6,426.696764
9.0,10,426.804313
7.0,8,426.833016
5.0,6,426.9362
6.0,7,426.96248
6.0,7,426.9863
4.0,5,427.081287
8.0,9,427.109991
9.0,10,427.231565
3.0,4,427.24746
7.0,8,427.282376
5.0,6,427.308558
7.0,8,427.427971
7.0,8,427.459316
10.0,11,427.585248
6.0,7,427.608563
10.0,11,427.719128
6.0,7,427.743348
7.0,8,427.771451
7.0,8,427.877877
6.0,7,427.905383
4.0,5,427.925709
3.0,4,428.016481
11.0,12,428.059006
6.0,7,428.161133
12.0,13,428.198722
3.0,4,428.209243
6.0,7,428.290293
8.0,9,428.330719
7.0,8,428.42814
6.0,7,428.448872
5.0,6,428.469486
5.0,6,428.555474
10.0,11,428.594134
5.0,6,428.616325
6.0,7,428.711193
4.0,5,428.72726
6.0,7,428.757457
3.0,4,428.836623
11.0,12,428.879724
8.0,9,429.004402
6.0,7,429.024549
7.0,8,429.054856
8.0,9,429.164736
8.0,9,429.192092
7.0,8,429.282104
8.0,9,429.312635
9.0,10,429.432444
11.0,12,429.467818
9.0,10,429.591998
6.0,7,429.617646
8.0,9,429.716416
3.0,4,429.734898
10.0,11,429.775212
4.0,5,429.864412
4.0,5,429.878077
9.0,10,429.91259
6.0,7,430.008364
7.0,8,430.033988
7.0,8,430.06211
5.0,6,430.137907
9.0,10,430.17576
11.0,12,430.291103
6.0,7,430.311327
5.0,6,430.392684
5.0,6,430.413414
7.0,8,430.440335
4.0,5,430.456308
5.0,6,430.541692
6.0,7,430.56967
6.0,7,430.593039
3.0,4,430.694297
4.0,5,430.710969
6.0,7,430.733586
2.0,3,430.744186
8.0,9,430.862988
10.0,11,430.906438
7.0,8,431.00727
8.0,9,431.043237
8.0,9,431.160534
6.0,7,431.191021
5.0,6,431.214873
8.0,9,431.323174
8.0,9,431.355449
5.0,6,431.468148
5.0,6,431.487996
6.0,7,431.510467
8.0,9,431.632733
9.0,10,431.666053
9.0,10,431.768804
7.0,8,431.805542
4.0,5,431.822862
6.0,7,431.927727
7.0,8,431.95263
9.0,10,432.070025
6.0,7,432.094099
8.0,9,432.122169
5.0,6,432.212145
10.0,11,432.245108
8.0,9,432.342196
9.0,10,432.390028
3.0,4,432.404407
8.0,9,432.507097
4.0,5,432.522645
5.0,6,432.544997
8.0,9,432.654967
8.0,9,432.683311
4.0,5,432.772386
7.0,8,432.796826
7.0,8,432.824142
7.0,8,432.911642
8.0,9,432.940372
7.0,8,433.045061
7.0,8,433.075384
8.0,9,433.103494
8.0,9,433.200593
7.0,8,433.233773
8.0,9,433.341331
13.0,14,433.395935
7.0,8,433.49848
8.0,9,433.528462
7.0,8,433.627595
5.0,6,433.64751
3.0,4,433.662996
6.0,7,433.747737
5.0,6,433.766035
8.0,9,433.795045
6.0,7,433.892809
7.0,8,433.918175
4.0,5,433.932781
10.0,11,434.031027
9.0,10,434.067046
6.0,7,434.165946
6.0,7,434.187308
6.0,7,434.206678
7.0,8,434.305968
6.0,7,434.329273
8.0,9,434.424829
7.0,8,434.452492
7.0,8,434.482437
13.0,14,434.608009
5.0,6,434.627827
7.0,8,434.720133
5.0,6,434.738722
5.0,6,434.756911
7.0,8,434.853447
11.0,12,434.909746
6.0,7,435.004997
5.0,6,435.024328
5.0,6,435.047414
8.0,9,435.154044
6.0,7,435.177478
5.0,6,435.196944
7.0,8,435.286572
7.0,8,435.318309
5.0,6,435.414937
8.0,9,435.442427
9.0,10,435.473673
6.0,7,435.554625
6.0,7,435.588147
11.0,12,435.708583
10.0,11,435.74798
7.0,8,435.85197
5.0,6,435.872036
6.0,7,435.899111
6.0,7,435.990004
9.0,10,436.024064
4.0,5,436.039318
3.0,4,436.115337
4.0,5,436.136333
4.0,5,436.154171
8.0,9,436.261315
10.0,11,436.29144
5.0,6,436.312087
4.0,5,436.404945
9.0,10,436.435163
5.0,6,436.516302
6.0,7,436.536665
10.0,11,436.571976
6.0,7,436.664696
6.0,7,436.692901
10.0,11,436.797434
6.0,7,436.820287
8.0,9,436.849968
7.0,8,436.940572
6.0,7,436.965988
6.0,7,437.054623
11.0,12,437.101933
6.0,7,437.187001
6.0,7,437.203431
8.0,9,437.245685
6.0,7,437.339718
7.0,8,437.363891
6.0,7,437.38695
10.0,11,437.514136
7.0,8,437.54321
9.0,10,437.639431
7.0,8,437.664764
5.0,6,437.763734
8.0,9,437.788862
6.0,7,437.815848
7.0,8,437.925583
9.0,10,437.961253
7.0,8,438.048832
8.0,9,438.087745
9.0,10,438.193449
6.0,7,438.214544
8.0,9,438.253154
7.0,8,438.352729
10.0,11,438.385635
9.0,10,438.482214
7.0,8,438.511541
2.0,3,438.524186
8.0,9,438.621711
9.0,10,438.66064
6.0,7,438.759481
11.0,12,438.793474
5.0,6,438.879048
6.0,7,438.901507
6.0,7,438.931579
7.0,8,439.025341
11.0,12,439.068729
8.0,9,439.175095
5.0,6,439.198423
3.0,4,439.216274
6.0,7,439.31809
5.0,6,439.33628
6.0,7,439.359417
2.0,3,439.371434
3.0,4,439.448964
7.0,8,439.475289
6.0,7,439.498648
8.0,9,439.602952
6.0,7,439.631607
5.0,6,439.652228
9.0,10,439.761754
6.0,7,439.78477
10.0,11,439.893111
5.0,6,439.914207
9.0,10,440.012228
8.0,9,440.042008
9.0,10,440.166733
8.0,9,440.194241
6.0,7,440.218939
9.0,10,440.317987
5.0,6,440.336381
7.0,8,440.430626
11.0,12,440.477224
10.0,11,440.587232
9.0,10,440.615144
3.0,4,440.629908
6.0,7,440.718173
4.0,5,440.737308
9.0,10,440.835385
7.0,8,440.860087
13.0,14,440.987729
7.0,8,441.020068
6.0,7,441.048448
4.0,5,441.1451
6.0,7,441.172545
7.0,8,441.199741
7.0,8,441.293846
1.0,2,441.300099
6.0,7,441.323953
6.0,7,441.410255
11.0,12,441.458898
8.0,9,441.563004
8.0,9,441.596672
6.0,7,441.620508
5.0,6,441.721408
5.0,6,441.743279
7.0,8,441.767599
6.0,7,441.858882
7.0,8,441.888745
8.0,9,441.991926
8.0,9,442.029334
6.0,7,442.058036
5.0,6,442.157059
4.0,5,442.172966
8.0,9,442.204147
7.0,8,442.310494
6.0,7,442.331356
9.0,10,442.422072
8.0,9,442.453264
8.0,9,442.558917
6.0,7,442.584177
10.0,11,442.705076
8.0,9,442.731459
5.0,6,442.755764
7.0,8,442.864382
12.0,13,442.909649
6.0,7,443.005249
7.0,8,443.035372
6.0,7,443.05638
7.0,8,443.152513
9.0,10,443.190199
7.0,8,443.278457
6.0,7,443.301344
4.0,5,443.316242
8.0,9,443.417436
9.0,10,443.457
7.0,8,443.563755
10.0,11,443.596234
9.0,10,443.703598
8.0,9,443.740255
12.0,13,443.842517
7.0,8,443.876651
8.0,9,443.983088
5.0,6,444.001581
4.0,5,444.017382
5.0,6,444.116695
8.0,9,444.14811
9.0,10,444.188396
7.0,8,444.272511
3.0,4,444.288032
8.0,9,444.397363
6.0,7,444.424063
6.0,7,444.446739
7.0,8,444.533349
7.0,8,444.56755
5.0,6,444.594078
5.0,6,444.688729
7.0,8,444.715013
5.0,6,444.738599
8.0,9,444.852464
7.0,8,444.878475
6.0,7,444.967251
9.0,10,445.002143
5.0,6,445.023671
4.0,5,445.11203
6.0,7,445.141864
8.0,9,445.17363
9.0,10,445.283088
9.0,10,445.320869
6.0,7,445.416318
8.0,9,445.445134
5.0,6,445.461368
8.0,9,445.557364
7.0,8,445.58408
6.0,7,445.68075
7.0,8,445.704097
9.0,10,445.813365
4.0,5,445.829771
10.0,11,445.862998
4.0,5,445.960971
5.0,6,445.987443
5.0,6,446.007185
7.0,8,446.095511
7.0,8,446.128717
6.0,7,446.152285
8.0,9,446.25795
6.0,7,446.285716
7.0,8,446.394489
10.0,11,446.429588
3.0,4,446.441448
7.0,8,446.526084
11.0,12,446.576733
5.0,6,446.669093
8.0,9,446.697319
11.0,12,446.805036
3.0,4,446.820749
6.0,7,446.849992
6.0,7,446.935756
5.0,6,446.955441
8.0,9,446.993752
9.0,10,447.107188
6.0,7,447.129956
8.0,9,447.22105
8.0,9,447.252608
8.0,9,447.357296
7.0,8,447.379785
5.0,6,447.398514
7.0,8,447.507455
5.0,6,447.528757
12.0,13,447.635546
7.0,8,447.664452
9.0,10,447.700917
8.0,9,447.798404
3.0,4,447.814428
5.0,6,447.835252
4.0,5,447.927382
5.0,6,447.944552
11.0,12,448.05909
7.0,8,448.087254
7.0,8,448.114602
6.0,7,448.205223
6.0,7,448.223209
6.0,7,448.251633
11.0,12,448.36857
8.0,9,448.399322
7.0,8,448.492046
8.0,9,448.524968
7.0,8,448.633108
11.0,12,448.679388
8.0,9,448.773329
10.0,11,448.815921
10.0,11,448.925082
6.0,7,448.945458
3.0,4,448.959321
7.0,8,449.072145
6.0,7,449.094579
6.0,7,449.178859
11.0,12,449.221396
7.0,8,449.32713
7.0,8,449.349267
6.0,7,449.373737
9.0,10,449.472
9.0,10,449.504219
9.0,10,449.599998
6.0,7,449.619389
6.0,7,449.652005
5.0,6,449.742197
8.0,9,449.769741
8.0,9,449.867006
8.0,9,449.900476
0,2,449.906236
4.0,5,449.921277
5.0,6,450.004224
7.0,8,450.037688
5.0,6,450.056756
9.0,10,450.162249
2.0,3,450.174653
9.0,10,450.292042
7.0,8,450.317674
5.0,6,450.33566
7.0,8,450.432684
8.0,9,450.466
8.0,9,450.559629
8.0,9,450.598389
8.0,9,450.705027
10.0,11,450.735033
9.0,10,450.856645
10.0,11,450.888322
7.0,8,450.982291
5.0,6,451.003298
7.0,8,451.029296
6.0,7,451.123998
7.0,8,451.150551
12.0,13,451.280599
11.0,12,451.322136
8.0,9,451.434112
5.0,6,451.454115
8.0,9,451.484707
9.0,10,451.604237
5.0,6,451.628386
3.0,4,451.641566
4.0,5,451.71401
7.0,8,451.749992
6.0,7,451.777054
6.0,7,451.875071
8.0,9,451.910673
12.0,13,452.03365
5.0,6,452.053202
8.0,9,452.165335
9.0,10,452.199045
7.0,8,452.288814
3.0,4,452.304718
7.0,8,452.332543
6.0,7,452.357145
6.0,7,452.437434
11.0,12,452.484381
3.0,4,452.574135
6.0,7,452.592476
7.0,8,452.616207
7.0,8,452.723661
